"denuncia_fecha","denuncia_previa","derivacion_seguimiento","llamante_anonimo","llamante_genero","llamante_rango_etario","llamante_provincia","llamante_es_victima","victima_genero","victima_rango_etario","victima_discapacidad","victima_embarazada","victima_provincia_origen","victima_cantidad","victima_nacionalidad","denunciado_genero","denunciado_provincia","connivencia_fuerzas_seguridad","connivencia_poder_politico","hecho_provincia","denuncia_tipo_explotacion","denuncia_via_ingreso","acercamiento_tipo","derivacion_organismo","derivacion_fecha","llamante_provincia_indec_id","victima_provincia_origen_indec_id","denunciado_provincia_indec_id","hecho_provincia_indec_id"
"2018-04-16","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sí","Femenino","No refiere","No","No","Ciudad Autónoma de Buenos Aires","1","Extranjera","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Posible trata de personas (hecho indefinido)","Línea 145","ONG - Organismos nacionales","Area legal ya judicializada","2018-04-16","","","",""
"2018-04-16","No","No","No","No sabe/no contesta","14 a 16","Córdoba","Sin datos","Femenino","26 a 40","No","No","Santiago del Estero","1","No refiere","Masculino","Santa Fe","No","No","Santa Fe","Posible trata de personas (hecho indefinido)","Línea 145","Otros","Fuerzas de seguridad federal","2018-04-17","14","86","82","82"
"2018-04-17","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Masculino","16 a 17 (específico para trabajo adolescente)","No","No","Santa Fe","2","Argentina","Situaciones con hombres y mujeres o trans (varios)","Santa Fe","No","No","Santa Fe","Posible captación","Línea 145","ONG - Organismos nacionales","Protex","2018-04-17","","82","82","82"
"2018-04-17","No","No","No","Femenino","0 a 13","Chubut","Sin datos","Femenino","26 a 40","No","No","Chaco","1","Argentina","Masculino","Chaco","No","No","Chaco","Oferta laboral engañosa","Línea 145","Boca en boca","Protex","2018-04-17","26","22","22","22"
"2018-04-17","No","No","Sí","No sabe/no contesta","0 a 13","Córdoba","Sin datos","Femenino","14 a 16","No","No","Buenos Aires","2","Argentina","Masculino","Buenos Aires","No","No","Buenos Aires","Pornografía infantil","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-04-17","14","06","06","06"
"2018-04-17","No","No","Sí","No sabe/no contesta","14 a 16","Corrientes","Sin datos","Femenino","14 a 16","No","No","Mendoza","1","No refiere","Femenino","Buenos Aires","No","No","Mendoza","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-04-17","18","50","06","50"
"2018-04-17","No","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sí","Femenino","0 a 13","No","No","Sin dato/no contesta","1","No refiere","Masculino","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Internet","Fuerzas de seguridad federal","2018-04-17","","","",""
"2018-04-17","No","No","No","Femenino","0 a 13","Córdoba","Sin datos","Femenino","41 a 60","No","No","Neuquén","1","Argentina","Masculino","Buenos Aires","No","No","Buenos Aires","Posible captación","Línea 145","Otros","Protex","2018-04-17","14","58","06","06"
"2018-04-17","Sí","No","No","No sabe/no contesta","No refiere","Sin dato/no contesta","Sin datos","Masculino","16 a 17 (específico para trabajo adolescente)","No","No","Santa Fe","2","No refiere","Situaciones con hombres y mujeres o trans (varios)","Santa Fe","No","No","Santa Fe","Posible captación","Correo institucional","Otros","Protex","2018-04-17","","82","82","82"
"2018-04-17","No","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Situaciones con hombres y mujeres o trans (varios)","0 a 13","No","No","Corrientes","25","Argentina","Masculino","Sin dato/no contesta","No","No","Corrientes","Grooming","Línea 145","Otros","Protex","2018-04-17","","18","","18"
"2018-04-17","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sí","No sabe/no contesta","No refiere","No","No","Sin dato/no contesta","2","No refiere","No sabe/no contesta","Sin dato/no contesta","Sí","No","Córdoba","Posible trata de personas (hecho indefinido)","Teléfono institucional (no salientes)","ONG - Organismos nacionales","Protex","2018-04-17","","","","14"
"2018-04-17","No","No","Sí","No sabe/no contesta","14 a 16","Córdoba","Sin datos","Femenino","0 a 13","No","No","Buenos Aires","1","Argentina","Masculino","Buenos Aires","Sí","No","Buenos Aires","Explotación sexual niñas, niños y adolescentes","Línea 145","TV","Fuerzas de seguridad federal","2018-04-17","14","06","06","06"
"2018-04-17","Sí","No","Sí","No sabe/no contesta","14 a 16","Chubut","No","Femenino","14 a 16","No","No","Sin dato/no contesta","20","No refiere","Masculino","Sin dato/no contesta","Sí","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Internet","Área legal para judicializar","2018-04-17","26","","",""
"2018-04-17","Sí","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","No","Buenos Aires","4","Argentina","Masculino","Buenos Aires","Sí","No","Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-04-18","","06","06","06"
"2018-04-18","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Corrientes","1","Argentina","No sabe/no contesta","Corrientes","Sí","No","Corrientes","Explotación sexual","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-04-18","","18","18","18"
"2018-04-18","Sí","No","No","Femenino","0 a 13","Chubut","Sin datos","Femenino","26 a 40","No","No","Chaco","1","Argentina","Masculino","Chaco","No","No","Chaco","Oferta laboral engañosa","Línea 145","Boca en boca","Protex","2018-04-18","26","22","22","22"
"2018-04-18","Sí","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","No","Neuquén","1","Argentina","Masculino","Neuquén","No","No","Sin dato/no contesta","Explotación sexual","Correo institucional","ONG - Organismos nacionales","Protex","2018-04-18","","58","58",""
"2018-04-18","No","No","No","Femenino","0 a 13","Chubut","Sin datos","Femenino","26 a 40","No","No","Córdoba","1","Argentina","Masculino","Sin dato/no contesta","No","No","Córdoba","Posible captación","Línea 145","Internet","Protex","2018-04-18","26","14","","14"
"2018-04-18","No","No","Sí","No sabe/no contesta","14 a 16","Córdoba","Sin datos","Femenino","14 a 16","No","No","Santa Fe","1","No refiere","Masculino","Santa Fe","No","No","Santa Fe","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-04-18","14","82","82","82"
"2018-04-18","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","Sí","Buenos Aires","1","Argentina","Femenino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-04-18","","06","06","06"
"2018-04-18","Sí","No","No","Femenino","0 a 13","Chubut","Sin datos","Femenino","26 a 40","No","No","Córdoba","1","Argentina","Masculino","Sin dato/no contesta","No","No","Córdoba","Posible captación","Línea 145","Internet","Protex","2018-04-18","26","14","","14"
"2018-04-19","No","No","No","Femenino","14 a 16","Sin dato/no contesta","Sin datos","Masculino","No refiere","No","No","Buenos Aires","1","Argentina","Masculino","Buenos Aires","No","No","Sin dato/no contesta","Grooming","Línea 145","ONG - Organismos nacionales","Protex","2018-04-19","","06","06",""
"2018-04-19","No","No","Sí","No sabe/no contesta","14 a 16","Corrientes","Sin datos","Femenino","41 a 60","No","No","Sin dato/no contesta","3","No refiere","Femenino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-04-19","18","","06","06"
"2018-04-19","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","No","No sabe/no contesta","No refiere","No","No","Sin dato/no contesta","0","No refiere","Masculino","Sin dato/no contesta","No","No","Sin dato/no contesta","Oferta laboral engañosa","Correo institucional","ONG - Organismos nacionales","Protex","2018-04-19","","","",""
"2018-04-19","No","No","Sí","No sabe/no contesta","14 a 16","Chubut","Sí","No sabe/no contesta","No refiere","No","No","Sin dato/no contesta","0","No refiere","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación laboral","Línea 145","Internet","Área legal para judicializar","2018-04-19","26","","",""
"2018-04-19","Sí","No","No","No sabe/no contesta","14 a 16","Chubut","Sí","Femenino","No refiere","No","No","Ciudad Autónoma de Buenos Aires","3","Argentina","Femenino","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Area legal ya judicializada","2018-04-19","26","","",""
"2018-04-19","No","No","No","No sabe/no contesta","14 a 16","Córdoba","Sin datos","Femenino","41 a 60","No","No","Buenos Aires","1","No refiere","Masculino","Buenos Aires","Sí","No","Buenos Aires","Explotación sexual","Línea 145","Campañas del programa","Protex","2018-04-19","14","06","06","06"
"2018-04-19","Sí","No","No","No sabe/no contesta","14 a 16","Córdoba","Sin datos","Femenino","14 a 16","No","No","Buenos Aires","1","No refiere","Masculino","Sin dato/no contesta","Sí","Sí","Sin dato/no contesta","Desaparición","Línea 145","Boca en boca","Protex","2018-04-19","14","06","",""
"2018-04-19","No","No","No","Femenino","14 a 16","Córdoba","Sí","Masculino","41 a 60","No","No","Ciudad Autónoma de Buenos Aires","50","Extranjera","Masculino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación laboral","Línea 145","TV","Fuerzas de seguridad federal","2018-04-20","14","","",""
"2018-04-20","Sí","No","No","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","0 a 13","No","No","Buenos Aires","1","Argentina","Masculino","Sin dato/no contesta","No","No","Sin dato/no contesta","Desaparición","Línea 145","Boca en boca","Protex","2018-04-20","","06","",""
"2018-04-20","No","No","No","No sabe/no contesta","0 a 13","Chubut","Sin datos","Femenino","No refiere","No","No","Corrientes","2","Argentina","No sabe/no contesta","Corrientes","No","Sí","Corrientes","Posible trata de personas (hecho indefinido)","Línea 145","Internet","Protex","2018-04-20","26","18","18","18"
"2018-04-20","Sí","No","Sí","No sabe/no contesta","14 a 16","Chubut","Sí","Femenino","14 a 16","No","No","Ciudad Autónoma de Buenos Aires","15","No refiere","Masculino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Internet","Area legal ya judicializada","2018-04-20","26","","",""
"2018-04-20","No","No","No","No sabe/no contesta","0 a 13","Córdoba","Sin datos","Femenino","18 a 25","No","No","Buenos Aires","4","Argentina","Femenino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-04-20","14","06","06","06"
"2018-04-20","Sí","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","No","Femenino","26 a 40","No","No","Sin dato/no contesta","1","No refiere","Femenino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Desaparición","Línea 145","TV","Area legal ya judicializada","2018-04-20","","","",""
"2018-04-20","No","No","No","Femenino","14 a 16","Chaco","Sin datos","Femenino","No refiere","No","No","Ciudad Autónoma de Buenos Aires","5","Extranjera","Femenino","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Explotación laboral","Línea 145","Internet","Fuerzas de seguridad federal","2018-04-20","22","","",""
"2018-04-21","Sí","No","Sí","Femenino","0 a 13","Chaco","No","Femenino","18 a 25","No","No","Sin dato/no contesta","1","Argentina","Masculino","Sin dato/no contesta","No","No","Buenos Aires","Oferta laboral engañosa","Línea 145","Internet","Protex","2018-04-21","22","","","06"
"2018-04-21","No","No","No","No sabe/no contesta","14 a 16","Chubut","Sí","Femenino","18 a 25","No","No","Sin dato/no contesta","1","No refiere","Masculino","Sin dato/no contesta","No","No","Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-04-21","26","","","06"
"2018-04-21","No","No","No","No sabe/no contesta","0 a 13","Chubut","Sin datos","Femenino","18 a 25","No","No","Sin dato/no contesta","0","No refiere","No sabe/no contesta","Internet","No","No","Internet","Oferta laboral engañosa","Línea 145","ONG - Organismos nacionales","Protex","2018-04-21","26","","",""
"2018-04-21","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","14 a 16","No","No","Sin dato/no contesta","3","No refiere","Masculino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-04-21","","","06","06"
"2018-04-21","No","No","No","No sabe/no contesta","0 a 13","Chubut","Sin datos","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Formosa","2","Argentina","Masculino","Formosa","Sí","No","Formosa","Desaparición","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-04-21","26","34","34","34"
"2018-04-21","Sí","No","Sí","Femenino","0 a 13","Sin dato/no contesta","Sí","Femenino","No refiere","No","No","Sin dato/no contesta","3","No refiere","Femenino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Área legal para judicializar","2018-04-21","","","",""
"2018-04-21","Sí","No","No","Femenino","0 a 13","Chubut","Sin datos","Femenino","26 a 40","No","No","Buenos Aires","0","No refiere","Situaciones con hombres y mujeres o trans (varios)","Sin dato/no contesta","No","No","Buenos Aires","Posible trata de personas (hecho indefinido)","Línea 145","ONG - Organismos nacionales","Protex","2018-04-21","26","06","","06"
"2018-04-22","Sí","No","Sí","Femenino","0 a 13","Sin dato/no contesta","Sí","Femenino","No refiere","No","No","Sin dato/no contesta","3","No refiere","Femenino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Área legal para judicializar","2018-04-22","","","",""
"2018-04-22","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Masculino","41 a 60","No","No","Ciudad Autónoma de Buenos Aires","3","No refiere","Masculino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación laboral","Línea 145","ONG - Organismos nacionales","Área legal para judicializar","2018-04-22","","","",""
"2018-04-22","Sí","No","No","No sabe/no contesta","14 a 16","Sin dato/no contesta","No","Femenino","No refiere","No","No","Sin dato/no contesta","0","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Correo institucional","Otros","Área legal para judicializar","2018-04-22","","","",""
"2018-04-22","Sí","No","No","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Formosa","2","Argentina","Masculino","Formosa","Sí","No","Formosa","Desaparición","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-04-22","","34","34","34"
"2018-04-22","No","No","No","Femenino","0 a 13","Chubut","Sin datos","Femenino","26 a 40","No","No","Buenos Aires","16","Extranjera","Otros","Buenos Aires","No","No","Buenos Aires","Explotación laboral","Línea 145","Internet","Fuerzas de seguridad federal","2018-04-22","26","06","06","06"
"2018-04-22","No","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","No","Chaco","1","Argentina","Masculino","Otro país donde ocurre el hecho","No","No","Otro país donde ocurre el hecho","Posible captación","Línea 145","Otros","Protex","2018-04-23","","22","",""
"2018-04-23","Sí","No","Sí","No sabe/no contesta","14 a 16","Córdoba","Sin datos","Femenino","14 a 16","No","No","Santa Fe","1","No refiere","Masculino","Santa Fe","No","No","Santa Fe","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-04-23","14","82","82","82"
"2018-04-23","No","No","Sí","No sabe/no contesta","0 a 13","Córdoba","Sí","Femenino","No refiere","No","No","Sin dato/no contesta","2","No refiere","No sabe/no contesta","Sin dato/no contesta","Sí","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Área legal para judicializar","2018-04-23","14","","",""
"2018-04-23","Sí","No","Sí","No sabe/no contesta","14 a 16","Córdoba","Sin datos","Situaciones con hombres y mujeres o trans (varios)","14 a 16","No","No","Mendoza","8","Extranjera","Femenino","Mendoza","Sí","Sí","Mendoza","Explotación sexual","Línea 145","ONG - Organismos nacionales","Area legal ya judicializada","2018-04-23","14","50","50","50"
"2018-04-23","No","No","Sí","No sabe/no contesta","0 a 13","Córdoba","Sin datos","Femenino","No refiere","No","No","Neuquén","4","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Neuquén","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-04-23","14","58","","58"
"2018-04-23","Sí","No","Sí","No sabe/no contesta","0 a 13","Córdoba","Sin datos","Femenino","18 a 25","No","No","Salta","1","Argentina","Masculino","Otro país donde ocurre el hecho","No","No","Otro país donde ocurre el hecho","Posible captación","Línea 145","Otros","Fuerzas de seguridad federal","2018-04-23","14","66","",""
"2018-04-23","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","14 a 16","No","No","Catamarca","0","Argentina","Masculino","Catamarca","No","No","Catamarca","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-04-24","","10","10","10"
"2018-04-24","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","No","Sin dato/no contesta","0","Extranjera","Masculino","Sin dato/no contesta","No","No","Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-04-24","","","","06"
"2018-04-24","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","No","Entre Ríos","3","No refiere","No sabe/no contesta","Entre Ríos","No","No","Entre Ríos","Explotación sexual","Línea 145","Internet","Protex","2018-04-24","","30","30","30"
"2018-04-24","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","No","Femenino","No refiere","No","No","Sin dato/no contesta","0","No refiere","Masculino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-04-24","","","06","06"
"2018-04-24","Sí","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","Sí","Buenos Aires","1","Argentina","Femenino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-04-24","","06","06","06"
"2018-04-24","No","No","No","No sabe/no contesta","0 a 13","Chubut","Sin datos","No sabe/no contesta","No refiere","No","No","Sin dato/no contesta","0","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Río Negro","Publicidad de oferta sexual","Línea 145","Campañas del programa","Protex","2018-04-24","26","","","62"
"2018-04-24","No","No","Sí","No sabe/no contesta","14 a 16","Chubut","Sí","No sabe/no contesta","No refiere","No","No","Sin dato/no contesta","0","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Publicidad de oferta sexual","Línea 145","TV","Area legal ya judicializada","2018-05-04","26","","",""
"2018-04-25","Sí","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Mendoza","8","No refiere","Femenino","Mendoza","No","No","Mendoza","Explotación sexual","Línea 145","Otros","Área legal para judicializar","2018-04-25","","50","50","50"
"2018-04-25","Sí","No","No","No sabe/no contesta","No refiere","Sin dato/no contesta","No","No sabe/no contesta","26 a 40","No","No","Ciudad Autónoma de Buenos Aires","0","No refiere","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Correo institucional","Otros","Área legal para judicializar","2018-04-25","","","",""
"2018-04-25","Sí","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Mendoza","8","No refiere","No sabe/no contesta","Mendoza","No","No","Mendoza","Explotación sexual","Línea 145","Otros","Área legal para judicializar","2018-04-25","","50","50","50"
"2018-04-25","No","No","Sí","Femenino","0 a 13","Chubut","Sí","Femenino","26 a 40","No","No","Ciudad Autónoma de Buenos Aires","3","No refiere","Situaciones con hombres y mujeres o trans (varios)","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Oferta laboral engañosa","Línea 145","ONG - Organismos nacionales","Área legal para judicializar","2018-04-25","26","","",""
"2018-04-25","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sí","Femenino","41 a 60","No","No","Ciudad Autónoma de Buenos Aires","1","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Desaparición","Línea 145","Otros","Área legal para judicializar","2018-04-25","","","",""
"2018-04-25","No","No","No","Femenino","0 a 13","Chubut","No","Femenino","26 a 40","No","No","Sin dato/no contesta","1","No refiere","Masculino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Internet","Área legal para judicializar","2018-04-25","26","","",""
"2018-04-25","Sí","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Masculino","41 a 60","No","No","Ciudad Autónoma de Buenos Aires","5","No refiere","Masculino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación laboral","Línea 145","ONG - Organismos nacionales","Area legal ya judicializada","2018-04-25","","","",""
"2018-04-25","Sí","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sí","Femenino","41 a 60","No","No","Ciudad Autónoma de Buenos Aires","1","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Desaparición","Línea 145","Otros","Área legal para judicializar","2018-04-25","","","",""
"2018-04-25","No","Sí","No","No sabe/no contesta","0 a 13","Córdoba","Sí","Femenino","14 a 16","No","No","Ciudad Autónoma de Buenos Aires","1","Argentina","Masculino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Desaparición","Línea 145","Otros","Área legal para judicializar","2018-04-26","14","","",""
"2018-04-26","Sí","No","Sí","No sabe/no contesta","No refiere","Sin dato/no contesta","No","Femenino","No refiere","No","No","Ciudad Autónoma de Buenos Aires","0","No refiere","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Publicidad de oferta sexual","Correo institucional","Otros","Área legal para judicializar","2018-05-07","","","",""
"2018-04-26","Sí","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sí","Femenino","No refiere","No","No","Ciudad Autónoma de Buenos Aires","0","No refiere","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Publicidad de oferta sexual","Correo institucional","Otros","Área legal para judicializar","2018-05-07","","","",""
"2018-04-26","Sí","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sí","Femenino","No refiere","No","No","Ciudad Autónoma de Buenos Aires","0","No refiere","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Publicidad de oferta sexual","Correo institucional","Otros","Área legal para judicializar","2018-05-07","","","",""
"2018-04-26","Sí","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sí","Femenino","41 a 60","No","No","Ciudad Autónoma de Buenos Aires","1","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Desaparición","Llamadas salientes","Otros","Area legal ya judicializada","2018-04-26","","","",""
"2018-04-26","No","No","Sí","No sabe/no contesta","14 a 16","Chubut","Sin datos","Femenino","26 a 40","No","No","Córdoba","6","Extranjera","No sabe/no contesta","Córdoba","No","No","Córdoba","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-04-26","26","14","14","14"
"2018-04-26","Sí","No","Sí","Femenino","16 a 17 (específico para trabajo adolescente)","Chubut","Sin datos","Trans","26 a 40","No","No","Sin dato/no contesta","0","No refiere","Situaciones con hombres y mujeres o trans (varios)","Sin dato/no contesta","No","No","Buenos Aires","Explotación sexual","Línea 145","Boca en boca","Protex","2018-04-26","26","","","06"
"2018-04-26","Sí","Sí","No","No sabe/no contesta","0 a 13","Córdoba","Sí","Femenino","14 a 16","No","No","Ciudad Autónoma de Buenos Aires","1","Argentina","No sabe/no contesta","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Desaparición","Línea 145","ONG - Organismos nacionales","Área legal para judicializar","2018-04-26","14","","",""
"2018-04-26","Sí","No","Sí","No sabe/no contesta","14 a 16","Chubut","Sin datos","Femenino","18 a 25","No","No","Córdoba","0","No refiere","Masculino","Córdoba","Sí","No","Córdoba","Explotación sexual","Línea 145","Internet","Protex","2018-04-26","26","14","14","14"
"2018-04-26","No","No","No","No sabe/no contesta","0 a 13","Córdoba","Sin datos","Femenino","26 a 40","No","No","Córdoba","1","Argentina","No sabe/no contesta","Sin dato/no contesta","No","No","Sin dato/no contesta","Posible captación","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-04-26","14","14","",""
"2018-04-27","No","No","Sí","No sabe/no contesta","14 a 16","Corrientes","Sin datos","Femenino","26 a 40","No","No","Sin dato/no contesta","3","Extranjera","Masculino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","TV","Protex","2018-04-27","18","","06","06"
"2018-04-27","Sí","No","Sí","No sabe/no contesta","14 a 16","Corrientes","Sin datos","Femenino","26 a 40","No","No","Sin dato/no contesta","3","Extranjera","Masculino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","TV","Protex","2018-04-27","18","","06","06"
"2018-04-27","No","No","Sí","No sabe/no contesta","0 a 13","Corrientes","Sin datos","Femenino","No refiere","No","No","Buenos Aires","0","No refiere","No sabe/no contesta","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","Internet","Protex","2018-04-27","18","06","06","06"
"2018-04-27","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","No","Femenino","No refiere","No","No","Chubut","5","Extranjera","Femenino","Chubut","No","No","Chubut","Explotación sexual","Línea 145","Campañas del programa","Protex","2018-04-27","","26","26","26"
"2018-04-27","Sí","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","No","Femenino","No refiere","No","No","Chubut","5","Extranjera","Femenino","Chubut","No","No","Chubut","Explotación sexual","Línea 145","Campañas del programa","Protex","2018-04-27","","26","26","26"
"2018-04-27","No","No","No","No sabe/no contesta","0 a 13","Córdoba","Sin datos","Femenino","26 a 40","Sí","No","Chaco","1","Argentina","No sabe/no contesta","Sin dato/no contesta","Sí","No","Sin dato/no contesta","Explotación sexual","Línea 145","TV","Protex","2018-04-27","14","22","",""
"2018-04-27","No","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Situaciones con hombres y mujeres o trans (varios)","0 a 13","Sí","No","Sin dato/no contesta","16","Argentina","Femenino","Santa Fe","No","No","Santa Fe","Servidumbre doméstica","Línea 145","TV","Fuerzas de seguridad federal","2018-04-27","","","82","82"
"2018-04-27","Sí","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","14 a 16","No","No","Sin dato/no contesta","1","No refiere","Masculino","Santa Fe","No","No","Santa Fe","Explotación sexual","Línea 145","Otros","Protex","2018-04-27","","","82","82"
"2018-04-27","No","Sí","Sí","Femenino","0 a 13","Chubut","Sí","Femenino","26 a 40","No","No","Ciudad Autónoma de Buenos Aires","1","Argentina","Masculino","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Internet","Área legal para judicializar","2018-04-27","26","","",""
