"denuncia_fecha","denuncia_previa","derivacion_seguimiento","llamante_anonimo","llamante_es_victima","llamante_genero","llamante_rango_etario","llamante_provincia","victima_identificada_genero","victima_identificada_rango_etario","victima_identificada_discapacidad","victima_identificada_embarazada","victima_identificada_provincia_origen","victima_identificada_nacionalidad","denunciado_genero","denunciado_rango_etario","denunciado_provincia","connivencia_fuerzas_seguridad","connivencia_poder_politico","victimas_estimadas_cantidad","victimas_estimadas_genero","victimas_estimadas_rango_etario","victimas_estimadas_provincia_hecho","denuncia_tipo_explotacion","denuncia_via_ingreso","acercamiento_tipo","derivacion_organismo","derivacion_fecha","llamante_provincia_indec_id","victima_identificada_provincia_origen_indec_id","denunciado_provincia_indec_id","victimas_estimadas_provincia_hecho_indec_id"
"2018-12-15","Sí","No","No","Sí","Femenino","18 a 25","Buenos Aires","Femenino","18 a 25","No","No","Buenos Aires","No refiere","Masculino","26 a 40","Chaco","No","No","1","Femenino","18 a 25","Buenos Aires","Posible trata de personas (hecho indefinido)","Línea 145","No contesta / No se consultó","Comisarías","2018-12-15","06","06","22","06"
"2018-12-16","No","No","Sí","Sí","Femenino","No sabe/no contesta","Buenos Aires","Femenino","No sabe/no contesta","No","No","Mendoza","No refiere","Femenino","No sabe/no contesta","Mendoza","No","No","30","Femenino","No sabe/no contesta","Mendoza","Explotación laboral","Línea 145","Otros","Protex","2018-12-16","06","50","50","50"
"2018-12-16","No","No","No","No","Femenino","41 a 60","Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Masculino","26 a 40","Sin dato/no contesta","No","No","1","Femenino","No sabe/no contesta","Buenos Aires","Posible captación","Línea 145","Internet","Comisarías","2018-12-16","06","","","06"
"2018-12-16","No","No","Sí","No","Masculino","26 a 40","Santiago del Estero","Masculino","0 a 13","No","No","Santiago del Estero","No refiere","Masculino","26 a 40","Santiago del Estero","No","No","1","Masculino","0 a 13","Santiago del Estero","Explotación laboral niñas, niños y adolescentes","Línea 145","Campañas del programa","Fuerzas de seguridad federal","2018-12-16","86","86","86","86"
"2018-12-16","No","No","Sí","No","Masculino","No sabe/no contesta","Sin dato/no contesta","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Femenino","No sabe/no contesta","Sin dato/no contesta","Sí","No","8","Femenino","No sabe/no contesta","Buenos Aires","Explotación sexual","Línea 145","No contesta / No se consultó","Protex","2018-12-16","","","","06"
"2018-12-16","No","No","No","No","Femenino","No sabe/no contesta","Chaco","Femenino","14 a 15","No","No","Chaco","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","14 a 15","Chaco","Desaparición","Línea 145","No contesta / No se consultó","Protex","2018-12-17","22","22","","22"
"2018-12-17","No","No","Sí","No","Masculino","No sabe/no contesta","San Luis","Masculino","No sabe/no contesta","No","No","Sin dato/no contesta","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","19","Masculino","No sabe/no contesta","San Luis","Explotación laboral","Línea 145","ONG - Organismos nacionales","Protex","2018-12-17","74","","","74"
"2018-12-17","No","No","No","No","Femenino","41 a 60","Buenos Aires","Femenino","14 a 15","No","No","Buenos Aires","No refiere","Masculino","26 a 40","Buenos Aires","No","No","3","Femenino","14 a 15","Buenos Aires","Grooming","Línea 145","ONG - Organismos nacionales","Protex","2018-12-17","06","06","06","06"
"2018-12-17","No","Sí","Sí","Sí","Femenino","26 a 40","Buenos Aires","Femenino","26 a 40","No","No","Buenos Aires","No refiere","Masculino","41 a 60","Buenos Aires","No","Sí","1","Femenino","18 a 25","Buenos Aires","Explotación sexual","Línea 145","No contesta / No se consultó","Protex","2018-12-17","06","06","06","06"
"2018-12-17","No","No","Sí","No","Masculino","61 en adelante","Buenos Aires","Femenino","18 a 25","No","No","Buenos Aires","No refiere","Femenino","41 a 60","Buenos Aires","Sí","Sí","1","Femenino","18 a 25","Buenos Aires","Posible captación","Línea 145","ONG - Organismos nacionales","Protex","2018-12-18","06","06","06","06"
"2018-12-17","No","No","No","No","Masculino","26 a 40","Salta","Masculino","61 en adelante","No","No","Salta","No refiere","No sabe/no contesta","No sabe/no contesta","Salta","No","No","1","Femenino","61 en adelante","Salta","Explotación laboral","Línea 145","ONG - Organismos nacionales","Protex","2018-12-18","66","66","66","66"
"2018-12-18","Sí","No","Sí","Sí","Femenino","26 a 40","Buenos Aires","Femenino","18 a 25","No","No","Buenos Aires","Argentina","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","0","Femenino","18 a 25","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","No contesta / No se consultó","Area legal ya judicializada","2018-12-18","06","06","02","02"
"2018-12-18","No","Sí","Sí","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Masculino","26 a 40","No","No","Ciudad Autónoma de Buenos Aires","Extranjera","Masculino","26 a 40","Ciudad Autónoma de Buenos Aires","No","No","1","Masculino","26 a 40","Ciudad Autónoma de Buenos Aires","Explotación laboral","Línea 145","Otros","Área legal para judicializar","2018-12-18","02","02","02","02"
"2018-12-18","Sí","No","Sí","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Sin dato/no contesta","Extranjera","Femenino","No sabe/no contesta","Sin dato/no contesta","No","No","0","Femenino","16 a 17 (específico para trabajo adolescente)","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-12-18","02","","","02"
"2018-12-18","Sí","No","No","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","No sabe/no contesta","Sin dato/no contesta","Explotación sexual","Línea 145","Otros","Protex","2018-12-18","02","","",""
"2018-12-18","No","Sí","No","Sí","Femenino","18 a 25","Catamarca","Femenino","18 a 25","No","No","Catamarca","Argentina","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Catamarca","No","No","2","Femenino","18 a 25","Catamarca","Posible trata de personas (hecho indefinido)","Línea 145","Otros","Protex","2018-12-18","10","10","10","10"
"2018-12-18","Sí","No","No","No","Masculino","No sabe/no contesta","Sin dato/no contesta","Femenino","18 a 25","Sí","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Buenos Aires","No","No","3","Femenino","18 a 25","Buenos Aires","Explotación laboral","Línea 145","No contesta / No se consultó","Protex","2018-12-18","","","06","06"
"2018-12-18","No","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Buenos Aires","Sí","No","1","Femenino","16 a 17 (específico para trabajo adolescente)","Buenos Aires","Explotación sexual niñas, niños y adolescentes","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-12-18","06","","06","06"
"2018-12-18","No","No","No","Sí","Femenino","No sabe/no contesta","Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","Extranjera","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Otro país donde ocurre el hecho","No","No","2","Femenino","0 a 13","Buenos Aires","Explotación laboral","Línea 145","Otros","Protex","2018-12-19","06","","","06"
"2018-12-18","No","No","No","No","Femenino","18 a 25","Misiones","Femenino","26 a 40","No","No","Misiones","Argentina","Masculino","No sabe/no contesta","Buenos Aires","No","No","1","Femenino","18 a 25","Sin dato/no contesta","Desaparición","Línea 145","Otros","Protex","2018-12-18","54","54","06",""
"2018-12-19","No","No","No","No","Femenino","26 a 40","Neuquén","Femenino","14 a 15","No","No","Neuquén","Argentina","Femenino","No sabe/no contesta","Misiones","No","No","1","Femenino","14 a 15","Neuquén","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-12-19","58","58","54","58"
"2018-12-19","No","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","16 a 17 (específico para trabajo adolescente)","Sí","No","Buenos Aires","Argentina","Masculino","26 a 40","Sin dato/no contesta","No","No","0","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","Explotación sexual","Línea 145","Otros","Protex","2018-12-19","06","06","",""
"2018-12-19","No","No","No","No","Masculino","No sabe/no contesta","Entre Ríos","Femenino","16 a 17 (específico para trabajo adolescente)","Sí","No","Entre Ríos","Argentina","Femenino","No sabe/no contesta","Entre Ríos","No","No","1","Femenino","16 a 17 (específico para trabajo adolescente)","Entre Ríos","Explotación sexual","Línea 145","Otros","Protex","2018-12-19","30","30","30","30"
"2018-12-19","No","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Buenos Aires","No","No","0","Femenino","No sabe/no contesta","Buenos Aires","Explotación sexual","Línea 145","No contesta / No se consultó","Protex","2018-12-19","06","","06","06"
"2018-12-19","No","Sí","No","Sí","Femenino","18 a 25","Mendoza","Femenino","18 a 25","No","No","Mendoza","Argentina","Femenino","26 a 40","Mendoza","No","No","0","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","Explotación sexual","Línea 145","Internet","Protex","2018-12-19","50","50","50",""
"2018-12-19","No","No","No","No","Femenino","26 a 40","Buenos Aires","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Buenos Aires","Extranjera","Femenino","No sabe/no contesta","Buenos Aires","No","No","1","Femenino","16 a 17 (específico para trabajo adolescente)","Buenos Aires","Explotación laboral","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-12-19","06","06","06","06"
"2018-12-19","No","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","26 a 40","No","No","Buenos Aires","Argentina","Masculino","26 a 40","Buenos Aires","No","No","1","Femenino","26 a 40","Buenos Aires","Desaparición","Línea 145","Otros","Protex","2018-12-19","06","06","06","06"
"2018-12-19","Sí","No","Sí","No","Masculino","No sabe/no contesta","Buenos Aires","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Buenos Aires","Argentina","Masculino","41 a 60","Buenos Aires","No","No","2","Femenino","16 a 17 (específico para trabajo adolescente)","Buenos Aires","Explotación sexual niñas, niños y adolescentes","Línea 145","Otros","Protex","2018-12-19","06","06","06","06"
"2018-12-20","No","No","Sí","No","Femenino","41 a 60","Jujuy","Femenino","18 a 25","No","No","Jujuy","Extranjera","Masculino","No sabe/no contesta","Jujuy","No","No","1","Femenino","18 a 25","Sin dato/no contesta","Explotación sexual","Línea 145","Campañas del programa","Protex","2018-12-20","38","38","38",""
"2018-12-20","No","No","No","No","Masculino","No sabe/no contesta","Buenos Aires","Masculino","14 a 15","No","No","Buenos Aires","Argentina","Masculino","No sabe/no contesta","Otro país donde ocurre el hecho","No","No","1","Femenino","14 a 15","Internet","Grooming","Llamadas salientes","Otros","Protex","2018-12-20","06","06","",""
"2018-12-20","No","No","No","No","Masculino","26 a 40","Buenos Aires","Femenino","16 a 17 (específico para trabajo adolescente)","Sí","No","Buenos Aires","No refiere","Femenino","26 a 40","Buenos Aires","No","No","3","Femenino","0 a 13","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-12-20","06","06","06","06"
"2018-12-21","Sí","No","No","No","No sabe/no contesta","No sabe/no contesta","Entre Ríos","Masculino","No sabe/no contesta","No","No","Entre Ríos","Argentina","Masculino","No sabe/no contesta","Entre Ríos","No","No","8","Masculino","No sabe/no contesta","Entre Ríos","Explotación laboral","Correo institucional","No contesta / No se consultó","Protex","2018-12-21","30","30","30","30"
"2018-12-21","No","No","No","No","Masculino","No sabe/no contesta","Santa Cruz","Femenino","26 a 40","No","No","Sin dato/no contesta","No refiere","Masculino","26 a 40","Sin dato/no contesta","No","No","0","Femenino","No sabe/no contesta","Santa Cruz","Posible trata de personas (hecho indefinido)","Línea 145","Otros","Fuerzas de seguridad federal","2018-12-21","78","","","78"
"2018-12-21","Sí","No","Sí","No","Femenino","No sabe/no contesta","Neuquén","Femenino","18 a 25","No","No","Neuquén","Extranjera","Femenino","No sabe/no contesta","Neuquén","No","No","10","Femenino","18 a 25","Neuquén","Explotación sexual","Línea 145","Internet","Protex","2018-12-21","58","58","58","58"
"2018-12-21","No","No","Sí","No","Femenino","61 en adelante","Ciudad Autónoma de Buenos Aires","No sabe/no contesta","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","2","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Publicidad de oferta sexual","Línea 145","Otros","Área legal para judicializar","2018-12-21","02","","","02"
"2018-12-21","No","No","No","No","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","18 a 25","No","No","Ciudad Autónoma de Buenos Aires","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","0","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Desaparición","Línea 145","Otros","Área legal para judicializar","2018-12-21","02","02","","02"
"2018-12-21","Sí","No","Sí","No","Masculino","41 a 60","Buenos Aires","Femenino","18 a 25","No","No","Buenos Aires","No refiere","No sabe/no contesta","No sabe/no contesta","Buenos Aires","Sí","No","18","Femenino","18 a 25","Buenos Aires","Publicidad de oferta sexual","Línea 145","No contesta / No se consultó","Protex","2018-12-22","06","06","06","06"
"2018-12-22","No","No","Sí","No","Femenino","No sabe/no contesta","Misiones","Femenino","14 a 15","No","No","Sin dato/no contesta","No refiere","Femenino","No sabe/no contesta","Internet","No","No","0","Femenino","14 a 15","Internet","Explotación sexual niñas, niños y adolescentes","Línea 145","Otros","Fuerzas de seguridad federal","2018-12-22","54","","",""
"2018-12-23","No","No","No","No","Masculino","No sabe/no contesta","Buenos Aires","Femenino","0 a 13","No","No","Ciudad Autónoma de Buenos Aires","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","Sí","Sí","0","No sabe/no contesta","No sabe/no contesta","Buenos Aires","Explotación sexual","Correo institucional","Otros","Fuerzas de seguridad federal","2018-12-23","06","02","","06"
"2018-12-23","No","No","No","Sí","Femenino","No sabe/no contesta","Buenos Aires","Femenino","18 a 25","No","No","Córdoba","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","Sí","1","Femenino","18 a 25","Córdoba","Desaparición","Línea 145","ONG - Organismos nacionales","Protex","2018-12-23","06","14","","14"
"2018-12-23","No","No","No","Sí","Femenino","26 a 40","Chubut","Femenino","14 a 15","No","No","Chubut","Argentina","Masculino","16 a 17 (específico para trabajo adolescente)","Santa Fe","No","No","1","Femenino","14 a 15","Chubut","Grooming","Línea 145","Internet","Protex","2018-12-23","26","26","82","26"
"2018-12-23","No","No","Sí","No","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Femenino","No sabe/no contesta","Sin dato/no contesta","No","No","0","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Publicidad de oferta sexual","Línea 145","Campañas del programa","Área legal para judicializar","2018-12-23","02","","","02"
"2018-12-24","No","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Buenos Aires","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","16 a 17 (específico para trabajo adolescente)","Buenos Aires","Desaparición","Línea 145","Otros","Protex","2018-12-24","06","06","","06"
"2018-12-24","No","No","Sí","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Masculino","41 a 60","Ciudad Autónoma de Buenos Aires","No","No","0","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-12-24","02","","02","02"
"2018-12-24","Sí","No","Sí","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Buenos Aires","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","16 a 17 (específico para trabajo adolescente)","Buenos Aires","Desaparición","Línea 145","Otros","Protex","2018-12-24","06","06","","06"
"2018-12-24","Sí","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","26 a 40","No","No","Buenos Aires","Argentina","Masculino","26 a 40","Buenos Aires","No","No","1","Femenino","26 a 40","Buenos Aires","Desaparición","Línea 145","Otros","Protex","2018-12-24","06","06","06","06"
"2018-12-24","No","No","No","No","Femenino","41 a 60","La Rioja","Femenino","18 a 25","No","No","La Rioja","Argentina","Masculino","26 a 40","Sin dato/no contesta","No","No","1","Femenino","18 a 25","La Rioja","Posible captación","Línea 145","Boca en boca","Protex","2018-12-24","46","46","","46"
"2018-12-25","No","No","No","Sí","Femenino","No sabe/no contesta","Chaco","Femenino","0 a 13","No","No","Chaco","Argentina","Masculino","41 a 60","Buenos Aires","No","No","2","Femenino","0 a 13","Chaco","Posible captación","Línea 145","Otros","Protex","2018-12-25","22","22","06","22"
"2018-12-26","Sí","No","Sí","No","Masculino","No sabe/no contesta","Santa Fe","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Femenino","No sabe/no contesta","Sin dato/no contesta","No","No","6","Femenino","No sabe/no contesta","Santa Fe","Explotación sexual","Línea 145","Otros","Protex","2018-12-26","82","","","82"
"2018-12-26","Sí","No","No","No","Femenino","26 a 40","Chubut","Femenino","0 a 13","No","No","Chubut","Argentina","Masculino","16 a 17 (específico para trabajo adolescente)","Santa Fe","No","No","1","Femenino","14 a 15","Chubut","Grooming","Línea 145","Internet","Protex","2018-12-26","26","26","82","26"
"2018-12-26","Sí","No","No","Sí","Femenino","No sabe/no contesta","Jujuy","Femenino","18 a 25","No","No","Jujuy","No refiere","Femenino","No sabe/no contesta","Chubut","No","No","1","Femenino","18 a 25","Chubut","Explotación sexual","Línea 145","Otros","Protex","2018-12-26","38","38","26","26"
"2018-12-26","No","No","No","No","Masculino","26 a 40","Buenos Aires","Femenino","0 a 13","No","No","Buenos Aires","No refiere","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","0 a 13","Sin dato/no contesta","Grooming","Línea 145","Otros","Protex","2018-12-27","06","06","",""
"2018-12-26","No","No","Sí","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Argentina","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Sí","Sí","30","Femenino","18 a 25","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","TV","Área legal para judicializar","2018-12-26","02","02","02","02"
"2018-12-26","No","No","Sí","No","Masculino","No sabe/no contesta","Buenos Aires","Femenino","No sabe/no contesta","No","No","Buenos Aires","Argentina","Masculino","No sabe/no contesta","Buenos Aires","No","No","10","Femenino","No sabe/no contesta","Buenos Aires","Explotación sexual","Línea 145","TV","Protex","2018-12-27","06","06","06","06"
"2018-12-26","No","No","No","Sí","Femenino","18 a 25","Mendoza","Femenino","18 a 25","No","No","Mendoza","Argentina","Masculino","No sabe/no contesta","Mendoza","No","No","1","Femenino","18 a 25","Mendoza","Posible captación","Correo institucional","TV","Fuerzas de seguridad federal","2018-12-27","50","50","50","50"
"2018-12-27","Sí","No","Sí","No","Masculino","No sabe/no contesta","Santa Fe","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Femenino","No sabe/no contesta","Sin dato/no contesta","No","No","6","Femenino","No sabe/no contesta","Santa Fe","Explotación sexual","Línea 145","Otros","Protex","2018-12-27","82","","","82"
"2018-12-27","Sí","No","No","No","Femenino","No sabe/no contesta","Chaco","Femenino","0 a 13","No","No","Chaco","Argentina","Masculino","41 a 60","Buenos Aires","No","No","2","Femenino","0 a 13","Buenos Aires","Desaparición","Línea 145","Otros","Protex","2018-12-27","22","22","06","06"
"2018-12-27","No","No","Sí","No","Femenino","No sabe/no contesta","Misiones","Femenino","14 a 15","Sí","No","Misiones","Argentina","Situaciones con hombres y mujeres o trans (varios)","41 a 60","Misiones","No","No","4","Femenino","14 a 15","Misiones","Explotación sexual niñas, niños y adolescentes","Línea 145","Otros","Fuerzas de seguridad federal","2018-12-27","54","54","54","54"
"2018-12-27","No","No","No","No","Masculino","61 en adelante","Mendoza","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","No","No","Mendoza","No refiere","No sabe/no contesta","No sabe/no contesta","Mendoza","Sí","No","0","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Mendoza","Explotación sexual","Línea 145","TV","Protex","2018-12-17","50","50","50","50"
"2018-12-27","No","No","Sí","No","Masculino","41 a 60","Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","8","Femenino","No sabe/no contesta","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-12-27","06","","","06"
"2018-12-27","Sí","No","No","No","Femenino","18 a 25","Misiones","Femenino","26 a 40","No","No","Misiones","Argentina","Masculino","No sabe/no contesta","Buenos Aires","No","No","1","Femenino","26 a 40","Sin dato/no contesta","Posible captación","Línea 145","Boca en boca","Protex","2018-12-27","54","54","06",""
"2018-12-28","Sí","No","No","No","Masculino","No sabe/no contesta","Santa Fe","Femenino","41 a 60","No","No","Córdoba","Argentina","Masculino","No sabe/no contesta","Córdoba","Sí","No","1","Femenino","41 a 60","Córdoba","Explotación sexual","Línea 145","No contesta / No se consultó","Protex","2018-12-28","82","14","14","14"
"2018-12-28","No","No","Sí","No","Femenino","No sabe/no contesta","Buenos Aires","Situaciones con hombres y mujeres o trans (varios)","0 a 13","No","No","Buenos Aires","Argentina","Femenino","26 a 40","Buenos Aires","No","No","3","Situaciones con hombres y mujeres o trans (varios)","0 a 13","Buenos Aires","Explotación sexual niñas, niños y adolescentes","Línea 145","No contesta / No se consultó","Fuerzas de seguridad federal","2018-12-28","06","06","06","06"
"2018-12-28","No","Sí","No","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","26 a 40","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Buenos Aires","No","No","1","Femenino","18 a 25","Sin dato/no contesta","Explotación sexual","Línea 145","No contesta / No se consultó","Protex","2018-12-28","06","","06",""
"2018-12-28","No","No","No","No","Femenino","26 a 40","Buenos Aires","Femenino","18 a 25","No","No","Buenos Aires","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","18 a 25","Buenos Aires","Desaparición","Línea 145","ONG - Organismos nacionales","Protex","2018-12-28","06","06","","06"
"2018-12-29","Sí","No","Sí","No","Femenino","18 a 25","Buenos Aires","Situaciones con hombres y mujeres o trans (varios)","0 a 13","No","No","Buenos Aires","No refiere","Situaciones con hombres y mujeres o trans (varios)","26 a 40","Buenos Aires","No","No","3","Situaciones con hombres y mujeres o trans (varios)","0 a 13","Buenos Aires","Explotación sexual niñas, niños y adolescentes","Línea 145","Otros","Protex","2018-12-29","06","06","06","06"
"2018-12-29","No","No","Sí","No","Femenino","No sabe/no contesta","Santiago del Estero","Femenino","18 a 25","Sí","No","Santiago del Estero","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","18 a 25","La Rioja","Posible trata de personas (hecho indefinido)","Línea 145","No contesta / No se consultó","Fuerzas de seguridad federal","2018-12-29","86","86","","46"
"2018-12-29","Sí","No","No","No","Femenino","No sabe/no contesta","Santiago del Estero","Femenino","18 a 25","Sí","No","Santiago del Estero","Argentina","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","18 a 25","La Rioja","Posible trata de personas (hecho indefinido)","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-12-29","86","86","","46"
"2018-12-29","Sí","No","No","No","Femenino","No sabe/no contesta","Santiago del Estero","Femenino","18 a 25","Sí","No","Santiago del Estero","Argentina","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","18 a 25","La Rioja","Posible trata de personas (hecho indefinido)","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-12-29","86","86","","46"
"2018-12-29","No","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","No sabe/no contesta","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","0","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","Explotación sexual","Línea 145","Otros","Protex","2018-01-29","06","","",""
"2018-12-29","Sí","No","No","No","Femenino","No sabe/no contesta","Santiago del Estero","Femenino","18 a 25","Sí","No","Santiago del Estero","Argentina","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","18 a 25","La Rioja","Posible trata de personas (hecho indefinido)","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-12-29","86","86","","46"
"2018-12-29","No","Sí","Sí","No","Femenino","No sabe/no contesta","Sin dato/no contesta","Masculino","16 a 17 (específico para trabajo adolescente)","No","No","Sin dato/no contesta","No refiere","Masculino","26 a 40","Sin dato/no contesta","No","No","0","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","Posible captación","Línea 145","No contesta / No se consultó","Protex","2018-12-29","","","",""
"2018-12-29","No","No","Sí","No","Femenino","No sabe/no contesta","Sin dato/no contesta","Femenino","18 a 25","No","No","Sin dato/no contesta","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","5","Femenino","26 a 40","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-12-29","","","","06"
"2018-12-30","No","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","Masculino","18 a 25","Sí","No","Buenos Aires","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Masculino","26 a 40","Buenos Aires","Desaparición","Línea 145","Otros","Protex","2018-12-30","06","06","","06"
"2018-12-30","No","No","No","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Masculino","18 a 25","Sí","No","Buenos Aires","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Masculino","26 a 40","Buenos Aires","Desaparición","Línea 145","Otros","Protex","2018-12-30","02","06","","06"
"2018-12-30","Sí","No","Sí","Sí","Femenino","No sabe/no contesta","Córdoba","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","Argentina","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Córdoba","Sí","No","1","Femenino","No sabe/no contesta","Córdoba","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-12-30","14","","14","14"
"2018-12-30","No","No","Sí","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Sin dato/no contesta","Extranjera","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Buenos Aires","No","No","3","Femenino","16 a 17 (específico para trabajo adolescente)","Buenos Aires","Explotación laboral","Línea 145","Otros","Fuerzas de seguridad federal","2018-12-30","06","","06","06"
"2018-12-30","No","No","No","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","0 a 13","No","No","Ciudad Autónoma de Buenos Aires","No refiere","Masculino","41 a 60","Ciudad Autónoma de Buenos Aires","No","No","1","Femenino","0 a 13","Ciudad Autónoma de Buenos Aires","Posible trata de personas (hecho indefinido)","Línea 145","Otros","Comisarías","2018-12-30","02","02","02","02"
