"denuncia_fecha","denuncia_previa","derivacion_seguimiento","llamante_anonimo","llamante_es_victima","llamante_genero","llamante_rango_etario","llamante_provincia","victima_identificada_genero","victima_identificada_rango_etario","victima_identificada_discapacidad","victima_identificada_embarazada","victima_identificada_provincia_origen","victima_identificada_nacionalidad","denunciado_genero","denunciado_rango_etario","denunciado_provincia","connivencia_fuerzas_seguridad","connivencia_poder_politico","victimas_estimadas_cantidad","victimas_estimadas_genero","victimas_estimadas_rango_etario","victimas_estimadas_provincia_hecho","denuncia_tipo_explotacion","denuncia_via_ingreso","acercamiento_tipo","derivacion_organismo","derivacion_fecha","llamante_provincia_id","victima_identificada_provincia_origen_id","denunciado_provincia_id","victimas_estimadas_provincia_hecho_id"
"2019-07-21","Nueva","No","No","No es Víctima","Masculino","NS/NC","CABA","Masculino","58","No","No","Buenos Aires","Argentina","Masculino","58","Buenos Aires","No","No","1","Masculino","58","Buenos Aires","Explotación laboral","Línea 145","NS/NC","Policía Federal y Protex","2019-07-21","02","06","06","06"
"2019-07-21","Ampliatoria","No","Sí","No es Víctima","Femenino","NS/NC","NS/NC","NS/NC","NS/NC","no","no","NS/NC","NS/NC","Masculino","NS/NC","NS/NC","NO","No","NS/NC","Femenino","NS/NC","NS/NC","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-07-21","","","",""
"2019-07-22","Nueva","NO","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","13","no","no","Buenos Aires","Argentina","Femenino","NS/NC","NS/NC","NO","No","7","Femenino","13","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex","2019-07-21","06","06","","06"
"2019-07-22","Ampliatoria","No","No","No es Víctima","Masculino","NS/NC","NS/NC","Masculino","59","No","No","Buenos Aires","Argentina","Masculino","58","Buenos Aires","No","No","1","Masculino","58","Buenos Aires","Explotación Laboral","Correo Electrónico","NS/NC","Policía Federal y Protex","2019-07-22","","06","06","06"
"2019-07-22","Nueva","No","No","No es Víctima","Masculino","NS/NC","Misiones","Femenino","27","No","No","misiones","Argentina","Masculino","NS/NC","NS/NC","No","No","1","Femenino","26","Misiones","Posible Captación","Línea 145","NS/NC","Gendarmería y Protex","2019-07-22","54","54","","54"
"2019-07-22","Amplía y está relacionada con otras Denuncias","No","Sí","No es Víctima","Masculino","NS/NC","NS/NC","Femenino","NS/NC","No","No","NS/NC","NS/NC","Femenino","30","Buenos Aires","No","No","5","Femenino","NS/NC","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-07-22","","","06","06"
"2019-07-22","Nueva","NO","Sí","No es Víctima","Femenino","NS/NC","NS/NC","Femenino","NS/NC","no","no","NS/NC","Países Limítrofes","Masculino","NS/NC","Buenos Aires","NO","No","10","Femenino","20","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-07-22","","","06","06"
"2019-07-23","Relacionada","No","No","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","CABA","NS/NC","NS/NC","NS/NC","NS/NC","No","No","2","Femenino","NS/NC","CABA","Publicidad de Oferta Sexual","Correo Electrónico","NS/NC","Area Legal para judicializar","2019-07-23","02","02","","02"
"2019-07-23","Ampliatoria","No","Sí","No es Víctima","Masculino","NS/NC","Buenos Aires","Femenino","30","No","No","NS/NC","Países Limítrofes","Presencia de M y H","54","Buenos Aires","No","No","NS/NC","Femenino","NS/NC","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-07-23","06","","06","06"
"2019-07-23","Ampliatoria","No","Sí","No es Víctima","Masculino","NS/NC","Buenos Aires","Femenino","30","No","No","NS/NC","Países Limítrofes","Presencia de M y H","54","Buenos Aires","No","No","NS/NC","Femenino","NS/NC","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-07-23","06","","06","06"
"2019-07-23","Ampliatoria","NO","Sí","No es Víctima","Femenino","NS/NC","NS/NC","Femenino","NS/NC","no","no","NS/NC","Países Limítrofes","Presencia de M y H","NS/NC","Buenos Aires","NO","No","10","Femenino","20","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-07-23","","","06","06"
"2019-07-23","Nueva","No","Sí","Víctima Directa","Femenino","NS/NC","NS/NC","Femenino","18","No","No","NS/NC","NS/NC","Masculino","41","NS/NC","No","No","NS/NC","Femenino","18","NS/NC","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-07-23","","","",""
"2019-07-23","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","CABA","Femenino","23","No","No","Santa Fe","NS/NC","Masculino","NS/NC","NS/NC","No","No","NS/NC","Presencia de M y Trans","23","CABA","Explotación Sexual","Línea 145","Internet","Area Legal para judicializar","2019-07-23","02","82","","02"
"2019-07-23","Relacionada","No","Sí","No es Víctima","Masculino","NS/NC","CABA","Femenino","NS/NC","No","No","NS/NC","NS/NC","Femenino","70","NS/NC","No","No","7","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","Boca en Boca","Area Legal del PNR (ya judicializada)","2019-07-24","02","","","02"
"2019-07-25","Nueva","No","Sí","No es víctima","Femenino","NS/NC","Tucumán","Femenino","NS/NC","no","no","NS/NC","NS/NC","Femenino","NS/NC","NS/NC","no","No","4","femenino","NS/NC","tucumán","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-07-25","90","","","90"
"2019-07-25","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","CABA","No","No","NS/NC","Femenino","NS/NC","CABA","Publicidad de Oferta Sexual","Línea 145","Campañas del Programa","Area Legal para judicializar","2019-07-25","02","","02","02"
"2019-07-25","Relacionada","No","Sí","Víctima Directa","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","NS/NC","Países Limítrofes","Femenino","45","NS/NC","No","No","4","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","Boca en Boca","Area Legal del PNR (ya judicializada)","2019-07-25","02","","","02"
"2019-07-25","Nueva","No","No","No es Víctima","Femenino","NS/NC","NS/NC","Femenino","40","No","No","NS/NC","Argentina","Masculino","55","NS/NC","No","No","1","Femenino","40","NS/NC","Posible Captación","Línea 145","NS/NC","Gendarmería y Protex","2019-07-25","","","",""
"2019-07-25","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","NS/NC","Femenino","40","No","No","NS/NC","Argentina","Masculino","55","NS/NC","No","No","1","Femenino","40","NS/NC","Posible Captación","Línea 145","NS/NC","Gendarmería y Protex","2019-07-25","","","",""
"2019-07-25","Nueva","No","Sí","Víctima Directa","Femenino","NS/NC","Chubut","Femenino","NS/NC","No","No","Chubut","Otros Países","Femenino","NS/NC","Chubut","Sí","No","15","Femenino","NS/NC","Chubut","Explotación Sexual","Línea 145","Internet","Protex ","2019-07-25","26","26","26","26"
"2019-07-26","Nueva","No","No","Víctima Directa","Femenino","28","Buenos Aires","NS/NC","NS/NC","No","No","NS/NC","Argentina","Femenino","NS/NC","NS/NC","No","No","NS/NC","Femenino","NS/NC","Buenos Aires","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Protex ","2019-07-26","06","","","06"
"2019-07-26","Ampliatoria","NO","Sí","Víctima Directa","Femenino","NS/NC","NS/NC","Femenino","18","No","No","NS/NC","NS/NC","Masculino","41","NS/NC","No","No","NS/NC","Femenino","18","NS/NC","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-07-26","","","",""
"2019-07-26","Ampliatoria","No","Sí","Víctima Directa","Femenino","NS/NC","Córdoba","Femenino","NS/NC","No","No","Córdoba","NS/NC","Femenino","NS/NC","Córdoba","Sí","No","20","Femenino","NS/NC","Córdoba","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-07-26","14","14","14","14"
"2019-07-26","Ampliatoria","no","Sí","Víctima Directa","Femenino","NS/NC","Córdoba","Femenino","NS/NC","No","No","Córdoba","NS/NC","Femenino","NS/NC","Córdoba","Sí","No","20","Femenino","NS/NC","Córdoba","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-07-26","14","14","14","14"
"2019-07-26","Nueva","No","No","No es Víctima","Femenino","49","Buenos Aires","Femenino","18","No","No","Buenos Aires","Argentina","Masculino","NS/NC","Buenos Aires","No","No","NS/NC","Femenino","NS/NC","Buenos Aires","Oferta Laboral Engañosa","Línea 145","Internet","Protex ","2019-07-26","06","06","06","06"
"2019-07-27","Amplía y está relacionada con otras Denuncias","No","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","NO","NO","NS/NC","NS/NC","Femenino","NS/NC","ns/nc","NO","No","5","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","NS/NC","Area Legal del PNR (ya judicializada)","2019-07-27","02","","","02"
"2019-07-27","Ampliatoria","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","NS/NC","No","No","NS/NC","NS/NC","Masculino","NS/NC","Buenos Aires","No","No","NS/NC","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-07-28","06","","06","02"
"2019-07-28","Nueva","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Masculino","13","No","No","Buenos Aires","Argentina","Masculino","NS/NC","NS/NC","No","No","1","Masculino","13","Buenos Aires","Grooming","Línea 145","NS/NC","Protex ","2019-07-28","06","06","","06"
"2019-07-28","Ampliatoria","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","20","Sí","No","NS/NC","NS/NC","Masculino","35","CABA","No","No","4","Femenino","20","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-07-28","06","","02","06"
"2019-07-29","Ampliatoria","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","13","No","No","NS/NC","Países Limítrofes","Femenino","NS/NC","Buenos Aires","No","No","7","Femenino","13","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-07-29","06","","06","06"
"2019-07-29","Nueva","No","No","No es Víctima","Femenino","NS/NC","CABA","Femenino","25","No","No","NS/NC","Argentina","Masculino","NS/NC","CABA","No","No","1","Femenino","25","CABA","Explotación Sexual","Línea 145","Otros modos de acercamiento a la Línea","Area Legal para judicializar","2019-07-29","02","","02","02"
"2019-07-29","Nueva","No","Sí","Víctima Directa","Femenino","NS/NC","NS/NC","Presencia de M y H","8","No","No","NS/NC","Países Limítrofes","Presencia de M y H","NS/NC","CABA","No","No","6","Presencia de M y H","8","CABA","Explotación Laboral","Línea 145","NS/NC","Policía Federal y Area Legal del PNR","2019-07-29","","","02","02"
"2019-07-29","Nueva","No","No","No es Víctima","Masculino","NS/NC","NS/NC","Presencia de M y H","NS/NC","No","No","NS/NC","Países Limítrofes","Femenino","NS/NC","Buenos Aires","No","No","3","Presencia de M y H","NS/NC","Buenos Aires","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-07-29","","","06","06"
"2019-07-30","Nueva","No","No","No es Víctima","Femenino","38","Buenos Aires","Femenino","14","No","No","Buenos Aires","Argentina","Masculino","NS/NC","Buenos Aires","No","No","2","Femenino","14","Buenos Aires","Grooming","Línea 145","NS/NC","Protex ","2019-07-30","06","06","06","06"
"2019-07-30","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Córdoba","Femenino","NS/NC","No","No","Córdoba","Argentina","Masculino","56","Córdoba","No","No","NS/NC","Femenino","NS/NC","Córdoba","Explotación Sexual","Línea 145","Internet","Protex ","2019-07-30","14","14","14","14"
"2019-07-30","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","NS/NC","Presencia de M y H","NS/NC","Sí","No","NS/NC","NS/NC","Masculino","NS/NC","Mendoza","No","No","NS/NC","NS/NC","NS/NC","Mendoza","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-07-30","","","50","50"
"2019-07-30","Nueva","No","Sí","No es Víctima","Femenino","60","Mendoza","Femenino","28","No","No","Mendoza","NS/NC","Masculino","35","Mendoza","No","No","1","Femenino","28","Mendoza","Explotación Sexual","Línea 145","TV","Protex ","2019-07-30","50","50","50","50"
"2019-07-16","Nueva","No","No","No es Víctima","Masculino","NS/NC","Neuquén","Femenino","17","NO","NO","Neuquén","NS/NC","NS/NC","NS/NC","Neuquén","Sí","No","7","Femenino","17","Neuquén","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-07-16","58","58","58","58"
"2019-07-16","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","24","Sí","no","Buenos Aires","NS/NC","NS/NC","NS/NC","ns/nc","NO","No","1","Femenino","24","Buenos Aires","Desaparición de personas","Línea telefónica institucional","NS/NC","Protex ","2019-07-16","06","06","","06"
"2019-07-16","Ampliatoria","No","Sí","Víctima Directa","Femenino","NS/NC","Córdoba","Femenino","NS/NC","No","No","Córdoba","Argentina","Femenino","NS/NC","Córdoba","No","No","1","Femenino","NS/NC","Córdoba","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-07-16","14","14","14","14"
"2019-07-17","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","Entre Ríos","Femenino","21","NO","NO","Corrientes","NS/NC","Masculino","50","NS/NC","NO","No","1","Femenino","21","Entre Ríos","Explotación Sexual","Línea 145","NS/NC","Gendarmería y Protex","2019-07-17","30","18","","30"
"2019-07-17","Nueva","No","No","No es Víctima","Masculino","NS/NC","Misiones","Femenino","15","No","No","Misiones","NS/NC","Masculino","NS/NC","Misiones","No","No","2","Femenino","15","Misiones","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-07-17","54","54","54","54"
"2019-07-17","Relacionada","No","Sí","Víctima Directa","Femenino","NS/NC","NS/NC","NS/NC","18","No","No","NS/NC","Países Limítrofes","Masculino","NS/NC","NS/NC","No","No","20","Femenino","18","CABA","Explotación Laboral","Línea 145","NS/NC","Area Legal del PNR (ya judicializada)","2019-07-17","","","","02"
"2019-07-17","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Salta","Femenino","5","No","No","NS/NC","NS/NC","Femenino","38","NS/NC","Sí","No","6","Femenino","5","Salta","Explotación Sexual","Línea 145","NS/NC","Gendarmería y Protex","2019-07-17","66","","","66"
"2019-07-18","Nueva","No","Sí","No es Víctima","Femenino","25","Entre Ríos","Femenino","NS/NC","No","No","NS/NC","NS/NC","Femenino","28","SANTA FE","No","No","NS/NC","Femenino","NS/NC","Santa Fe","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-07-18","30","","82","82"
"2019-07-19","Nueva","nO","No","No es Víctima","Femenino","47","caba","Femenino","13","no","no","CABA","NS/NC","NS/NC","NS/NC","NS/NC","no","No","1","Femenino","13","caba","Desaparición de personas","Línea telefónica institucional","NS/NC","Area Legal del PNR (ya judicializada)","2019-07-19","02","02","","02"
"2019-07-30","Nueva","No","No","No es Víctima","Femenino","57","Buenos Aires","Femenino","29","No","No","NS/NC","Argentina","Presencia de M y H","NS/NC","NS/NC","Sí","Sí","3","Presencia de M y H","5","Chubut","Explotación Sexual","Solicitud Institucional- Saliente","ONG-Organismos nacionales","Protex ","2019-07-30","06","","","26"
"2019-07-31","Ampliatoria","No","Sí","No es Víctima","Masculino","NS/NC","Mendoza","Presencia de M y H","30","Sí","No","NS/NC","Argentina","Masculino","NS/NC","NS/NC","No","No","3","Presencia de M y H","30","Mendoza","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-07-31","50","","","50"
"2019-07-31","Nueva","No","No","No es Víctima","Masculino","NS/NC","Buenos Aires","Femenino","4","No","No","Buenos Aires","Argentina","Femenino","40","Buenos Aires","Sí","No","7","Femenino","4","CABA","Explotación Sexual","Línea 145","Internet","Policía Federal y Area Legal del PNR","2019-07-31","06","06","06","02"
"2019-07-31","Nueva","no","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","CABA","Argentina","NS/NC","NS/NC","NS/NC","No","No","NS/NC","NS/NC","NS/NC","CABA","Publicidad de Oferta Sexual","Línea 145","NS/NC","Area Legal para judicializar","2019-07-31","02","02","","02"
"2019-07-31","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","SANTA FE","Femenino","NS/NC","No","No","NS/NC","Argentina","NS/NC","NS/NC","NS/NC","No","No","3","Femenino","NS/NC","SANTA FE","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-07-31","82","","","82"
