"denuncia_fecha","denuncia_previa","derivacion_seguimiento","llamante_anonimo","llamante_genero","llamante_rango_etario","llamante_provincia","llamante_es_victima","victima_genero","victima_rango_etario","victima_discapacidad","victima_embarazada","victima_provincia_origen","victima_cantidad","victima_nacionalidad","denunciado_genero","denunciado_provincia","connivencia_fuerzas_seguridad","connivencia_poder_politico","hecho_provincia","denuncia_tipo_explotacion","denuncia_via_ingreso","acercamiento_tipo","derivacion_organismo","derivacion_fecha","llamante_provincia_indec_id","victima_provincia_origen_indec_id","denunciado_provincia_indec_id","hecho_provincia_indec_id"
"2018-05-16","No","No","Sí","No sabe/no contesta","14 a 16","Córdoba","Sí","Femenino","No refiere","No","No","Sin dato/no contesta","2","No refiere","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Publicidad de oferta sexual","Línea 145","Otros","Área legal para judicializar","2018-05-16","14","","",""
"2018-05-16","No","No","Sí","Femenino","0 a 13","Chaco","Sin datos","Femenino","18 a 25","No","No","Córdoba","2","Argentina","No sabe/no contesta","Córdoba","No","No","Córdoba","Posible captación","Línea 145","ONG - Organismos nacionales","Protex","2018-05-16","22","14","14","14"
"2018-05-16","Sí","No","Sí","No sabe/no contesta","14 a 16","Chubut","Sin datos","No sabe/no contesta","No refiere","No","No","Sin dato/no contesta","0","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Buenos Aires","Explotación sexual","Línea 145","Internet","Protex","2018-05-16","26","","","06"
"2018-05-16","Sí","No","Sí","No sabe/no contesta","14 a 16","Chaco","Sí","Femenino","14 a 16","No","No","Sin dato/no contesta","0","No refiere","Masculino","Sin dato/no contesta","No","No","Buenos Aires","Explotación sexual","Línea 145","Internet","Protex","2018-05-16","22","","","06"
"2018-05-16","Sí","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Sin dato/no contesta","8","No refiere","No sabe/no contesta","Sin dato/no contesta","Sí","No","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-05-16","","","","06"
"2018-05-17","No","Sí","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","No","Mendoza","2","Argentina","Masculino","Mendoza","No","No","Mendoza","Venta de niños y otros delitos","Línea 145","Campañas del programa","Comisarías","2018-05-17","","50","50","50"
"2018-05-17","No","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sí","Femenino","No refiere","No","No","Ciudad Autónoma de Buenos Aires","0","Argentina","Masculino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Mula","Línea 145","Otros","Área legal para judicializar","2018-05-17","","","",""
"2018-05-17","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","No","Salta","0","No refiere","Masculino","Salta","No","No","Salta","Posible captación","Correo institucional","Campañas del programa","Protex","2018-05-17","","66","66","66"
"2018-05-17","Sí","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sí","Masculino","14 a 16","No","No","Sin dato/no contesta","3","Extranjera","Masculino","Ciudad Autónoma de Buenos Aires","Sí","No","Ciudad Autónoma de Buenos Aires","Explotación laboral","Línea 145","Otros","Area legal ya judicializada","2018-05-17","","","",""
"2018-05-17","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","No","Sin dato/no contesta","4","Argentina","Femenino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-05-17","","","06","06"
"2018-05-17","No","No","Sí","No sabe/no contesta","14 a 16","Córdoba","Sí","Femenino","14 a 16","No","No","Sin dato/no contesta","0","Extranjera","Femenino","Ciudad Autónoma de Buenos Aires","Sí","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Internet","Area legal ya judicializada","2018-05-17","14","","",""
"2018-05-17","No","No","Sí","No sabe/no contesta","0 a 13","Chaco","Sin datos","Situaciones con hombres y mujeres o trans (varios)","18 a 25","No","No","Buenos Aires","6","No refiere","Masculino","Buenos Aires","Sí","No","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-05-17","22","06","06","06"
"2018-05-17","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","No","Sin dato/no contesta","1","Extranjera","Masculino","Sin dato/no contesta","No","No","Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-05-17","","","","06"
"2018-05-17","No","No","No","No sabe/no contesta","0 a 13","Chubut","Sí","Femenino","14 a 16","No","No","Ciudad Autónoma de Buenos Aires","1","Argentina","No sabe/no contesta","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Posible captación","Línea 145","TV","Área legal para judicializar","2018-05-17","26","","",""
"2018-05-17","No","No","Sí","Femenino","0 a 13","Chubut","Sí","Femenino","26 a 40","No","No","Ciudad Autónoma de Buenos Aires","0","Argentina","Femenino","Sin dato/no contesta","No","No","Sin dato/no contesta","Explotación sexual","Línea 145","TV","Protex","2018-05-17","26","","",""
"2018-05-17","No","No","No","Femenino","0 a 13","Chaco","Sí","Femenino","18 a 25","No","No","Ciudad Autónoma de Buenos Aires","0","Argentina","No sabe/no contesta","Sin dato/no contesta","No","No","Sin dato/no contesta","Oferta laboral engañosa","Línea 145","TV","Área legal para judicializar","2018-05-17","22","","",""
"2018-05-18","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Sin dato/no contesta","0","No refiere","Femenino","Santa Fe","No","No","Santa Fe","Explotación sexual","Línea 145","Otros","Protex","2018-05-18","","","82","82"
"2018-05-18","No","No","No","Femenino","0 a 13","Chaco","Sí","Femenino","18 a 25","No","No","Ciudad Autónoma de Buenos Aires","0","Argentina","No sabe/no contesta","Sin dato/no contesta","No","No","Sin dato/no contesta","Oferta laboral engañosa","Línea 145","TV","Área legal para judicializar","2018-05-18","22","","",""
"2018-05-18","No","No","No","No sabe/no contesta","14 a 16","Chubut","Sin datos","Masculino","0 a 13","No","No","Chaco","8","Argentina","Femenino","Chaco","No","No","Chaco","Explotación sexual","Línea 145","Otros","Protex","2018-05-18","26","22","22","22"
"2018-05-18","Sí","No","No","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","14 a 16","No","No","Sin dato/no contesta","30","Extranjera","Femenino","Santa Cruz","Sí","No","Santa Cruz","Explotación sexual","Línea 145","Otros","Protex","2018-05-18","","","78","78"
"2018-05-18","Sí","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","No sabe/no contesta","No refiere","No","No","Sin dato/no contesta","0","No refiere","No sabe/no contesta","Mendoza","Sí","No","Mendoza","Explotación sexual","Línea 145","Otros","Area legal ya judicializada","2018-05-18","","","50","50"
"2018-05-18","No","No","No","No sabe/no contesta","0 a 13","Corrientes","Sí","Femenino","18 a 25","No","No","Sin dato/no contesta","1","No refiere","Masculino","Sin dato/no contesta","No","No","Sin dato/no contesta","Desaparición","Línea 145","ONG - Organismos nacionales","Área legal para judicializar","2018-05-22","18","","",""
"2018-05-18","No","Sí","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sí","Femenino","No refiere","No","No","Sin dato/no contesta","3","Argentina","Masculino","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Venta de niños y otros delitos","Línea 145","ONG - Organismos nacionales","Comisarías","2018-05-18","","","",""
"2018-05-18","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","41 a 60","No","No","Buenos Aires","1","No refiere","Masculino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","TV","Protex","2018-05-18","","06","06","06"
"2018-05-18","No","No","Sí","No sabe/no contesta","14 a 16","Córdoba","Sin datos","Femenino","No refiere","No","No","Sin dato/no contesta","0","Extranjera","No sabe/no contesta","Sin dato/no contesta","No","No","Buenos Aires","Explotación sexual","Línea 145","TV","Protex","2018-05-18","14","","","06"
"2018-05-19","Sí","No","Sí","No sabe/no contesta","0 a 13","Corrientes","Sí","Femenino","No refiere","No","No","Sin dato/no contesta","0","No refiere","Masculino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Venta de niños y otros delitos","Línea 145","Otros","Area legal ya judicializada","2018-05-19","18","","",""
"2018-05-19","No","No","No","Femenino","14 a 16","Chubut","Sin datos","Masculino","26 a 40","No","No","Córdoba","2","Argentina","Masculino","Neuquén","No","No","Tierra del Fuego","Explotación laboral","Línea 145","Otros","Protex","2018-05-19","26","14","58","94"
"2018-05-19","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","18 a 25","Sí","No","Córdoba","1","Argentina","No sabe/no contesta","Sin dato/no contesta","No","No","Córdoba","Desaparición","Línea 145","Otros","Protex","2018-05-20","","14","","14"
"2018-05-19","Sí","No","Sí","Femenino","14 a 16","Chubut","Sin datos","Masculino","26 a 40","Sí","No","Buenos Aires","1","Extranjera","Situaciones con hombres y mujeres o trans (varios)","Buenos Aires","Sí","No","Buenos Aires","Posible trata de personas (hecho indefinido)","Línea 145","Otros","Protex","2018-05-20","26","06","06","06"
"2018-05-20","No","No","No","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sí","Femenino","0 a 13","No","No","Sin dato/no contesta","1","No refiere","Situaciones con hombres y mujeres o trans (varios)","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Posible trata de personas (hecho indefinido)","Línea 145","Otros","Fuerzas de seguridad federal","2018-05-20","","","",""
"2018-05-20","No","No","No","No sabe/no contesta","14 a 16","Chaco","Sí","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Ciudad Autónoma de Buenos Aires","1","Argentina","No sabe/no contesta","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Desaparición","Línea 145","Internet","Area legal ya judicializada","2018-05-20","22","","",""
"2018-05-20","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","Sí","Jujuy","3","Argentina","Masculino","Jujuy","No","No","Córdoba","Posible trata de personas (hecho indefinido)","Línea 145","Otros","Protex","2018-05-20","","38","38","14"
"2018-05-21","Sí","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","41 a 60","No","No","Buenos Aires","1","No refiere","Masculino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","TV","Protex","2018-05-21","","06","06","06"
"2018-05-21","No","No","Sí","No sabe/no contesta","14 a 16","Córdoba","Sin datos","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Sin dato/no contesta","5","No refiere","Femenino","Mendoza","No","No","Mendoza","Explotación sexual","Línea 145","Internet","Área legal para judicializar","2018-05-21","14","","50","50"
"2018-05-21","No","No","Sí","No sabe/no contesta","0 a 13","Córdoba","Sin datos","Situaciones con hombres y mujeres o trans (varios)","No refiere","No","No","Tucumán","0","Extranjera","Situaciones con hombres y mujeres o trans (varios)","Tucumán","No","No","Tucumán","Explotación laboral","Línea 145","Otros","Fuerzas de seguridad federal","2018-05-21","14","90","90","90"
"2018-05-21","Sí","No","Sí","No sabe/no contesta","14 a 16","Córdoba","Sin datos","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Sin dato/no contesta","5","No refiere","Femenino","Mendoza","No","No","Mendoza","Explotación sexual","Línea 145","Internet","Area legal ya judicializada","2018-05-21","14","","50","50"
"2018-05-21","No","No","Sí","No sabe/no contesta","0 a 13","Chubut","Sin datos","Femenino","No refiere","No","No","Sin dato/no contesta","5","No refiere","Femenino","Santa Cruz","No","No","Santa Cruz","Explotación sexual","Línea 145","Otros","Protex","2018-05-21","26","","78","78"
"2018-05-21","No","No","Sí","No sabe/no contesta","0 a 13","Chubut","Sin datos","Femenino","14 a 16","No","No","Sin dato/no contesta","2","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","La Pampa","Explotación sexual","Línea 145","TV","Protex","2018-05-21","26","","","42"
"2018-05-21","No","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","No","Buenos Aires","1","Extranjera","No sabe/no contesta","Sin dato/no contesta","No","No","Buenos Aires","Traslado de personas","Línea 145","Otros","Protex","2018-05-21","","06","","06"
"2018-05-22","No","No","Sí","Femenino","0 a 13","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Santa Fe","2","Argentina","Situaciones con hombres y mujeres o trans (varios)","Santa Fe","Sí","No","Santa Fe","Explotación sexual","Línea 145","Otros","Protex","2018-05-22","","82","82","82"
"2018-05-22","No","No","No","No sabe/no contesta","14 a 16","Córdoba","Sí","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Ciudad Autónoma de Buenos Aires","20","Extranjera","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Internet","Fuerzas de seguridad federal","2018-05-22","14","","",""
"2018-05-22","Sí","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Buenos Aires","0","No refiere","Femenino","Buenos Aires","Sí","No","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-05-22","","06","06","06"
"2018-05-22","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sí","Femenino","26 a 40","No","No","Buenos Aires","1","Extranjera","No sabe/no contesta","Sin dato/no contesta","No","No","Sin dato/no contesta","Desaparición","Línea 145","ONG - Organismos nacionales","Comisarías","2018-05-22","","06","",""
"2018-05-22","Sí","No","Sí","Femenino","0 a 13","Chubut","Sí","No sabe/no contesta","No refiere","No","No","Sin dato/no contesta","0","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Oferta laboral engañosa","Línea 145","Otros","Area legal ya judicializada","2018-05-22","26","","",""
"2018-05-22","Sí","No","No","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","No sabe/no contesta","No refiere","No","No","Sin dato/no contesta","0","No refiere","No sabe/no contesta","Sin dato/no contesta","Sí","Sí","Corrientes","Explotación sexual","Línea 145","Otros","Protex","2018-05-22","","","","18"
"2018-05-22","Sí","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","26 a 40","No","No","Corrientes","2","Argentina","Femenino","San Luis","No","No","San Luis","Explotación sexual","Línea 145","Otros","Protex","2018-05-23","","18","74","74"
"2018-05-22","Sí","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","14 a 16","No","No","Santa Fe","1","Argentina","Masculino","Santa Fe","No","No","Santa Fe","Desaparición","Línea 145","Otros","Protex","2018-05-23","","82","82","82"
"2018-05-23","No","No","Sí","No sabe/no contesta","14 a 16","Chubut","Sin datos","Femenino","26 a 40","No","No","Entre Ríos","1","Argentina","Masculino","Entre Ríos","Sí","No","Entre Ríos","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-05-23","26","30","30","30"
"2018-05-23","Sí","No","Sí","No sabe/no contesta","0 a 13","Corrientes","Sí","Femenino","14 a 16","No","No","Sin dato/no contesta","1","No refiere","Masculino","Ciudad Autónoma de Buenos Aires","Sí","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Area legal ya judicializada","2018-05-23","18","","",""
"2018-05-23","No","No","Sí","No sabe/no contesta","14 a 16","Córdoba","Sí","Femenino","No refiere","No","No","Sin dato/no contesta","0","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Internet","Área legal para judicializar","2018-05-23","14","","",""
"2018-05-23","Sí","No","Sí","Femenino","0 a 13","Chubut","Sí","Femenino","No refiere","No","No","Sin dato/no contesta","2","Argentina","No sabe/no contesta","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Explotación laboral","Línea 145","Otros","Area legal ya judicializada","2018-05-23","26","","",""
"2018-05-24","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Sin dato/no contesta","8","Extranjera","Situaciones con hombres y mujeres o trans (varios)","Neuquén","No","No","Neuquén","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-05-24","","","58","58"
"2018-05-24","No","No","Sí","No sabe/no contesta","0 a 13","Corrientes","Sí","Femenino","No refiere","No","No","Sin dato/no contesta","1","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Publicidad de oferta sexual","Línea 145","Campañas del programa","Oficina de Monitoreo","2018-05-24","18","","",""
"2018-05-24","No","No","Sí","No sabe/no contesta","0 a 13","Chubut","Sin datos","Femenino","14 a 16","No","No","Sin dato/no contesta","2","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","La Pampa","Explotación sexual","Línea 145","TV","Protex","2018-05-24","26","","","42"
"2018-05-25","No","No","No","No sabe/no contesta","0 a 13","Chubut","Sin datos","Femenino","14 a 16","No","No","Buenos Aires","1","Argentina","Masculino","Buenos Aires","No","No","Sin dato/no contesta","Posible captación","Línea 145","Otros","Fuerzas de seguridad federal","2018-05-25","26","06","06",""
"2018-05-25","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sí","Femenino","No refiere","No","No","Sin dato/no contesta","1","No refiere","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Sí","Sí","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Area legal ya judicializada","2018-05-25","","","",""
"2018-05-26","No","No","Sí","No sabe/no contesta","No refiere","Sin dato/no contesta","Sin datos","Femenino","0 a 13","No","No","Santa Fe","4","No refiere","No sabe/no contesta","Santa Fe","No","No","Santa Fe","Explotación sexual","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-05-26","","82","82","82"
"2018-05-26","No","No","Sí","Femenino","0 a 13","Sin dato/no contesta","Sin datos","Femenino","No refiere","Sí","No","Río Negro","12","Extranjera","Femenino","Río Negro","Sí","Sí","Río Negro","Explotación sexual","Línea 145","Otros","Protex","2018-05-26","","62","62","62"
"2018-05-26","No","No","Sí","No sabe/no contesta","0 a 13","Córdoba","Sin datos","Femenino","26 a 40","Sí","No","Salta","1","Argentina","Femenino","Salta","No","No","Salta","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-05-26","14","66","66","66"
"2018-05-26","Sí","No","Sí","No sabe/no contesta","0 a 13","Corrientes","Sí","Femenino","14 a 16","No","No","Sin dato/no contesta","1","No refiere","Masculino","Ciudad Autónoma de Buenos Aires","Sí","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Area legal ya judicializada","2018-05-26","18","","",""
"2018-05-26","No","No","Sí","No sabe/no contesta","0 a 13","Corrientes","Sin datos","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Sin dato/no contesta","1","No refiere","Masculino","Santa Fe","Sí","No","Santa Fe","Explotación sexual","Línea 145","Otros","Protex","2018-05-28","18","","82","82"
"2018-05-26","Sí","No","No","No sabe/no contesta","0 a 13","Chubut","Sin datos","Femenino","26 a 40","No","No","Sin dato/no contesta","1","Argentina","Masculino","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Internet","Protex","2018-05-28","26","","",""
"2018-05-26","No","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","26 a 40","No","No","Buenos Aires","1","Argentina","Masculino","Buenos Aires","No","No","Buenos Aires","Posible captación","Línea 145","Otros","Fuerzas de seguridad federal","2018-05-26","","06","06","06"
"2018-05-27","Sí","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","No","Sin dato/no contesta","20","No refiere","Femenino","Buenos Aires","Sí","No","Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-05-27","","","06","06"
"2018-05-27","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","No","Sin dato/no contesta","20","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Santa Fe","Explotación sexual","Línea 145","Otros","Protex","2018-05-27","","","","82"
"2018-05-28","No","No","Sí","No sabe/no contesta","0 a 13","Chubut","Sin datos","Femenino","26 a 40","No","No","Sin dato/no contesta","1","Argentina","Femenino","Mendoza","No","No","Sin dato/no contesta","Explotación sexual","Línea 145","Otros","Protex","2018-05-28","26","","50",""
"2018-05-28","No","No","Sí","No sabe/no contesta","26 a 40","Sin dato/no contesta","Sin datos","Situaciones con hombres y mujeres o trans (varios)","No refiere","No","No","Buenos Aires","5","Argentina","Masculino","Buenos Aires","No","No","Buenos Aires","Explotación laboral","Línea 145","Otros","Fuerzas de seguridad federal","2018-05-29","","06","06","06"
"2018-05-28","Sí","No","No","Femenino","0 a 13","Chubut","Sí","Femenino","26 a 40","No","No","Ciudad Autónoma de Buenos Aires","1","Argentina","No sabe/no contesta","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Llamadas realizadas por seguimiento","Otros","Área legal para judicializar","2018-05-28","26","","",""
"2018-05-28","No","No","No","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Masculino","14 a 16","No","No","Buenos Aires","1","Argentina","Situaciones con hombres y mujeres o trans (varios)","Sin dato/no contesta","No","No","Sin dato/no contesta","Posible trata de personas (hecho indefinido)","Línea 145","Otros","Protex","2018-05-28","","06","",""
"2018-05-28","Sí","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","No","Femenino","No refiere","No","No","Sin dato/no contesta","0","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Sin dato/no contesta","Publicidad de oferta sexual","Línea 145","Otros","Area legal ya judicializada","2018-05-31","","","",""
"2018-05-28","No","No","Sí","No sabe/no contesta","No refiere","Sin dato/no contesta","Sin datos","Femenino","14 a 16","No","No","Sin dato/no contesta","1","No refiere","Masculino","Sin dato/no contesta","No","No","Buenos Aires","Explotación sexual","Línea 145","Boca en boca","Fuerzas de seguridad federal","2018-05-28","","","","06"
"2018-05-28","Sí","No","No","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Masculino","14 a 16","No","No","Buenos Aires","1","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Sin dato/no contesta","Posible trata de personas (hecho indefinido)","Línea 145","Otros","Protex","2018-05-28","","06","",""
"2018-05-28","No","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sí","No sabe/no contesta","No refiere","No","No","Entre Ríos","0","No refiere","Masculino","Entre Ríos","No","No","Entre Ríos","Explotación sexual","Línea 145","Otros","Protex","2018-05-28","","30","30","30"
"2018-05-28","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","No","No sabe/no contesta","26 a 40","No","No","Santiago del Estero","0","Argentina","Femenino","Santiago del Estero","No","Sí","Santiago del Estero","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-05-28","","86","86","86"
"2018-05-29","No","No","No","No sabe/no contesta","14 a 16","Córdoba","Sin datos","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Catamarca","6","Argentina","Femenino","Catamarca","No","No","Catamarca","Explotación sexual","Línea 145","Boca en boca","Protex","2018-05-29","14","10","10","10"
"2018-05-29","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","No","Catamarca","1","Argentina","Masculino","Tucumán","Sí","No","Tucumán","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-05-30","","10","90","90"
"2018-05-30","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","No","Femenino","14 a 16","No","No","Buenos Aires","1","Argentina","No sabe/no contesta","Sin dato/no contesta","No","No","Buenos Aires","Desaparición","Línea 145","Otros","Protex","2018-05-30","","06","","06"
"2018-05-30","No","No","No","No sabe/no contesta","0 a 13","Córdoba","Sin datos","Masculino","18 a 25","No","No","Misiones","20","No refiere","Masculino","Sin dato/no contesta","No","No","Misiones","Posible captación","Línea 145","Campañas del programa","Fuerzas de seguridad federal","2018-05-30","14","54","","54"
"2018-05-30","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Masculino","18 a 25","No","No","Buenos Aires","0","Argentina","Masculino","Buenos Aires","Sí","No","Buenos Aires","Explotación laboral","Línea 145","TV","Fuerzas de seguridad federal","2018-05-30","","06","06","06"
"2018-05-30","Sí","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Masculino","18 a 25","No","No","Buenos Aires","0","Argentina","Masculino","Buenos Aires","Sí","No","Buenos Aires","Explotación laboral","Línea 145","TV","Fuerzas de seguridad federal","2018-05-30","","06","06","06"
"2018-05-30","Sí","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Masculino","18 a 25","No","No","Buenos Aires","0","Argentina","Masculino","Buenos Aires","Sí","No","Buenos Aires","Explotación laboral","Línea 145","TV","Fuerzas de seguridad federal","2018-05-30","","06","06","06"
"2018-05-30","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","No sabe/no contesta","No refiere","No","No","Sin dato/no contesta","0","No refiere","Situaciones con hombres y mujeres o trans (varios)","Buenos Aires","No","No","Buenos Aires","Explotación sexual niñas, niños y adolescentes","Línea 145","Internet","Protex","2018-05-30","","","06","06"
"2018-05-30","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","14 a 16","No","No","Buenos Aires","1","Argentina","No sabe/no contesta","Sin dato/no contesta","No","No","Buenos Aires","Posible trata de personas (hecho indefinido)","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-05-31","","06","","06"
"2018-05-31","Sí","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","14 a 16","No","No","Buenos Aires","1","Argentina","No sabe/no contesta","Sin dato/no contesta","No","No","Buenos Aires","Posible trata de personas (hecho indefinido)","Línea 145","ONG - Organismos nacionales","Protex","2018-05-31","","06","","06"
"2018-05-31","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sí","Femenino","14 a 16","Sí","No","Ciudad Autónoma de Buenos Aires","1","Argentina","No sabe/no contesta","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Desaparición","Línea 145","Capacitación","Area legal ya judicializada","2018-05-31","","","",""
"2018-05-31","Sí","No","No","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","14 a 16","No","No","Buenos Aires","1","Argentina","No sabe/no contesta","Sin dato/no contesta","No","No","Sin dato/no contesta","Explotación laboral","Línea 145","ONG - Organismos nacionales","Protex","2018-05-31","","06","",""
"2018-05-31","No","No","Sí","No sabe/no contesta","0 a 13","Chaco","Sin datos","Situaciones con hombres y mujeres o trans (varios)","14 a 16","No","No","Sin dato/no contesta","0","Extranjera","Situaciones con hombres y mujeres o trans (varios)","Buenos Aires","No","No","Buenos Aires","Explotación laboral","Línea 145","Capacitación","Fuerzas de seguridad federal","2018-05-31","22","","06","06"
"2018-05-31","No","No","No","Femenino","0 a 13","Chaco","Sin datos","Femenino","18 a 25","No","No","Buenos Aires","1","Argentina","Femenino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Oferta laboral engañosa","Línea 145","Otros","Área legal para judicializar","2018-05-31","22","06","",""
