"denuncia_fecha","denuncia_previa","derivacion_seguimiento","llamante_anonimo","llamante_es_victima","llamante_genero","llamante_rango_etario","llamante_provincia","victima_identificada_genero","victima_identificada_rango_etario","victima_identificada_discapacidad","victima_identificada_embarazada","victima_identificada_provincia_origen","victima_identificada_nacionalidad","denunciado_genero","denunciado_rango_etario","denunciado_provincia","connivencia_fuerzas_seguridad","connivencia_poder_politico","victimas_estimadas_cantidad","victimas_estimadas_genero","victimas_estimadas_rango_etario","victimas_estimadas_provincia_hecho","denuncia_tipo_explotacion","denuncia_via_ingreso","acercamiento_tipo","derivacion_organismo","derivacion_fecha","llamante_provincia_indec_id","victima_identificada_provincia_origen_indec_id","denunciado_provincia_indec_id","victimas_estimadas_provincia_hecho_indec_id"
"2018-08-11","No","No","Sí","No","Femenino","No sabe/no contesta","Sin dato/no contesta","Femenino","No sabe/no contesta","No","No","Tucumán","No refiere","Masculino","No sabe/no contesta","Tucumán","No","No","1","Femenino","No sabe/no contesta","Tucumán","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-08-11","","90","90","90"
"2018-08-11","No","No","Sí","No","Femenino","No sabe/no contesta","Entre Ríos","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Entre Ríos","No refiere","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","16 a 17 (específico para trabajo adolescente)","Entre Ríos","Posible captación","Línea 145","Otros","Protex","2018-08-11","30","30","","30"
"2018-08-12","No","No","Sí","No","Masculino","26 a 40","Tucumán","Femenino","14 a 15","No","No","Salta","No refiere","Situaciones con hombres y mujeres o trans (varios)","41 a 60","Tucumán","Sí","No","1","Femenino","14 a 15","Tucumán","Posible trata de personas (hecho indefinido)","Línea 145","Internet","Fuerzas de seguridad federal","2018-08-12","90","66","90","90"
"2018-08-12","No","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","No sabe/no contesta","0 a 13","No","No","Buenos Aires","No refiere","Masculino","26 a 40","Buenos Aires","No","No","0","No sabe/no contesta","0 a 13","Buenos Aires","Venta de niños y otros delitos","Línea 145","Otros","Fuerzas de seguridad federal","2018-08-12","06","06","06","06"
"2018-08-12","Sí","No","No","Sí","Masculino","41 a 60","Corrientes","Femenino","0 a 13","No","No","Corrientes","No refiere","Femenino","No sabe/no contesta","Corrientes","Sí","No","7","Femenino","0 a 13","Corrientes","Explotación sexual","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-08-12","18","18","18","18"
"2018-08-12","No","No","No","No","Masculino","No sabe/no contesta","Córdoba","Femenino","No sabe/no contesta","No","No","Córdoba","No refiere","Femenino","No sabe/no contesta","Córdoba","No","No","0","Femenino","No sabe/no contesta","Córdoba","Explotación sexual","Línea 145","Otros","Protex","2018-08-12","14","14","14","14"
"2018-08-13","No","No","No","Sí","Femenino","26 a 40","Buenos Aires","Femenino","14 a 15","No","No","Buenos Aires","Argentina","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","2","Femenino","14 a 15","Buenos Aires","Posible captación","Línea 145","Otros","Protex","2018-08-13","06","06","","06"
"2018-08-13","No","No","Sí","No","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","0","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","Publicidad de oferta sexual","Correo institucional","Otros","Protex","2018-08-13","","","",""
"2018-08-13","No","No","Sí","No","Masculino","No sabe/no contesta","Tierra del Fuego","Femenino","26 a 40","No","No","Sin dato/no contesta","Extranjera","Masculino","61 en adelante","Tierra del Fuego","Sí","No","10","Femenino","18 a 25","Tierra del Fuego","Explotación sexual","Línea 145","Otros","Protex","2018-08-14","94","","94","94"
"2018-08-14","No","No","No","No","Femenino","No sabe/no contesta","Santa Fe","Femenino","26 a 40","No","No","Santa Fe","Argentina","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","4","Femenino","26 a 40","Santa Fe","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-08-14","82","82","","82"
"2018-08-14","Sí","No","Sí","No","Femenino","18 a 25","Buenos Aires","Situaciones con hombres y mujeres o trans (varios)","14 a 15","No","No","Sin dato/no contesta","Extranjera","Situaciones con hombres y mujeres o trans (varios)","26 a 40","Buenos Aires","No","No","0","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Buenos Aires","Explotación laboral","Línea 145","Capacitación","Protex","2018-08-14","06","","06","06"
"2018-08-14","No","No","No","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Masculino","18 a 25","No","No","Sin dato/no contesta","Extranjera","Masculino","No sabe/no contesta","Buenos Aires","No","No","1","Masculino","18 a 25","Buenos Aires","Posible trata de personas (hecho indefinido)","Línea 145","Otros","Protex","2018-08-14","02","","06","06"
"2018-08-15","No","No","No","No","Masculino","No sabe/no contesta","Mendoza","Femenino","0 a 13","No","No","Mendoza","Extranjera","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","0 a 13","Mendoza","Desaparición","Línea 145","Otros","Protex","2018-08-15","50","50","","50"
"2018-08-15","Sí","No","Sí","Sí","Masculino","No sabe/no contesta","Mendoza","No sabe/no contesta","No sabe/no contesta","No","No","Mendoza","Argentina","Masculino","No sabe/no contesta","Mendoza","No","No","2","No sabe/no contesta","No sabe/no contesta","Mendoza","Explotación laboral","Línea 145","ONG - Organismos nacionales","Area legal ya judicializada","2018-08-15","50","50","50","50"
"2018-08-15","No","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","0 a 13","No","No","Buenos Aires","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","0 a 13","Buenos Aires","Desaparición","Línea 145","ONG - Organismos nacionales","Protex","2018-08-15","06","06","","06"
"2018-08-15","No","No","No","No","Femenino","No sabe/no contesta","Neuquén","Femenino","18 a 25","No","No","Ciudad Autónoma de Buenos Aires","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","0 a 13","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-08-15","58","02","","02"
"2018-08-15","No","No","Sí","No","Femenino","18 a 25","Sin dato/no contesta","Femenino","18 a 25","No","No","Misiones","No refiere","Masculino","No sabe/no contesta","Misiones","No","No","0","Femenino","18 a 25","Misiones","Oferta laboral engañosa","Línea 145","Boca en boca","Protex","2018-08-15","","54","54","54"
"2018-08-15","No","No","No","No","Masculino","41 a 60","Buenos Aires","Femenino","41 a 60","Sí","No","Buenos Aires","No refiere","Masculino","26 a 40","Buenos Aires","No","No","1","Femenino","26 a 40","Buenos Aires","Explotación sexual","Línea 145","Campañas del programa","Protex","2018-08-15","06","06","06","06"
"2018-08-15","No","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Buenos Aires","No refiere","Masculino","No sabe/no contesta","Buenos Aires","No","No","0","Femenino","16 a 17 (específico para trabajo adolescente)","Buenos Aires","Oferta laboral engañosa","Línea 145","ONG - Organismos nacionales","Protex","2018-08-15","06","06","06","06"
"2018-08-15","No","No","Sí","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Ciudad Autónoma de Buenos Aires","No refiere","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","6","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Área legal para judicializar","2018-08-15","02","02","02","02"
"2018-08-15","No","No","No","No","Masculino","No sabe/no contesta","Santa Fe","Femenino","18 a 25","No","No","Santa Fe","Argentina","Femenino","No sabe/no contesta","Santa Fe","No","No","1","Femenino","18 a 25","Santa Fe","Explotación sexual","Línea 145","Otros","Protex","2018-08-15","82","82","82","82"
"2018-08-16","No","No","No","No","Masculino","26 a 40","Salta","Situaciones con hombres y mujeres o trans (varios)","16 a 17 (específico para trabajo adolescente)","No","No","Salta","Argentina","Masculino","No sabe/no contesta","Salta","No","No","17","Situaciones con hombres y mujeres o trans (varios)","16 a 17 (específico para trabajo adolescente)","Salta","Explotación sexual","Línea 145","Internet","Protex","2018-08-16","66","66","66","66"
"2018-08-16","No","No","Sí","No","Masculino","No sabe/no contesta","Córdoba","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Córdoba","No refiere","Masculino","No sabe/no contesta","Córdoba","No","No","6","Femenino","16 a 17 (específico para trabajo adolescente)","Córdoba","Explotación sexual","Línea 145","Otros","Protex","2018-08-16","14","14","14","14"
"2018-08-16","No","No","Sí","Sí","Femenino","26 a 40","Ciudad Autónoma de Buenos Aires","No sabe/no contesta","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","0","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","TV","Área legal para judicializar","2018-08-16","02","","02","02"
"2018-08-16","No","No","No","Sí","Femenino","61 en adelante","Córdoba","Femenino","26 a 40","No","No","Córdoba","Argentina","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Córdoba","Sí","No","0","Femenino","26 a 40","Córdoba","Explotación sexual","Línea 145","Otros","Protex","2018-08-16","14","14","14","14"
"2018-08-16","Sí","No","Sí","No","Femenino","41 a 60","Buenos Aires","Femenino","0 a 13","No","No","Buenos Aires","No refiere","Situaciones con hombres y mujeres o trans (varios)","26 a 40","Buenos Aires","No","No","0","Femenino","0 a 13","Buenos Aires","Explotación sexual","Línea 145","TV","Protex","2018-08-16","06","06","06","06"
"2018-08-16","No","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","26 a 40","No","No","Buenos Aires","No refiere","Masculino","No sabe/no contesta","Buenos Aires","No","No","1","Femenino","26 a 40","Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-08-16","06","06","06","06"
"2018-08-16","No","No","No","No","Femenino","No sabe/no contesta","San Juan","Femenino","0 a 13","No","No","San Juan","Argentina","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","San Juan","No","No","0","Femenino","0 a 13","San Juan","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-08-16","70","70","70","70"
"2018-08-16","No","No","No","No","Femenino","No sabe/no contesta","San Juan","Femenino","14 a 15","No","No","San Juan","Argentina","Masculino","41 a 60","San Juan","No","No","1","Femenino","14 a 15","San Juan","Traslado de personas","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-08-16","70","70","70","70"
"2018-08-16","No","No","Sí","No","Masculino","26 a 40","Tucumán","Femenino","14 a 15","No","No","Salta","No refiere","Situaciones con hombres y mujeres o trans (varios)","41 a 60","Tucumán","Sí","No","1","Femenino","14 a 15","Tucumán","Posible trata de personas (hecho indefinido)","Línea 145","Internet","Fuerzas de seguridad federal","2018-08-17","90","66","90","90"
"2018-08-17","Sí","No","Sí","No","Masculino","No sabe/no contesta","Sin dato/no contesta","Masculino","26 a 40","No","No","Mendoza","Argentina","Masculino","No sabe/no contesta","Mendoza","No","No","8","Femenino","16 a 17 (específico para trabajo adolescente)","Mendoza","Explotación laboral","Línea 145","Otros","Area legal ya judicializada","2018-08-18","","50","50","50"
"2018-08-17","Sí","No","Sí","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","2","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Publicidad de oferta sexual","Línea 145","Otros","Área legal para judicializar","2018-08-17","02","","02","02"
"2018-08-17","No","No","No","No","Femenino","No sabe/no contesta","Tucumán","Femenino","26 a 40","No","No","Tucumán","Argentina","Masculino","41 a 60","Sin dato/no contesta","No","No","1","Femenino","26 a 40","Sin dato/no contesta","Posible trata de personas (hecho indefinido)","Línea 145","ONG - Organismos nacionales","Protex","2018-08-17","90","90","",""
"2018-08-17","No","No","Sí","Sí","Femenino","18 a 25","Santa Fe","Femenino","18 a 25","No","No","Santa Fe","Argentina","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","18 a 25","Sin dato/no contesta","Oferta laboral engañosa","Línea 145","No contesta / No se consultó","Protex","2018-08-17","82","82","",""
"2018-08-17","No","No","Sí","No","Masculino","No sabe/no contesta","Buenos Aires","Femenino","18 a 25","No","No","Sin dato/no contesta","Extranjera","Femenino","No sabe/no contesta","Buenos Aires","No","No","5","Femenino","18 a 25","Buenos Aires","Explotación sexual","Línea 145","Internet","Protex","2018-08-17","06","","06","06"
"2018-08-17","No","No","Sí","No","Femenino","26 a 40","Buenos Aires","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Sin dato/no contesta","No refiere","Masculino","26 a 40","Buenos Aires","No","No","4","Femenino","16 a 17 (específico para trabajo adolescente)","Buenos Aires","Explotación sexual","Línea 145","No contesta / No se consultó","Protex","2018-08-17","06","","06","06"
"2018-08-17","No","No","No","No","Femenino","No sabe/no contesta","Tucumán","Femenino","26 a 40","No","No","Tucumán","Argentina","Masculino","41 a 60","Sin dato/no contesta","No","No","1","Femenino","26 a 40","Sin dato/no contesta","Posible trata de personas (hecho indefinido)","Línea 145","ONG - Organismos nacionales","Protex","2018-08-17","90","90","",""
"2018-08-17","No","No","No","No","Masculino","No sabe/no contesta","Buenos Aires","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Buenos Aires","No refiere","Femenino","No sabe/no contesta","Buenos Aires","No","No","1","Femenino","16 a 17 (específico para trabajo adolescente)","Buenos Aires","Explotación sexual","Línea 145","No contesta / No se consultó","Fuerzas de seguridad federal","2018-08-17","06","06","06","06"
"2018-08-17","Sí","No","Sí","No","Masculino","26 a 40","Santa Fe","Femenino","18 a 25","No","No","Sin dato/no contesta","No refiere","Femenino","18 a 25","Santa Fe","No","No","2","Femenino","18 a 25","Santa Fe","Explotación sexual","Línea 145","No contesta / No se consultó","Protex","2018-08-17","82","","82","82"
"2018-08-18","Sí","No","Sí","No","Masculino","No sabe/no contesta","Buenos Aires","Femenino","26 a 40","Sí","No","Buenos Aires","Argentina","Masculino","No sabe/no contesta","Buenos Aires","No","No","2","Femenino","26 a 40","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-08-18","06","06","06","06"
"2018-08-19","Sí","No","No","No","Masculino","No sabe/no contesta","Buenos Aires","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Buenos Aires","No refiere","Femenino","No sabe/no contesta","Buenos Aires","No","No","1","Femenino","16 a 17 (específico para trabajo adolescente)","Buenos Aires","Explotación sexual","Línea 145","No contesta / No se consultó","Fuerzas de seguridad federal","2018-08-19","06","06","06","06"
"2018-08-19","No","No","No","No","Masculino","26 a 40","Ciudad Autónoma de Buenos Aires","Femenino","26 a 40","No","No","Ciudad Autónoma de Buenos Aires","Extranjera","Femenino","26 a 40","Ciudad Autónoma de Buenos Aires","No","No","2","Femenino","26 a 40","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Área legal para judicializar","2018-08-19","02","02","02","02"
"2018-08-20","No","No","No","No","Masculino","No sabe/no contesta","Sin dato/no contesta","No sabe/no contesta","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","0","Femenino","26 a 40","Internet","Oferta laboral engañosa","Correo institucional","No contesta / No se consultó","Protex","2018-08-20","","","",""
"2018-08-20","No","No","No","No","Masculino","41 a 60","Santa Fe","Femenino","0 a 13","Sí","No","Santa Fe","Argentina","Masculino","61 en adelante","Santa Fe","No","No","2","Femenino","0 a 13","Santa Fe","Explotación sexual","Línea 145","Otros","Protex","2018-08-20","82","82","82","82"
"2018-08-21","No","No","Sí","Sí","Masculino","No sabe/no contesta","Buenos Aires","Situaciones con hombres y mujeres o trans (varios)","0 a 13","No","No","Sin dato/no contesta","Extranjera","Masculino","41 a 60","Buenos Aires","No","No","11","Situaciones con hombres y mujeres o trans (varios)","0 a 13","Buenos Aires","Explotación laboral","Línea 145","Internet","Protex","2018-08-21","06","","06","06"
"2018-08-21","No","No","No","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Masculino","26 a 40","No","No","Buenos Aires","Extranjera","Masculino","41 a 60","Buenos Aires","No","No","1","Femenino","26 a 40","Buenos Aires","Explotación laboral","Línea 145","ONG - Organismos nacionales","Protex","2018-08-21","02","06","06","06"
"2018-08-21","No","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","26 a 40","No","No","Buenos Aires","Argentina","Masculino","No sabe/no contesta","Buenos Aires","No","No","1","Femenino","26 a 40","Buenos Aires","Desaparición","Línea 145","Otros","Protex","2018-08-21","06","06","06","06"
"2018-08-22","No","No","Sí","No","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No sabe/no contesta","No sabe/no contesta","No","No","Misiones","No refiere","Masculino","No sabe/no contesta","Misiones","No","No","0","No sabe/no contesta","No sabe/no contesta","Misiones","Venta de niños y otros delitos","Línea 145","No contesta / No se consultó","Protex","2018-08-22","","54","54","54"
"2018-08-22","Sí","No","No","No","Femenino","61 en adelante","Entre Ríos","Masculino","0 a 13","No","No","Córdoba","Argentina","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Sin dato/no contesta","No","No","2","Femenino","0 a 13","Santiago del Estero","Posible trata de personas (hecho indefinido)","Línea 145","Otros","Protex","2018-08-22","30","14","","86"
"2018-08-22","Sí","No","No","No","Masculino","No sabe/no contesta","Buenos Aires","Femenino","26 a 40","Sí","No","Buenos Aires","No refiere","Masculino","No sabe/no contesta","Buenos Aires","Sí","No","1","Femenino","26 a 40","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-08-22","06","06","06","06"
"2018-08-22","Sí","No","No","Sí","Masculino","26 a 40","Buenos Aires","Masculino","26 a 40","No","No","Buenos Aires","Extranjera","Masculino","41 a 60","Buenos Aires","No","No","1","Situaciones con hombres y mujeres o trans (varios)","26 a 40","Buenos Aires","Explotación laboral","Línea 145","Otros","Protex","2018-08-22","06","06","06","06"
"2018-08-22","No","No","No","Sí","Trans","No sabe/no contesta","Tucumán","Trans","No sabe/no contesta","No","No","Tucumán","Argentina","Trans","No sabe/no contesta","Neuquén","No","No","5","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Tucumán","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-08-24","90","90","58","90"
"2018-08-23","Sí","No","No","Sí","Trans","No sabe/no contesta","Tucumán","Trans","No sabe/no contesta","No","No","Tucumán","Argentina","Trans","No sabe/no contesta","Neuquén","No","No","5","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Tucumán","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-08-24","90","90","58","90"
"2018-08-23","No","No","Sí","No","Femenino","No sabe/no contesta","Tierra del Fuego","Femenino","18 a 25","No","No","Tierra del Fuego","Argentina","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Tierra del Fuego","No","No","11","Femenino","18 a 25","Tierra del Fuego","Explotación sexual","Línea 145","Otros","Protex","2018-08-23","94","94","94","94"
"2018-08-23","No","No","No","No","Femenino","No sabe/no contesta","Mendoza","Femenino","26 a 40","No","No","Mendoza","Extranjera","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","13","Femenino","26 a 40","Mendoza","Desaparición","Línea 145","Otros","Protex","2018-08-23","50","50","","50"
"2018-08-23","No","No","No","No","Masculino","No sabe/no contesta","Neuquén","Femenino","18 a 25","No","No","Neuquén","Argentina","Masculino","No sabe/no contesta","Neuquén","No","No","15","Femenino","18 a 25","Neuquén","Posible trata de personas (hecho indefinido)","Línea 145","Otros","Fuerzas de seguridad federal","2018-08-23","58","58","58","58"
"2018-08-23","No","No","No","Sí","Femenino","26 a 40","Chubut","Femenino","26 a 40","No","No","Chubut","Argentina","Masculino","41 a 60","Chubut","No","No","1","Femenino","18 a 25","Chubut","Posible captación","Línea 145","Otros","Protex","2018-08-23","26","26","26","26"
"2018-08-23","No","No","No","No","Femenino","No sabe/no contesta","Tucumán","Femenino","26 a 40","No","No","Tucumán","Argentina","Masculino","No sabe/no contesta","Tucumán","No","No","1","Femenino","26 a 40","Tucumán","Posible captación","Línea 145","No contesta / No se consultó","Protex","2018-08-23","90","90","90","90"
"2018-08-23","No","No","Sí","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","14 a 15","No","No","Buenos Aires","Argentina","Masculino","41 a 60","Buenos Aires","Sí","No","2","Femenino","14 a 15","Buenos Aires","Explotación sexual niñas, niños y adolescentes","Línea 145","Otros","Fuerzas de seguridad federal","2018-08-23","06","06","06","06"
"2018-08-23","No","No","No","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","18 a 25","No","No","Ciudad Autónoma de Buenos Aires","Argentina","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","Sí","2","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Área legal para judicializar","2018-08-23","02","02","02","02"
"2018-08-23","Sí","No","Sí","No","Masculino","41 a 60","Neuquén","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Femenino","No sabe/no contesta","Sin dato/no contesta","Sí","No","0","Femenino","No sabe/no contesta","Neuquén","Explotación sexual","Línea 145","Campañas del programa","Protex","2018-08-23","58","","","58"
"2018-08-24","No","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","Masculino","18 a 25","No","No","Buenos Aires","Extranjera","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Masculino","18 a 25","Ciudad Autónoma de Buenos Aires","Desaparición","Línea 145","ONG - Organismos nacionales","Área legal para judicializar","2018-08-24","06","06","","02"
"2018-08-24","Sí","No","No","No","Masculino","No sabe/no contesta","Neuquén","Femenino","18 a 25","No","No","Neuquén","Argentina","Masculino","No sabe/no contesta","Neuquén","No","No","15","Femenino","18 a 25","Neuquén","Posible trata de personas (hecho indefinido)","Línea 145","Otros","Protex","2018-08-24","58","58","58","58"
"2018-08-24","No","Sí","No","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Masculino","26 a 40","No","No","Chaco","Argentina","Femenino","No sabe/no contesta","Buenos Aires","No","No","3","Femenino","14 a 15","Chaco","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-08-24","02","22","06","22"
"2018-08-24","No","No","No","No","Femenino","41 a 60","Córdoba","Femenino","18 a 25","Sí","No","Córdoba","Argentina","Masculino","No sabe/no contesta","Buenos Aires","No","No","1","Femenino","18 a 25","Córdoba","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-08-24","14","14","06","14"
"2018-08-24","No","Sí","No","Sí","Femenino","61 en adelante","Ciudad Autónoma de Buenos Aires","Femenino","61 en adelante","No","No","Ciudad Autónoma de Buenos Aires","Extranjera","Masculino","61 en adelante","Sin dato/no contesta","No","No","1","Femenino","61 en adelante","Sin dato/no contesta","Explotación sexual","Línea 145","Otros","Protex","2018-08-25","02","02","",""
"2018-08-25","No","No","Sí","No","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","18 a 25","No","No","Sin dato/no contesta","Extranjera","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","2","Femenino","18 a 25","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Área legal para judicializar","2018-08-25","02","","02","02"
"2018-08-25","Sí","No","No","Sí","Femenino","18 a 25","Santa Fe","Femenino","18 a 25","No","No","Santa Fe","Argentina","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","18 a 25","Sin dato/no contesta","Oferta laboral engañosa","Línea 145","Otros","Protex","2018-05-25","82","82","",""
"2018-08-25","Sí","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","Masculino","18 a 25","No","No","Buenos Aires","Extranjera","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Masculino","18 a 25","Ciudad Autónoma de Buenos Aires","Desaparición","Línea 145","ONG - Organismos nacionales","Area legal ya judicializada","2018-08-25","06","06","","02"
"2018-08-25","Sí","No","No","Sí","Femenino","18 a 25","Santa Fe","Femenino","18 a 25","No","No","Santa Fe","Argentina","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","18 a 25","Sin dato/no contesta","Oferta laboral engañosa","Correo institucional","Otros","Protex","2018-08-25","82","82","",""
"2018-08-25","No","No","Sí","Sí","Femenino","26 a 40","Chubut","Femenino","26 a 40","No","No","Chubut","Argentina","Masculino","41 a 60","Chubut","No","No","1","Femenino","26 a 40","Chubut","Explotación sexual","Línea 145","Otros","Protex","2018-08-25","26","26","26","26"
"2018-08-26","No","No","No","No","Masculino","41 a 60","Ciudad Autónoma de Buenos Aires","Masculino","0 a 13","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","0","Masculino","0 a 13","Sin dato/no contesta","Pornografía infantil","Línea 145","Internet","Protex","2018-08-26","02","","",""
"2018-08-26","No","No","No","No","Masculino","26 a 40","Ciudad Autónoma de Buenos Aires","Masculino","0 a 13","No","No","Ciudad Autónoma de Buenos Aires","No refiere","Masculino","26 a 40","Ciudad Autónoma de Buenos Aires","No","No","1","Masculino","0 a 13","Ciudad Autónoma de Buenos Aires","Venta de niños y otros delitos","Línea 145","Otros","Protex","2018-08-26","02","02","02","02"
"2018-08-26","No","No","No","No","Femenino","No sabe/no contesta","Córdoba","Femenino","No sabe/no contesta","No","No","Córdoba","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","0","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","Posible trata de personas (hecho indefinido)","Correo institucional","No contesta / No se consultó","Protex","2018-08-26","14","14","",""
"2018-08-27","Sí","No","No","No","Femenino","No sabe/no contesta","Sin dato/no contesta","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","1","Femenino","0 a 13","Sin dato/no contesta","Posible trata de personas (hecho indefinido)","Correo institucional","No contesta / No se consultó","Protex","2018-08-27","","","02",""
"2018-08-27","Sí","No","No","Sí","Masculino","No sabe/no contesta","Buenos Aires","Masculino","No sabe/no contesta","No","No","Buenos Aires","Argentina","Masculino","No sabe/no contesta","Otro país donde ocurre el hecho","No","No","2","Femenino","16 a 17 (específico para trabajo adolescente)","Otro país donde ocurre el hecho","Posible trata de personas (hecho indefinido)","Línea 145","Internet","Protex","2018-08-27","06","06","",""
"2018-08-27","No","No","No","Sí","Masculino","26 a 40","Buenos Aires","Masculino","26 a 40","No","No","Otro país donde ocurre el hecho","Extranjera","Masculino","No sabe/no contesta","Otro país donde ocurre el hecho","No","No","2","Femenino","No sabe/no contesta","Buenos Aires","Explotación laboral","Línea 145","Radio","Protex","2018-08-27","06","","","06"
"2018-08-27","No","No","Sí","No","Masculino","26 a 40","Catamarca","Femenino","18 a 25","No","No","Sin dato/no contesta","Extranjera","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","2","Femenino","18 a 25","Catamarca","Posible trata de personas (hecho indefinido)","Línea 145","Otros","Fuerzas de seguridad federal","2018-08-27","10","","","10"
