"denuncia_fecha","denuncia_previa","derivacion_seguimiento","llamante_anonimo","llamante_genero","llamante_rango_etario","llamante_provincia","llamante_es_victima","victima_genero","victima_rango_etario","victima_discapacidad","victima_embarazada","victima_provincia_origen","victima_cantidad","victima_nacionalidad","denunciado_genero","denunciado_provincia","connivencia_fuerzas_seguridad","connivencia_poder_politico","hecho_provincia","denuncia_tipo_explotacion","denuncia_via_ingreso","acercamiento_tipo","derivacion_organismo","derivacion_fecha","llamante_provincia_indec_id","victima_provincia_origen_indec_id","denunciado_provincia_indec_id","hecho_provincia_indec_id"
"2018-03-14","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Misiones","1","Argentina","Masculino","Misiones","No","No","Misiones","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-03-14","","54","54","54"
"2018-03-14","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","14 a 16","No","No","Córdoba","1","Argentina","Masculino","Córdoba","No","No","Córdoba","Explotación sexual","Llamadas realizadas por seguimiento","ONG - Organismos nacionales","Protex","2018-03-14","","14","14","14"
"2018-03-14","Sí","No","No","Femenino","0 a 13","Chubut","Sin datos","Femenino","26 a 40","No","No","Buenos Aires","1","Argentina","Masculino","Buenos Aires","No","No","Buenos Aires","Oferta laboral engañosa","Línea 145","ONG - Organismos nacionales","Protex","2018-03-14","26","06","06","06"
"2018-03-14","Sí","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","No","Buenos Aires","1","Extranjera","Masculino","Buenos Aires","No","No","Buenos Aires","Desaparición","Correo institucional","ONG - Organismos nacionales","Protex","2018-03-14","","06","06","06"
"2018-03-14","Sí","No","Sí","No sabe/no contesta","0 a 13","Chubut","Sin datos","Femenino","26 a 40","No","No","Buenos Aires","2","Argentina","Masculino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-03-14","26","06","06","06"
"2018-03-14","No","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","No sabe/no contesta","No refiere","No","No","Buenos Aires","5","Extranjera","Masculino","Buenos Aires","No","No","Buenos Aires","Explotación laboral","Línea 145","Otros","Fuerzas de seguridad federal","2018-03-14","","06","06","06"
"2018-03-14","No","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Sin dato/no contesta","12","Extranjera","Masculino","Mendoza","No","Sí","Internet","Explotación sexual niñas, niños y adolescentes","Línea 145","Otros","Área legal para judicializar","2018-03-14","","","50",""
"2018-03-14","Sí","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","26 a 40","No","No","Buenos Aires","1","No refiere","Masculino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","Internet","Protex","2018-03-14","","06","06","06"
"2018-03-14","Sí","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","No sabe/no contesta","0 a 13","No","No","Buenos Aires","1","Extranjera","Situaciones con hombres y mujeres o trans (varios)","Buenos Aires","No","No","Buenos Aires","Venta de niños y otros delitos","Línea 145","Otros","Protex","2018-03-14","","06","06","06"
"2018-03-14","Sí","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","26 a 40","No","No","San Luis","2","No refiere","Femenino","San Luis","No","No","San Luis","Explotación sexual","Línea 145","Otros","Protex","2018-03-14","","74","74","74"
"2018-03-14","Sí","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","41 a 60","No","No","Santa Fe","1","No refiere","Masculino","Santa Fe","Sí","No","Santa Fe","Explotación sexual","Línea 145","Otros","Protex","2018-03-14","","82","82","82"
"2018-03-14","No","Sí","No","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","No","Santa Fe","1","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Santa Fe","Desaparición","Línea 145","Internet","Protex","2018-03-15","","82","","82"
"2018-03-15","Sí","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","14 a 16","No","No","Santa Fe","1","Argentina","Masculino","Santa Fe","No","No","Santa Fe","Desaparición","Línea 145","Otros","Protex","2018-03-15","","82","82","82"
"2018-03-15","Sí","No","No","No sabe/no contesta","0 a 13","Chubut","Sin datos","Femenino","14 a 16","No","No","Tucumán","1","Argentina","Masculino","Sin dato/no contesta","No","No","Sin dato/no contesta","Posible captación","Línea 145","Boca en boca","Protex","2018-03-15","26","90","",""
"2018-03-15","Sí","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","14 a 16","No","No","Córdoba","2","Argentina","Masculino","Córdoba","No","No","Córdoba","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-03-15","","14","14","14"
"2018-03-16","No","No","No","Femenino","0 a 13","Chaco","Sin datos","Femenino","18 a 25","No","No","Buenos Aires","2","Extranjera","Situaciones con hombres y mujeres o trans (varios)","Buenos Aires","No","No","Buenos Aires","Explotación laboral","Línea 145","Radio","Protex","2018-03-16","22","06","06","06"
"2018-03-16","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Situaciones con hombres y mujeres o trans (varios)","0 a 13","No","No","Sin dato/no contesta","0","No refiere","Masculino","Mendoza","No","No","Mendoza","Explotación laboral","Línea 145","Boca en boca","Fuerzas de seguridad federal","2018-03-16","","","50","50"
"2018-03-16","No","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Sin dato/no contesta","0","Argentina","No sabe/no contesta","Sin dato/no contesta","No","No","Buenos Aires","Desaparición","Línea 145","Boca en boca","Protex","2018-03-16","","","","06"
"2018-03-16","Sí","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","No","Sin dato/no contesta","10","Extranjera","Masculino","Sin dato/no contesta","No","No","Buenos Aires","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-03-16","","","","06"
"2018-03-16","Sí","No","No","No sabe/no contesta","14 a 16","Córdoba","Sin datos","Femenino","0 a 13","No","No","Corrientes","0","No refiere","Masculino","Corrientes","Sí","Sí","Corrientes","Explotación sexual","Línea 145","Boca en boca","Protex","2018-03-16","14","18","18","18"
"2018-03-16","No","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sí","Femenino","26 a 40","No","No","Ciudad Autónoma de Buenos Aires","2","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Área legal para judicializar","2018-03-16","","","",""
"2018-03-16","No","No","Sí","No sabe/no contesta","0 a 13","Chubut","Sin datos","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Buenos Aires","3","Argentina","Situaciones con hombres y mujeres o trans (varios)","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","Boca en boca","Fuerzas de seguridad federal","2018-03-16","26","06","06","06"
"2018-03-16","No","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Sin dato/no contesta","4","No refiere","Masculino","Sin dato/no contesta","No","No","Buenos Aires","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-03-16","","","","06"
"2018-03-16","Sí","No","No","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","0 a 13","No","No","Corrientes","0","No refiere","Masculino","Corrientes","Sí","No","Corrientes","Explotación sexual niñas, niños y adolescentes","Línea 145","Otros","Protex","2018-03-16","","18","18","18"
"2018-03-17","No","No","Sí","No sabe/no contesta","0 a 13","Córdoba","Sí","Femenino","No refiere","No","No","Sin dato/no contesta","3","No refiere","Masculino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Área legal para judicializar","2018-03-17","14","","",""
"2018-03-17","No","No","No","No sabe/no contesta","0 a 13","Chubut","Sin datos","Femenino","18 a 25","No","No","Sin dato/no contesta","2","Extranjera","No sabe/no contesta","Sin dato/no contesta","No","No","Salta","Desaparición","Línea 145","Otros","Fuerzas de seguridad federal","2018-03-17","26","","","66"
"2018-03-17","No","No","Sí","No sabe/no contesta","14 a 16","Chubut","Sin datos","Femenino","0 a 13","No","No","Sin dato/no contesta","6","Extranjera","Femenino","Santa Fe","No","No","Santa Fe","Explotación sexual","Línea 145","TV","Fuerzas de seguridad federal","2018-03-17","26","","82","82"
"2018-03-17","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","26 a 40","No","No","Sin dato/no contesta","1","Extranjera","Masculino","Buenos Aires","Sí","No","Buenos Aires","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-03-17","","","06","06"
"2018-03-17","Sí","No","No","No sabe/no contesta","0 a 13","Chubut","Sin datos","Femenino","18 a 25","No","No","Sin dato/no contesta","2","Extranjera","No sabe/no contesta","Sin dato/no contesta","No","No","Salta","Desaparición","Línea 145","Otros","Fuerzas de seguridad federal","2018-03-17","26","","","66"
"2018-03-18","No","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Buenos Aires","1","No refiere","Masculino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-03-18","","06","06","06"
"2018-03-18","Sí","No","Sí","Femenino","14 a 16","Sin dato/no contesta","Sin datos","Masculino","No refiere","No","No","Santa Fe","0","No refiere","Masculino","Santa Fe","Sí","No","Santa Fe","Explotación laboral","Línea 145","Otros","Protex","2018-03-18","","82","82","82"
"2018-03-18","No","No","Sí","Femenino","0 a 13","Chubut","Sin datos","Femenino","26 a 40","No","No","Santa Fe","2","No refiere","Masculino","Santa Fe","No","No","Santa Fe","Posible trata de personas (hecho indefinido)","Línea 145","Otros","Protex","2018-03-18","26","82","82","82"
"2018-03-18","Sí","No","No","No sabe/no contesta","0 a 13","Chubut","Sin datos","Femenino","18 a 25","No","No","Sin dato/no contesta","2","Extranjera","No sabe/no contesta","Sin dato/no contesta","No","No","Salta","Desaparición","Línea 145","Otros","Fuerzas de seguridad federal","2018-03-18","26","","","66"
"2018-03-18","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Salta","4","No refiere","Masculino","Salta","Sí","No","Salta","Explotación sexual","Línea 145","TV","Protex","2018-03-18","","66","66","66"
"2018-03-18","Sí","No","No","No sabe/no contesta","0 a 13","Chubut","Sin datos","Femenino","18 a 25","No","No","Sin dato/no contesta","2","Extranjera","No sabe/no contesta","Sin dato/no contesta","No","No","Salta","Desaparición","Línea 145","Otros","Fuerzas de seguridad federal","2018-03-18","26","","","66"
"2018-03-19","No","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","14 a 16","No","No","Jujuy","2","No refiere","Trans","Jujuy","No","No","Jujuy","Explotación sexual","Línea 145","Otros","Protex","2018-03-19","","38","38","38"
"2018-03-19","No","No","Sí","Femenino","16 a 17 (específico para trabajo adolescente)","Sin dato/no contesta","Sin datos","Trans","No refiere","No","No","Sin dato/no contesta","20","Argentina","Femenino","Sin dato/no contesta","No","No","Buenos Aires","Explotación sexual","Línea 145","Radio","Protex","2018-03-19","","","","06"
"2018-03-20","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Sin dato/no contesta","0","No refiere","Situaciones con hombres y mujeres o trans (varios)","Santa Fe","No","No","Sin dato/no contesta","Posible trata de personas (hecho indefinido)","Línea 145","Internet","Protex","2018-03-20","","","82",""
"2018-03-20","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Situaciones con hombres y mujeres o trans (varios)","16 a 17 (específico para trabajo adolescente)","No","No","Santiago del Estero","30","Argentina","Masculino","Mendoza","No","No","Mendoza","Explotación laboral niñas, niños y adolescentes","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-03-20","","86","50","50"
"2018-03-20","No","No","No","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sí","Femenino","No refiere","No","No","Sin dato/no contesta","0","Extranjera","No sabe/no contesta","Buenos Aires","No","No","Buenos Aires","Servidumbre doméstica","Línea 145","ONG - Organismos nacionales","Protex","2018-03-20","","","06","06"
"2018-03-20","Sí","No","No","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","No","Santa Fe","1","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Sin dato/no contesta","Desaparición","Línea 145","Internet","Protex","2018-03-20","","82","",""
"2018-03-20","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","No","Masculino","61 en adelante","Sí","No","Ciudad Autónoma de Buenos Aires","1","Extranjera","Situaciones con hombres y mujeres o trans (varios)","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Posible captación","Línea 145","Otros","Área legal para judicializar","2018-03-20","","","",""
"2018-03-20","No","No","Sí","No sabe/no contesta","0 a 13","Córdoba","Sí","Femenino","18 a 25","No","No","Ciudad Autónoma de Buenos Aires","1","No refiere","Masculino","Neuquén","No","No","Neuquén","Posible trata de personas (hecho indefinido)","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-03-20","14","","58","58"
"2018-03-20","Sí","No","No","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sí","Femenino","No refiere","No","No","Sin dato/no contesta","0","Extranjera","No sabe/no contesta","Buenos Aires","No","No","Buenos Aires","Servidumbre doméstica","Línea 145","ONG - Organismos nacionales","Protex","2018-03-20","","","06","06"
"2018-03-20","Sí","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","No","No sabe/no contesta","No refiere","No","No","Sin dato/no contesta","0","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Sin dato/no contesta","Explotación sexual","Correo institucional","Otros","Protex","2018-03-20","","","",""
"2018-03-21","Sí","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","No","Femenino","0 a 13","No","No","Corrientes","0","Argentina","Masculino","Corrientes","No","No","Corrientes","Explotación sexual","Línea 145","Otros","Protex","2018-03-21","","18","18","18"
"2018-03-21","No","No","No","Femenino","14 a 16","Sin dato/no contesta","Sin datos","Masculino","61 en adelante","No","No","Tucumán","2","Argentina","Masculino","Tucumán","No","No","Tucumán","Explotación laboral","Línea 145","Otros","Fuerzas de seguridad federal","2018-03-21","","90","90","90"
"2018-03-21","No","No","No","Femenino","14 a 16","Sin dato/no contesta","Sin datos","Masculino","No refiere","No","No","Buenos Aires","2","Argentina","Masculino","Otro país donde ocurre el hecho","No","No","Otro país donde ocurre el hecho","Posible trata de personas (hecho indefinido)","Línea 145","Internet","Protex","2018-03-21","","06","",""
"2018-03-21","Sí","No","Sí","No sabe/no contesta","0 a 13","Chubut","Sin datos","Femenino","26 a 40","No","No","Buenos Aires","2","Argentina","Masculino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-03-21","26","06","06","06"
"2018-03-21","No","No","No","No sabe/no contesta","14 a 16","Chubut","Sin datos","Masculino","18 a 25","No","No","Tucumán","3","No refiere","Femenino","Río Negro","Sí","No","Río Negro","Explotación laboral","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-03-21","26","90","62","62"
"2018-03-21","No","No","Sí","Femenino","0 a 13","Chubut","Sí","Femenino","26 a 40","No","No","Ciudad Autónoma de Buenos Aires","1","Extranjera","Masculino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Oferta laboral engañosa","Línea 145","Boca en boca","Área legal para judicializar","2018-03-21","26","","",""
"2018-03-21","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sí","Femenino","26 a 40","No","No","Ciudad Autónoma de Buenos Aires","1","Extranjera","Femenino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Área legal para judicializar","2018-03-21","","","",""
"2018-03-21","Sí","No","No","Femenino","0 a 13","Chubut","Sí","Femenino","26 a 40","No","No","Ciudad Autónoma de Buenos Aires","1","Extranjera","Masculino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Oferta laboral engañosa","Línea 145","Boca en boca","Área legal para judicializar","2018-03-21","26","","",""
"2018-03-22","Sí","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sí","Femenino","26 a 40","No","No","Ciudad Autónoma de Buenos Aires","1","Extranjera","Femenino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Área legal para judicializar","2018-03-21","","","",""
"2018-03-22","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","14 a 16","No","No","Buenos Aires","1","Argentina","Masculino","Sin dato/no contesta","No","No","Buenos Aires","Desaparición","Línea 145","Campañas del programa","Protex","2018-03-22","","06","","06"
"2018-03-22","No","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","No","Buenos Aires","1","Argentina","Masculino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-03-22","","06","06","06"
"2018-03-22","Sí","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Sin dato/no contesta","0","No refiere","Situaciones con hombres y mujeres o trans (varios)","Chaco","No","No","Chaco","Explotación sexual","Línea 145","Otros","Área legal para judicializar","2018-03-22","","","22","22"
"2018-03-22","No","No","No","No sabe/no contesta","14 a 16","Sin dato/no contesta","No","Femenino","No refiere","No","No","Sin dato/no contesta","1","No refiere","Femenino","Chubut","No","No","Córdoba","Posible captación","Correo institucional","Otros","Protex","2018-03-22","","","26","14"
"2018-03-23","No","No","Sí","No sabe/no contesta","14 a 16","Córdoba","Sin datos","Femenino","0 a 13","No","No","Chaco","0","No refiere","Situaciones con hombres y mujeres o trans (varios)","Chaco","Sí","No","Chaco","Explotación sexual","Línea 145","Radio","Protex","2018-03-23","14","22","22","22"
"2018-03-23","No","No","Sí","Femenino","0 a 13","Chubut","Sin datos","Femenino","26 a 40","No","No","Buenos Aires","1","Argentina","Masculino","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Oferta laboral engañosa","Línea 145","Otros","Área legal para judicializar","2018-03-23","26","06","",""
"2018-03-23","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","No","Femenino","No refiere","No","No","Sin dato/no contesta","2","Extranjera","Masculino","Buenos Aires","No","No","Buenos Aires","Posible trata de personas (hecho indefinido)","Correo institucional","Otros","Fuerzas de seguridad federal","2018-03-23","","","06","06"
"2018-03-23","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","26 a 40","No","No","Neuquén","1","Argentina","Masculino","Río Negro","No","No","Río Negro","Posible trata de personas (hecho indefinido)","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-03-23","","58","62","62"
"2018-03-23","Sí","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","26 a 40","No","No","Neuquén","1","Argentina","Masculino","Río Negro","No","No","Río Negro","Posible trata de personas (hecho indefinido)","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-03-23","","58","62","62"
"2018-03-23","Sí","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sí","Femenino","14 a 16","No","No","Ciudad Autónoma de Buenos Aires","9","Extranjera","Masculino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","TV","Area legal ya judicializada","2018-03-23","","","",""
"2018-03-24","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","0 a 13","No","No","Buenos Aires","1","Extranjera","Situaciones con hombres y mujeres o trans (varios)","Buenos Aires","No","No","Buenos Aires","Traslado de personas","Línea 145","Otros","Protex","2018-03-24","","06","06","06"
"2018-03-24","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Santiago del Estero","1","Argentina","Masculino","La Pampa","No","No","Santa Fe","Traslado de personas","Línea 145","ONG - Organismos nacionales","Protex","2018-03-24","","86","42","82"
"2018-03-24","Sí","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Santiago del Estero","1","Argentina","Masculino","La Pampa","No","No","Santa Fe","Traslado de personas","Línea 145","ONG - Organismos nacionales","Protex","2018-03-24","","86","42","82"
"2018-03-24","No","No","No","Femenino","18 a 25","Chubut","Sin datos","Otros","26 a 40","No","No","Buenos Aires","3","Argentina","Masculino","Sin dato/no contesta","No","No","Buenos Aires","Posible trata de personas (hecho indefinido)","Línea 145","ONG - Organismos nacionales","Protex","2018-03-24","26","06","","06"
"2018-03-24","No","No","No","No sabe/no contesta","0 a 13","Chubut","Sin datos","Femenino","0 a 13","No","Sí","Santa Fe","2","Argentina","Masculino","Santa Fe","No","No","Santa Fe","Desaparición","Línea 145","Boca en boca","Protex","2018-03-24","26","82","82","82"
"2018-03-25","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","No","Femenino","14 a 16","No","No","San Juan","2","No refiere","Masculino","San Juan","No","No","San Juan","Explotación sexual","Línea 145","Otros","Protex","2018-03-25","","70","70","70"
"2018-03-26","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","No","Femenino","No refiere","No","No","Sin dato/no contesta","0","Extranjera","Masculino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Correo institucional","Otros","Fuerzas de seguridad federal","2018-03-26","","","06","06"
"2018-03-26","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","26 a 40","No","No","Neuquén","1","Argentina","Masculino","Río Negro","No","No","Río Negro","Posible trata de personas (hecho indefinido)","Línea 145","ONG - Organismos nacionales","Protex","2018-03-26","","58","62","62"
"2018-03-26","No","No","No","Femenino","0 a 13","Chubut","Sin datos","Masculino","26 a 40","No","No","Buenos Aires","1","Argentina","Masculino","Sin dato/no contesta","No","No","Buenos Aires","Oferta laboral engañosa","Línea 145","Boca en boca","Área legal para judicializar","2018-03-26","26","06","","06"
"2018-03-26","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","26 a 40","No","No","Neuquén","1","Argentina","Masculino","Río Negro","No","No","Río Negro","Posible trata de personas (hecho indefinido)","Línea 145","ONG - Organismos nacionales","Protex","2018-03-26","","58","62","62"
"2018-03-26","No","Sí","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","No","Buenos Aires","1","Argentina","Masculino","Buenos Aires","No","No","Buenos Aires","Desaparición","Línea 145","ONG - Organismos nacionales","Protex","2018-03-26","","06","06","06"
"2018-03-26","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Santa Fe","0","No refiere","Femenino","Santa Fe","No","No","Santa Fe","Explotación sexual","Línea 145","Internet","Protex","2018-03-26","","82","82","82"
"2018-03-26","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Neuquén","0","No refiere","No sabe/no contesta","Neuquén","No","No","Neuquén","Posible trata de personas (hecho indefinido)","Línea 145","Otros","Fuerzas de seguridad federal","2018-03-26","","58","58","58"
"2018-03-27","No","No","Sí","Femenino","0 a 13","Sin dato/no contesta","No","Femenino","No refiere","No","No","Sin dato/no contesta","1","No refiere","Masculino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Oferta laboral engañosa","Línea 145","ONG - Organismos nacionales","Protex","2018-03-27","","","",""
"2018-03-27","No","No","Sí","Femenino","0 a 13","Sin dato/no contesta","No","Femenino","No refiere","No","No","Sin dato/no contesta","0","No refiere","Masculino","Sin dato/no contesta","No","No","Sin dato/no contesta","Oferta laboral engañosa","Correo institucional","Otros","Protex","2018-03-27","","","",""
"2018-03-27","No","No","Sí","No sabe/no contesta","0 a 13","Córdoba","Sin datos","Femenino","14 a 16","No","No","Neuquén","5","Extranjera","Masculino","Neuquén","Sí","No","Neuquén","Explotación sexual","Línea 145","Boca en boca","Fuerzas de seguridad federal","2018-03-27","14","58","58","58"
"2018-03-27","No","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","No","Masculino","26 a 40","No","No","Sin dato/no contesta","3","Extranjera","Masculino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación laboral","Línea 145","TV","Fuerzas de seguridad federal","2018-03-27","","","",""
"2018-03-28","Sí","No","No","No sabe/no contesta","0 a 13","Chubut","Sin datos","Femenino","18 a 25","No","No","Otro país donde ocurre el hecho","2","Extranjera","No sabe/no contesta","Sin dato/no contesta","No","No","Salta","Desaparición","Línea 145","Otros","Protex","2018-03-28","26","","","66"
"2018-03-28","Sí","No","No","No sabe/no contesta","0 a 13","Córdoba","Sin datos","Femenino","18 a 25","No","No","Buenos Aires","1","Argentina","Masculino","Sin dato/no contesta","No","No","Sin dato/no contesta","Desaparición","Línea 145","ONG - Organismos nacionales","Protex","2018-03-28","14","06","",""
"2018-03-28","Sí","No","No","Femenino","0 a 13","Chubut","Sin datos","Femenino","26 a 40","No","No","Buenos Aires","1","Extranjera","Masculino","Buenos Aires","No","No","Buenos Aires","Explotación laboral","Línea 145","Otros","Protex","2018-03-28","26","06","06","06"
"2018-03-28","Sí","No","No","Femenino","0 a 13","Chubut","Sin datos","Femenino","26 a 40","No","No","Buenos Aires","1","Extranjera","Masculino","Buenos Aires","No","No","Buenos Aires","Explotación laboral","Línea 145","Otros","Protex","2018-03-28","26","06","06","06"
"2018-03-28","No","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Situaciones con hombres y mujeres o trans (varios)","No refiere","No","No","Tucumán","0","Argentina","Masculino","Tucumán","Sí","No","Tucumán","Posible trata de personas (hecho indefinido)","Línea 145","ONG - Organismos nacionales","Protex","2018-03-28","","90","90","90"
"2018-03-28","Sí","No","No","Femenino","0 a 13","Chubut","Sin datos","Femenino","26 a 40","No","No","Buenos Aires","1","Extranjera","Masculino","Buenos Aires","No","No","Buenos Aires","Explotación laboral","Línea 145","Otros","Protex","2018-03-28","26","06","06","06"
"2018-03-28","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","No","Femenino","No refiere","No","No","Ciudad Autónoma de Buenos Aires","2","No refiere","Masculino","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Área legal para judicializar","2018-03-28","","","",""
"2018-03-28","No","No","No","Femenino","0 a 13","Chubut","Sin datos","Femenino","26 a 40","No","No","Buenos Aires","10","No refiere","Situaciones con hombres y mujeres o trans (varios)","Buenos Aires","No","No","Buenos Aires","Explotación laboral","Línea 145","Otros","Protex","2018-03-28","26","06","06","06"
