"denuncia_fecha","denuncia_previa","derivacion_seguimiento","llamante_anonimo","llamante_es_victima","llamante_genero","llamante_rango_etario","llamante_provincia","victima_identificada_genero","victima_identificada_rango_etario","victima_identificada_discapacidad","victima_identificada_embarazada","victima_identificada_provincia_origen","victima_identificada_nacionalidad","denunciado_genero","denunciado_rango_etario","denunciado_provincia","connivencia_fuerzas_seguridad","connivencia_poder_politico","victimas_estimadas_cantidad","victimas_estimadas_genero","victimas_estimadas_rango_etario","victimas_estimadas_provincia_hecho","denuncia_tipo_explotacion","denuncia_via_ingreso","acercamiento_tipo","derivacion_organismo","derivacion_fecha","llamante_provincia_indec_id","victima_identificada_provincia_origen_indec_id","denunciado_provincia_indec_id","victimas_estimadas_provincia_hecho_indec_id"
"2019-03-15","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","14","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","Sí","No","2","Femenino","12","Buenos Aires","Explotación Sexual","Línea 145","Internet","Policía Federal y Protex","2019-03-15","06","","","06"
"2019-03-15","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Córdoba","Femenino","17","No","No","Córdoba","Argentina","Masculino","56","Córdoba","No","No","5","Presencia de M y H","3","Córdoba","Explotación Sexual","Línea 145","Internet","Gendarmería y Protex","2019-03-15","14","14","14","14"
"2019-03-15","Relacionada","No","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","CABA","No","No","3","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","Internet","Area Legal para judicializar","2019-03-15","02","","02","02"
"2019-03-15","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","NS/NC","NS/NC","Masculino","50","CABA","No","No","NS/NC","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","Internet","Area Legal para judicializar","2019-03-15","02","","02","02"
"2019-03-15","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Masculino","NS/NC","NO","NO","NS/NC","NS/NC","Masculino","NS/NC","NS/NC","NO","NO","20","Masculino","NS/NC","Jujuy","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-03-15","06","","","38"
"2019-03-15","Relacionada","No","Sí","Víctima Directa","Femenino","29","Jujuy","Femenino","25","No","No","Jujuy","Argentina","Presencia de M y H","35","Jujuy","NO","NO","4","Femenino","25","Jujuy","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Protex ","2019-03-15","38","38","38","38"
"2019-03-15","Nueva","No","No","No es Víctima","Femenino","28","CABA","Femenino","25","Sí","No","CABA","NS/NC","Masculino","40","CABA","No","No","1","Femenino","25","CABA","Explotación Sexual","Línea 145","Boca en Boca","Protex ","2019-03-15","02","02","02","02"
"2019-03-15","Nueva","no","Sí","No es Víctima","Masculino","NS/NC","Buenos Aires","Masculino","NS/NC","NO","NO","Buenos Aires","Argentina","Masculino","NS/NC","Buenos Aires","Sí","No","2","Masculino","NS/NC","Buenos Aires","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-03-15","06","06","06","06"
"2019-03-15","Nueva","no","Sí","No es Víctima","Masculino","NS/NC","Buenos Aires","Femenino","19","No","No","Buenos Aires","Argentina","Masculino","NS/NC","Buenos Aires","NO","NO","5","Femenino","19","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Policía Federal y Protex","2019-03-15","06","06","06","06"
"2019-03-16","Nueva","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","19","No","No","Buenos Aires","Países Limítrofes","NS/NC","NS/NC","NS/NC","No","No","2","Femenino","19","Buenos Aires","Desaparición de personas","Línea 145","NS/NC","Protex y Personas Extraviadas","2019-03-16","06","06","","06"
"2019-03-16","Nueva","No","No","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","CABA","No","No","2","Femenino","NS/NC","CABA"," Indicadores de Posible Trata de Personas","Línea 145","ONG-Organismos nacionales","Area Legal para judicializar","2019-03-16","02","","02","02"
"2019-03-16","Nueva","No","No","Víctima Directa","Femenino","19","Chaco","Femenino","19","No","No","Chaco","Argentina","Presencia de M y H","43","Chaco","No","No","NS/NC","Femenino","NS/NC","Chaco","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-03-16","22","22","22","22"
"2019-03-16","Nueva","No","No","No es Víctima","Masculino","54","Salta","Femenino","4","NO","No","Salta","Argentina","NS/NC","NS/NC","NS/NC","No","No","NS/NC","Femenino","4","Salta","Desaparición de personas","Línea 145","Boca en Boca","Protex y Personas Extraviadas","2019-03-16","66","66","","66"
"2019-03-16","Ampliatoria","No","No","Víctima Indirecta","Masculino","NS/NC","Buenos Aires","Femenino","19","No","No","Buenos Aires","Países Limítrofes","NS/NC","NS/NC","NS/NC","No","No","2","Femenino","19","Buenos Aires","Desaparición de personas","Línea 145","NS/NC","Protex y Personas Extraviadas","2019-03-16","06","06","","06"
"2019-03-16","Nueva","No","No","Víctima Indirecta","Femenino","35","CABA","Femenino","13","NO","NO","Misiones","NS/NC","Presencia de M y H","38","Misiones","No","No","2","Femenino","13","Misiones","Explotación Sexual","Línea 145","NS/NC","Protex","2019-03-16","02","54","54","54"
"2019-03-16","Amplía y está relacionada con otras Denuncias","No","No","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","NS/NC","NS/NC","Masculino","NS/NC","NS/NC","No","No","NS/NC","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","NS/NC","Area Legal para judicializar","2019-03-16","02","","","02"
"2019-03-16","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","Corrientes","Femenino","NS/NC","No","No","NS/NC","NS/NC","Masculino","NS/NC","NS/NC","No","No","1","Femenino","NS/NC","Corrientes","Traslado de personas","Línea 145","NS/NC","Protex ","2019-03-16","18","","","18"
"2019-03-17","Ampliatoria","No","No","Víctima Directa","Femenino","NS/NC","Buenos Aires","Femenino","NS/NC","No","No","Buenos Aires","NS/NC","Masculino","NS/NC","Buenos Aires","No","No","NS/NC","Femenino","NS/NC","Buenos Aires","Posible captación","Línea 145","NS/NC","Protex ","2019-03-17","06","06","06","06"
"2019-03-17","Nueva","No","Sí","Víctima Directa","Masculino","50","Córdoba","Masculino","19","No","No","NS/NC","NS/NC","Masculino","50","Córdoba","No","No","NS/NC","Masculino","19","Córdoba","Explotación Laboral","Línea 145","Campañas del Programa","Protex ","2019-03-17","14","","14","14"
"2019-03-17","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","30","No","No","NS/NC","NS/NC","Femenino","NS/NC","CABA","Sí","No","1","Femenino","30","CABA","Explotación Sexual","Línea 145","NS/NC","Policía Federal y Area Legal del PNR","2019-03-17","02","","02","02"
"2019-03-17","Ampliatoria","No","No","Víctima Directa","Femenino","NS/NC","Santa Fe","Femenino","NS/NC","No","No","Santa Fe","Argentina","Masculino","NS/NC","NS/NC","No","No","1","Femenino","NS/NC","Santa Fe","Posible captación","Correo Electrónico","NS/NC","Protex ","2019-03-17","82","82","","82"
"2019-03-17","Nueva","No","No","No es Víctima","Femenino","NS/NC","NS/NC","Femenino","56","Sí","No","Río Negro","Argentina","NS/NC","NS/NC","Buenos Aires","No","NO","1","Femenino","56","Buenos Aires","Posible captación","Línea 145","NS/NC","Protex ","2019-03-17","","62","06","06"
"2019-03-17","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","NS/NC","Femenino","56","Sí","No","Río Negro","Argentina","NS/NC","NS/NC","Buenos Aires","No","NO","1","Femenino","56","Buenos Aires","Posible captación","Línea 145","NS/NC","Protex ","2019-03-17","","62","06","06"
"2019-03-18","Nueva","No","No","No es Víctima","Femenino","NS/NC","NS/NC","Femenino","56","Sí","No","Río Negro","Argentina","NS/NC","NS/NC","Buenos Aires","No","NO","1","Femenino","56","Buenos Aires","Posible captación","Línea 145","NS/NC","Protex ","2019-03-18","","62","06","06"
"2019-03-18","Ampliatoria","No","Sí","No es Víctima","Femenino","26","Buenos Aires","Femenino","21","No","No","NS/NC","Países Limítrofes","Femenino","30","Buenos Aires","No","No","2","Femenino","21","Buenos Aires","Explotación Laboral","Línea 145","Internet","Protex ","2019-03-18","06","","06","06"
"2019-03-18","Nueva","No","No","Víctima Directa","Femenino","NS/NC","Buenos Aires","Presencia de M y H","NS/NC","No","No","NS/NC","Países Limítrofes","Presencia de M y H","40","Buenos Aires","No","No","3","Presencia de M y H","NS/NC","Buenos Aires","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-03-18","06","","06","06"
"2019-03-18","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","40","No","No","NS/NC","Países Limítrofes","Masculino","NS/NC","CABA","No","No","3","Femenino","40","CABA","Explotación Sexual","Línea 145","NS/NC","Area Legal para judicializar","2019-03-18","02","","02","02"
"2019-03-18","Nueva","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","19","No","No","Buenos Aires","Países Limítrofes","NS/NC","NS/NC","NS/NC","No","No","2","Femenino","19","Buenos Aires","Desaparición de personas","Línea 145","NS/NC","Protex y Personas Extraviadas","2019-03-18","06","06","","06"
"2019-03-18","Nueva","No","No","Víctima Directa","Femenino","47","Chaco","Femenino","47","no","no","Chaco","Argentina","Masculino","75","Chaco","No","No","1","Femenino","47","Chaco","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-03-18","22","22","22","22"
"2019-03-18","Ampliatoria","No","No","Víctima Directa","Femenino","19","Chaco","Femenino","19","No","No","Chaco","Argentina","Presencia de M y H","43","Chaco","No","No","NS/NC","Femenino","NS/NC","Chaco","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-03-18","22","22","22","22"
"2019-03-18","Nueva","Sí","No","No es Víctima","Femenino","NS/NC","Santa Fe","Masculino","13","NO","No","Santa Fe","Argentina","NS/NC","NS/NC","NS/NC","No","No","NS/NC","Masculino","13","Santa Fe","Desaparición de personas","Línea 145","ONG-Organismos nacionales","Protex ","2019-03-18","82","82","","82"
"2019-03-18","Nueva","No","No","No es Víctima","Femenino","29","CABA","Femenino","15","No","No","CABA","Argentina","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","15","CABA","Desaparición de personas","Línea 145","NS/NC","Area Legal del PNR (ya judicializada)","2019-03-19","02","02","","02"
"2019-03-19","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","Buenos Aires","Femenino","14","No","No","NS/NC","NS/NC","Femenino","NS/NC","NS/NC","No","No","1","Femenino","14","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Policía Federal y Protex","2019-03-19","06","","","06"
"2019-03-19","Relacionada","No","No","No es Víctima","Masculino","NS/NC","NS/NC","NS/NC","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","Publicidad de Oferta Sexual","Correo Electrónico","NS/NC","Area Legal del PNR (ya judicializada)","2019-03-19","","","",""
"2019-03-19","Amplía y está relacionada con otras Denuncias","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","19","No","No","Buenos Aires","Países Limítrofes","NS/NC","NS/NC","NS/NC","No","No","2","Femenino","19","Buenos Aires","Desaparición de personas","Línea 145","NS/NC","Protex y Personas Extraviadas","2019-03-19","06","06","","06"
"2019-03-19","Nueva","No","Sí","Víctima Directa","Masculino","NS/NC","Río Negro","Presencia de M y H","1","NO","no","Río Negro","Argentina","Masculino","35","Río Negro","No","No","14","Presencia de M y H","1","Río Negro","Explotación Laboral","Línea 145","NS/NC","Gendarmería y Protex","2019-03-19","62","62","62","62"
"2019-03-19","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Tierra del Fuego","Femenino","NS/NC","no","no","NS/NC","Países Limítrofes","NS/NC","NS/NC","NS/NC","No","No","NS/NC","Femenino","NS/NC","Tierra del Fuego","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-03-19","94","","","94"
"2019-03-19","Ampliatoria","Sí","No","No es Víctima","Femenino","NS/NC","Santa Fe","Masculino","13","NO","No","Santa Fe","Argentina","NS/NC","NS/NC","NS/NC","No","No","NS/NC","Masculino","13","Santa Fe","Desaparición de personas","Línea 145","ONG-Organismos nacionales","Protex y Personas Extraviadas","2019-03-19","82","82","","82"
"2019-03-21","Nueva","No","No","No es Víctima","Femenino","28","CABA","Femenino","NS/NC","no","no","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","NS/NC","CABA","Posible captación","Línea 145","Internet","Area Legal para judicializar","2019-03-21","02","","","02"
"2019-03-21","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","CABA","Femenino","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","NS/NC","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","NS/NC","Area Legal para judicializar","2019-03-21","02","","","02"
"2019-03-21","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","20","no","no","Buenos Aires","Países Limítrofes","Presencia de M y H","50","NS/NC","No","No","1","Femenino","20","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-03-21","06","06","","06"
"2019-03-21","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","NS/NC","Presencia de M y H","10","no","no","NS/NC","Países Limítrofes","Masculino","NS/NC","NS/NC","No","No","30","Presencia de M y H","10","caba","Explotación Laboral","Línea 145","ONG-Organismos nacionales","Policía Federal y Area Legal del PNR","2019-03-21","","","","02"
"2019-03-21","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Córdoba","Femenino","17","no","no","NS/NC","NS/NC","Presencia de M y H","NS/NC","Córdoba","Sí","No","1","Femenino","17","Córdoba","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Protex ","2019-03-21","14","","14","14"
"2019-03-21","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","Buenos Aires","NS/NC","NS/NC","No","No","NS/NC","Países Limítrofes","Masculino","50","Buenos Aires","No","No","6","NS/NC","NS/NC","Buenos Aires","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-03-21","06","","06","06"
"2019-03-21","Nueva","No","No","Víctima Directa","Femenino","35","Buenos Aires","Presencia de M y H","7","No","No","Buenos Aires","Países Limítrofes","Masculino","49","Buenos Aires","Sí","No","5","Presencia de M y H","7","Buenos Aires","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Protex ","2019-03-21","06","06","06","06"
"2019-03-21","Nueva","No","No","Víctima Directa","Femenino","21","San Luis","Femenino","21","No","No","San Luis","Argentina","Masculino","35","San Luis","Sí","No","1","Femenino","21","San Luis","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-03-21","74","74","74","74"
"2019-03-21","Ampliatoria","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","21","No","No","NS/NC","Países Limítrofes","Femenino","30","Buenos Aires","Sí","No","2","Femenino","21","Buenos Aires","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-03-21","06","","06","06"
"2019-03-22","Nueva","No","No","No es Víctima","Femenino","NS/NC","Catamarca","Femenino","59","Sí","No","Tucumán","Argentina","Masculino","NS/NC","Tucumán","No","No","1","Femenino","NS/NC","Tucumán","Desaparición de personas","Línea 145","NS/NC","Protex y Personas Extraviadas","2019-03-22","10","90","90","90"
"2019-03-22","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","NS/NC","NS/NC","No","No","NS/NC","NS/NC","Masculino","NS/NC","Buenos Aires","Sí","No","NS/NC","NS/NC","NS/NC","Buenos Aires","Traslado de personas","Línea 145","NS/NC","Protex ","2019-03-22","06","","06","06"
"2019-03-22","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","Santa Fe","Masculino","13","No","No","Santa Fe","Argentina","NS/NC","NS/NC","NS/NC","No","No","1","Masculino","13","Santa Fe","Desaparición de personas","Línea 145","ONG-Organismos nacionales","Protex ","2019-03-22","82","82","","82"
"2019-03-22","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Salta","Femenino","13","No","No","Salta","Argentina","Femenino","NS/NC","Tucumán","No","No","NS/NC","Femenino","13","Salta","Posible captación","Línea 145","Internet","Protex ","2019-03-22","66","66","90","66"
"2019-03-22","Nueva","No","Sí","Víctima Directa","Femenino","NS/NC","Buenos Aires","Femenino","NS/NC","No","No","Buenos Aires","Argentina","Masculino","NS/NC","Buenos Aires","No","No","NS/NC","NS/NC","NS/NC","Buenos Aires","Explotación Laboral","Línea 145","NS/NC","Protex","2019-03-22","06","06","06","06"
"2019-03-22","Nueva","No","No","No es Víctima","Femenino","NS/NC","NS/NC","NS/NC","NS/NC","NO","NO","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","NO","NS/NC","NS/NC","NS/NC","NS/NC","Oferta Laboral Engañosa","Correo Electrónico","Internet","Protex ","2019-03-22","","","",""
"2019-03-22","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Santa Fe","Masculino","13","Sí","No","SANTA FE","NS/NC","Masculino","NS/NC","SANTA FE","NO","No","1","Masculino","13","SANTA FE","Desaparición de personas","Línea 145","NS/NC","Protex y Personas Extraviadas","2019-03-23","82","82","82","82"
"2019-03-23","Nueva","No","No","Víctima Directa","Femenino","60","Buenos Aires","Femenino","60","No","No","Buenos Aires","Argentina","Masculino","NS/NC","NS/NC","No","No","NS/NC","Femenino","NS/NC","Buenos Aires","Oferta Laboral Engañosa","Línea 145","NS/NC","Protex ","2019-03-23","06","06","","06"
"2019-03-23","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","NS/NC","Otros Países","NS/NC","NS/NC","CABA","No","No","4","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","nS/NC","Area Legal para judicializar","2019-03-23","02","","02","02"
"2019-03-23","Ampliatoria","No","Sí","Víctima Directa","Femenino","NS/NC","NS/NC","Femenino","NS/NC","No","No","NS/NC","NS/NC","Femenino","NS/NC","NS/NC","No","No","NS/NC","Femenino","NS/NC","CABA","Explotación Sexual","Correo Electrónico","NS/NC","Area Legal del PNR (ya judicializada)","2019-03-23","","","","02"
"2019-03-23","Relacionada","No","No","No es Víctima","Femenino","NS/NC","CABA","Femenino","16","No","No","NS/NC","NS/NC","Femenino","60","NS/NC","Sí","No","3","Femenino","16","CABA","Explotación Sexual","Línea 145","NS/NC","Area Legal del PNR (ya judicializada)","2019-03-23","02","","","02"
"2019-03-23","Nueva","No","No","Víctima Directa","Femenino","40","Córdoba","Femenino","40","No","No","Córdoba","Argentina","Masculino","40","Córdoba","No","No","4","Femenino","40","Córdoba","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-03-24","14","14","14","14"
"2019-03-23","Nueva","No","No","Víctima Indirecta","Masculino","58","Buenos Aires","Femenino","15","No","No","Buenos Aires","Argentina","Masculino","25","NS/NC","No","No","1","Femenino","15","Buenos Aires","Posible captación","Línea 145","NS/NC","Protex y Personas Extraviadas","2019-03-23","06","06","","06"
"2019-03-23","Nueva","No","No","No es Víctima","Femenino","NS/NC","CABA","Femenino","25","No","No","CABA","NS/NC","Masculino","NS/NC","NS/NC","No","No","1","Femenino","25","CABA","Posible captación","Línea 145","NS/NC","Prefectura  Naval y Area Legal del PNR","2019-03-23","02","02","","02"
"2019-03-23","Ampliatoria","No","No","Víctima Indirecta","Femenino","NS/NC","Santa Fe","Masculino","13","No","No","Santa Fe","Argentina","NS/NC","NS/NC","Santa Fe","No","No","1","Masculino","13","Santa Fe","Desaparición de personas","Línea 145","NS/NC","Protex ","2019-03-24","82","82","82","82"
"2019-03-24","Nueva","No","No","No es Víctima","Femenino","42","NS/NC","Femenino","15","Sí","No","Buenos Aires","Argentina","Masculino","NS/NC","Buenos Aires","No","Sí","7","Femenino","15","CABA","Explotación Sexual","Línea 145","NS/NC","Area Legal para judicializar","2019-03-24","","06","06","02"
"2019-03-24","Ampliatoria","No","Sí","Víctima Directa","Femenino","42","CABA","Femenino","20","No","Sí","NS/NC","NS/NC","Presencia de M y H","NS/NC","Buenos Aires","No","No","5","Femenino","15","CABA","Explotación Sexual","Línea 145","NS/NC","Policía Federal y Protex","2019-03-24","02","","06","02"
"2019-03-24","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","Córdoba","Femenino","16","NO","NO","Córdoba","NS/NC","NS/NC","NS/NC","NS/NC","No","NO","1","Femenino","16","Córdoba","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-03-24","14","14","","14"
"2019-03-25","Ampliatoria","No","No","No es Víctima","Femenino","42","NS/NC","Femenino","15","Sí","No","Buenos Aires","Argentina","Masculino","NS/NC","Buenos Aires","No","Sí","7","Femenino","15","CABA","Explotación Sexual","Línea 145","NS/NC","Area Legal para judicializar","2019-03-25","","06","06","02"
"2019-03-25","Nueva","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","17","No","No","NS/NC","Países Limítrofes","NS/NC","NS/NC","ns/NC","No","No","1","Femenino","17","NS/NC","Posible captación","Línea 145","NS/NC","Protex ","2019-03-25","06","","",""
"2019-03-25","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","NS/NC","NS/NC","Masculino","NS/NC","NS/NC","No","No","NS/NC","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","NS/NC","Area Legal para judicializar","2019-03-25","02","","","02"
"2019-03-25","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","CABA","Presencia de M y Trans","35","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","2","Presencia de M y Trans","35","CAba","Explotación Sexual","Línea 145","NS/NC","Area Legal para judicializar","2019-03-25","02","","","02"
"2019-03-25","Nueva","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","16","No","No","Buenos Aires","Argentina","Masculino","NS/NC","NS/NC","No","No","2","Femenino","16","Buenos Aires","Explotación Sexual de N, N y A","Línea 145","ONG-Organismos nacionales","Protex ","2019-03-25","06","06","","06"
"2019-03-26","nueva","No","No","No es Víctima","Femenino","26","Buenos Aires","Femenino","17","no","no","NS/NC","NS/NC","Masculino","50","NS/NC","No","No","1","Femenino","17","Buenos Aires","Posible captación","Línea 145","NS/NC","Protex ","2019-03-26","06","","","06"
"2019-03-26","Nueva","no","Sí","Víctima Directa","Femenino","22","Buenos Aires","Femenino","22","No","No","Buenos Aires","NS/NC","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","22","Buenos Aires","Oferta Laboral Engañosa","Línea 145","ONG-Organismos nacionales","Protex ","2019-03-26","06","06","","06"
"2019-03-26","Nueva","No","No","No es Víctima","Masculino","52","CABA","Presencia de M y H","NS/NC","NO","NO","CABA","Países Limítrofes","Presencia de M y H","40","CABA","No","No","15","Presencia de M y H","NS/NC","CABA","Explotación Laboral","Línea 145","TV","Area Legal para judicializar","2019-03-26","02","02","02","02"
"2019-03-26","Ampliatoria","No","Sí","Víctima Directa","Femenino","NS/NC","NS/NC","Femenino","35","no","no","NS/NC","NS/NC","Masculino","70","Caba","Sí","No","100","Femenino","21","CABA","Explotación Sexual","Línea 145","NS/NC","Area Legal del PNR (ya judicializada)","2019-03-26","","","02","02"
"2019-03-26","Nueva","No","No","No es Víctima","Femenino","NS/NC","Santiado del Estero","Femenino","39","NO","NO","Santiado del Estero","NS/NC","NS/NC","NS/NC","NS/NC","NO","NO","1","Femenino","39","Santiado del Estero","Desaparición de personas","Línea 145","NS/NC","Protex ","2019-03-26","","","",""
"2019-03-26","Nueva","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","28","NO","NO","NS/NC","Argentina","NS/NC","NS/NC","NS/NC","NO","NO","1","Femenino","28","Buenos Aires","Desaparición de personas","Línea 145","NS/NC","Protex y Personas Extraviadas","2019-03-26","06","","","06"
"2019-03-26","Nueva","No","No","No es Víctima","Masculino","NS/NC","CABA","Femenino","NS/NC","No","No","Buenos Aires","Argentina","Masculino","NS/NC","Buenos Aires","No","No","4","Femenino","NS/NC","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Gendarmería y Protex","2019-03-26","02","06","06","06"
"2019-03-26","Relacionada","No","No","No es Víctima","Masculino","NS/NC","NS/NC","Femenino","NS/NC","No","No","Jujuy","Argentina","Femenino","NS/NC","NS/NC","NO","NO","NS/NC","Femenino","NS/NC","NS/NC","Posible captación","Línea 145","NS/NC","Protex ","2019-03-27","","38","",""
"2019-03-27","Nueva","No","No","No es Víctima","Femenino","NS/NC","Formosa","Femenino","45","No","No","Formosa","Argentina","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","26","Formosa","Desaparición de personas","Línea 145","NS/NC","Protex y Personas Extraviadas","2019-03-27","34","34","","34"
"2019-03-27","Nueva","No","No","No es Víctima","Masculino","NS/NC","Mendoza","Presencia de M y H","4","No","No","NS/NC","NS/NC","NS/NC","NS/NC","Mendoza","No","No","16","Presencia de M y H","4","Mendoza","Explotación Laboral","Línea 145","ONG-Organismos nacionales","Gendarmería y Protex","2019-03-27","50","","50","50"
"2019-03-27","Nueva","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","12","No","No","Buenos Aires","Argentina","NS/NC","NS/NC","NS/NC","No","No","2","Femenino","12","Buenos Aires","Desaparición de personas","Línea 145","NS/NC","Protex y Personas Extraviadas","2019-03-27","06","06","","06"
"2019-03-27","Nueva","No","No","Víctima Indirecta","Femenino","48","Misiones","Femenino","20","Sí","No","Misiones","Argentina","Masculino","38","NS/NC","No","No","4","Presencia de M y H","1","Misiones","Venta de Niñxs y otros delitos","Correo Electrónico","ONG-Organismos nacionales","Protex ","2019-03-28","54","54","","54"
"2019-03-27","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","17","No","No","Buenos Aires","Argentina","Femenino","NS/NC","Buenos Aires","No","No","2","Femenino","17","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-03-27","06","06","06","06"
"2019-03-27","Ampliatoria","No","Sí","No es Víctima","Masculino","NS/NC","Buenos Aires","Femenino","NS/NC","No","No","NS/NC","Argentina","NS/NC","NS/NC","Buenos Aires","Sí","No","8","Femenino","NS/NC","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Area Legal del PNR (ya judicializada)","2019-03-27","06","","06","06"
"2019-03-27","Nueva","no","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","NS/NC","No","No","NS/NC","Otros Países","Masculino","NS/NC","Buenos Aires","Sí","No","2","Masculino","NS/NC","Buenos Aires","Explotación Laboral","Línea 145","ONG-Organismos nacionales","Gendarmería y Protex","2019-03-27","06","","06","06"
"2019-03-27","Nueva","No","Sí","Víctima Directa","Femenino","35","Santa Fe","Presencia de M y Trans","NS/NC","No","No","NS/NC","NS/NC","Masculino","44","Santa Fe","Sí","No","6","Presencia de M y Trans","NS/NC","Santa Fe","Explotación Sexual","Línea 149","Internet","Protex ","2019-03-27","82","","82","82"
"2019-03-27","Nueva","No","No","Víctima Directa","Femenino","NS/NC","NS/NC","Femenino","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","NS/NC","NS/NC","Ofrecimiento","Línea 145","ONG-Organismos nacionales","Protex ","2019-03-27","","","",""
"2019-03-28","Nueva","No","No","Víctima Indirecta","Femenino","57","NS/NC","Femenino","29","Sí","No","Buenos Aires","Argentina","Presencia de M y H","NS/NC","Buenos Aires","No","No","1","Femenino","29","Buenos Aires","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Protex ","2019-03-28","","06","06","06"
