"denuncia_fecha","denuncia_previa","derivacion_seguimiento","llamante_anonimo","llamante_es_victima","llamante_genero","llamante_rango_etario","llamante_provincia","victima_identificada_genero","victima_identificada_rango_etario","victima_identificada_discapacidad","victima_identificada_embarazada","victima_identificada_provincia_origen","victima_identificada_nacionalidad","denunciado_genero","denunciado_rango_etario","denunciado_provincia","connivencia_fuerzas_seguridad","connivencia_poder_politico","victimas_estimadas_cantidad","victimas_estimadas_genero","victimas_estimadas_rango_etario","victimas_estimadas_provincia_hecho","denuncia_tipo_explotacion","denuncia_via_ingreso","acercamiento_tipo","derivacion_organismo","derivacion_fecha","llamante_provincia_id","victima_identificada_provincia_origen_id","denunciado_provincia_id","victimas_estimadas_provincia_hecho_id"
"2019-06-19","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","NS/NC","Femenino","38","No","No","Neuquén","Argentina","NS/NC","NS/NC","Neuquén","No","No","1","Femenino","38","Neuquén","Explotación Sexual","Línea 145","Internet","Protex ","2019-06-19","","58","58","58"
"2019-06-19","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","CABA","Femenino","NS/NC","No","No","CABA","Argentina","Femenino","23","CABA","No","No","NS/NC","Femenino","NS/NC","CABA","Posible captación","Línea 145","Internet","Area Legal para judicializar","2019-06-19","02","02","02","02"
"2019-06-20","Ampliatoria","No","No","No es Víctima","Masculino","NS/NC","CABA","Femenino","57","Sí","No","CABA","Argentina","Femenino","55","SANTA FE","No","No","1","Femenino","57","CABA","Posible captación","Línea 145","NS/NC","Protex ","2019-06-20","02","02","82","02"
"2019-06-21","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","San Luis","Femenino","22","No","No","San Luis","Argentina","NS/NC","NS/NC","San Luis","No","No","1","Femenino","22","San Luis","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Protex ","2019-06-21","74","74","74","74"
"2019-06-21","Nueva","No","No","No es Víctima","Masculino","NS/NC","Santa Fe","Femenino","45","No","No","Santa Fe","Argentina","Masculino","NS/NC","SANTA FE","No","No","1","Femenino","45","Santa Fe","Posible captación","Línea 145","NS/NC","Gendarmería y Protex","2019-06-21","82","82","82","82"
"2019-06-21","Nueva","No","No","No es Víctima","Masculino","NS/NC","Buenos Aires","Masculino","17","No","No","Santiado del Estero","Argentina","Masculino","NS/NC","NS/NC","No","No","20","Masculino","17","Buenos Aires","Explotación Laboral","Línea 145","ONG-Organismos nacionales","Gendarmería y Protex","2019-06-21","06","","","06"
"2019-06-21","Relacionada","No","Sí","Víctima Indirecta","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","NS/NC","NS/NC","Masculino","39","CABa","No","No","1","Femenino","NS/NC","CABA","Posible captación","Línea 145","NS/NC","Protex ","2019-06-21","02","","02","02"
"2019-06-21","Ampliatoria","No","No","No es Víctima","Masculino","NS/NC","CABA","Femenino","57","Sí","No","CABA","Argentina","Femenino","55","SANTA FE","No","No","1","Femenino","57","CABA","Posible captación","Línea 145","NS/NC","Protex ","2019-06-21","02","02","82","02"
"2019-06-22","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","CABA","Femenino","15","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","6","Femenino","15","CABA","Explotación Sexual de N, N y A","Línea 145","NS/NC","Policía Federal y Area Legal del PNR","2019-06-22","02","","","02"
"2019-06-22","Ampliatoria","No","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","NS/NC","NS/NC","Masculino","NS/NC","NS/NC","No","No","NS/NC","NS/NC","NS/NC","CABA","Explotación Sexual","Línea 145","NS/NC","Area Legal para judicializar","2019-06-22","02","","","02"
"2019-06-22","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","Buenos Aires","Femenino","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","Sí","No","NS/NC","Femenino","NS/NC","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-06-22","06","","","06"
"2019-06-22","Relacionada","no","No","No es Víctima","Femenino","NS/NC","Santiado del Estero","Masculino","NS/NC","no","no","Santiado del Estero","Argentina","Masculino","NS/NC","NS/NC","No","No","23","Masculino","17","Buenos Aires","Explotación Laboral","Línea 145","ONG-Organismos nacionales","Protex ","2019-06-22","","","","06"
"2019-06-23","Nueva","No","No","Víctima Directa","Femenino","21","Río Negro","Femenino","21","NO","NO","Río Negro","Argentina","Masculino","NS/NC","Neuquén","No","No","1","Femenino","21","Neuquén","Oferta Laboral Engañosa","Línea 145","NS/NC","Protex ","2019-06-23","62","62","58","58"
"2019-06-24","Nueva","No","No","No es Víctima","Masculino","NS/NC","CABA","Masculino","32","No","No","Mendoza","Argentina","Femenino","32","Mendoza","No","No","1","Masculino","32","Mendoza","Posible captación","Línea 145","Internet","Protex ","2019-06-24","02","50","50","50"
"2019-06-24","Amplía y está relacionada con otras Denuncias","No","Sí","No es Víctima","Masculino","NS/NC","NS/NC","Femenino","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","4","Femenino","NS/NC","Santa Fe","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-06-24","","","","82"
"2019-06-24","Relacionada","No","Sí","No es Víctima","Femenino","NS/NC","NS/NC","Femenino","NS/NC","Sí","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","NS/NC","NS/NC","Posible captación","Línea 145","NS/NC","Protex ","2019-06-24","","","",""
"2019-06-24","Relacionada","No","Sí","No es Víctima","Femenino","NS/NC","CABA","NS/NC","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","Sí","No","NS/NC","NS/NC","NS/NC","CABA","Explotación Sexual","Línea 145","NS/NC","Area Legal del PNR (ya judicializada)","2019-06-24","02","","","02"
"2019-06-24","Relacionada","No","No","No es Víctima","Femenino","NS/NC","CABA","Femenino","57","Sí","No","CABA","Argentina","Femenino","55","SANTA FE","No","No","1","Femenino","57","CABA","Posible captación","Línea 145","NS/NC","PROTEX Y PFA","2019-06-24","02","02","82","02"
"2019-06-24","Amplía y está relacionada con otras Denuncias","No","No","No es Víctima","Femenino","NS/NC","CABA","Femenino","57","Sí","No","CABA","Argentina","Femenino","55","SANTA FE","No","No","1","Femenino","57","CABA","Posible captación","Línea 145","NS/NC","PROTEX Y PFA","2019-06-24","02","02","82","02"
"2019-06-24","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","15","No","No","NS/NC","NS/NC","NS/NC","30","NS/NC","No","No","1","Femenino","15","CABA","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-06-24","02","","","02"
"2019-06-24","Nueva","no","Sí","No es Víctima","Masculino","NS/NC","NS/NC","Femenino","NS/NC","NO","NO","SANTA FE","Argentina","Masculino","NS/NC","SANTA FE","No","No","1","Femenino","NS/NC","SANTA FE","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-06-24","","82","82","82"
"2019-06-24","Relacionada","no","Sí","No es Víctima","Masculino","NS/NC","NS/NC","Femenino","NS/NC","NO","NO","SANTA FE","Argentina","Masculino","NS/NC","SANTA FE","No","No","1","Femenino","NS/NC","SANTA FE","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-06-24","","82","82","82"
"2019-06-24","Nueva","No","Sí","Víctima Directa","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","NS/NC","Buenos Aires","Posible captación","Línea 145","NS/NC","Protex ","2019-06-24","02","","","06"
"2019-06-24","Ampliatoria","no","No","No es Víctima","Masculino","39","CABA","Presencia de M y H","4","NO","NO","Buenos Aires","Argentina","Presencia de M y H","NS/NC","Buenos Aires","No","Sí","4","Presencia de M y H","4","Buenos Aires","Explotación Sexual de N, N y A","Línea 145","ONG-Organismos nacionales","Protex ","2019-06-25","02","06","06","06"
"2019-06-25","Relacionada","No","No","No es Víctima","Femenino","NS/NC","CABA","Femenino","17","No","No","NS/NC","Argentina","Femenino","NS/NC","NS/NC","No","No","5","Femenino","17","CABA","Explotación Sexual","Línea 145","TV","Area Legal del PNR (ya judicializada)","2019-06-25","02","","","02"
"2019-06-25","Nueva","No","No","No es Víctima","Femenino","NS/NC","CABA","Femenino","22","No","No","NS/NC","Otros Países","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","22","CABA","Posible captación","Línea 145","ONG-Organismos nacionales","Area Legal para judicializar","2019-06-25","02","","","02"
"2019-06-25","Nueva","No","No","No es Víctima","Femenino","NS/NC","Mendoza","FEmenino","16","NO","NO","Mendoza","NS/NC","NS/NC","NS/NC","MENDOZA","No","No","1","Femenino","16","Buenos Aires","Explotación Laboral de N, N y A","Línea 145","ONG-Organismos nacionales","Protex ","2019-06-25","50","50","50","06"
"2019-06-25","Relacionada","No","Sí","No es Víctima","Femenino","70","CABA","Femenino","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","NS/NC","Femenino","NS/NC","CABA","Publicidad de Oferta Sexual","Línea 145","Boca en Boca","Area Legal para judicializar","2019-06-25","02","","","02"
"2019-06-25","Nueva","NO","Sí","No es Víctima","Femenino","NS/NC","Tierra del Fuego","Femenino","NS/NC","NO","NO","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","5","Femenino","NS/NC","Tierra del Fuego","Explotación Sexual","Línea 145","Internet","Protex ","2019-06-25","94","","","94"
"2019-06-29","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","NS/NC","Femenino","NS/NC","CABA","Publicidad de Oferta Sexual","Línea 145","NS/NC","Area Legal para judicializar","2019-06-29","02","","","02"
"2019-06-29","Relacionada","No","No","No es Víctima","Femenino","NS/NC","NS/NC","Femenino","NS/NC","No","No","Buenos Aires","Argentina","NS/NC","NS/NC","NS/NC","No","No","2","Femenino","35","NS/NC","Posible captación","Línea 145","NS/NC","Protex ","2019-06-29","","06","",""
"2019-06-29","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","CABA","Femenino","NS/NC","No","No","NS/NC","Otros Países","Femenino","24","CABA","No","No","NS/NC","Femenino","NS/NC","NS/NC","Explotación Sexual","Línea 145","NS/NC","Area Legal para judicializar","2019-06-29","02","","02",""
"2019-06-29","Nueva","No","No","No es Víctima","Masculino","NS/NC","Tierra del Fuego","Femenino","32","No","No","Tierra del Fuego","Países Limítrofes","Masculino","NS/NC","NS/NC","No","No","1","Femenino","NS/NC","NS/NC","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-06-29","94","94","",""
"2019-06-30","Nueva","No","No","No es Víctima","Femenino","NS/NC","NS/NC","Femenino","18","No","No","Santiado del Estero","Argentina","Masculino","NS/NC","Santiado del Estero","No","No","1","Femenino","18","Santiado del Estero","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-06-30","","","",""
"2019-06-30","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Misiones","Femenino","NS/NC","No","No","Misiones","NS/NC","Masculino","NS/NC","MISIONES","No","No","NS/NC","Femenino","NS/NC","Misiones","Explotación Sexual","Línea 145","Boca en Boca","Protex ","2019-06-30","54","54","54","54"
"2019-06-30","Relacionada","No","No","No es Víctima","Femenino","NS/NC","Tierra del Fuego","Femenino","32","NO","NO","Tierra del Fuego","Países Limítrofes","Masculino","NS/NC","ns/nc","No","No","1","Femenino","32","Neuquén","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Protex ","2019-06-30","94","94","","58"
"2019-06-30","Nueva","no","No","No es Víctima","Femenino","NS/NC","Mendoza","Femenino","68","Sí","No","Mendoza","NS/NC","Masculino","NS/NC","MENDOZA","No","No","1","Femenino","68","Mendoza","Posible captación","Línea 145","NS/NC","Protex ","2019-06-30","50","50","50","50"
"2019-06-30","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","NS/NC","Femenino","18","No","No","Santiado del Estero","Argentina","Masculino","NS/NC","Santiado del Estero","No","No","1","Femenino","18","Santiado del Estero","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-06-30","","","",""
"2019-06-30","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Caba","Femenino","NS/NC","no","no","NS/NC","NS/NC","NS/NC","NS/NC","ns/nc","No","NO","NS/NC","Femenino","NS/NC","Caba","Explotación Sexual","Línea 145","NS/NC","Area Legal para judicializar","2019-06-30","02","","","02"
