"denuncia_fecha","denuncia_previa","derivacion_seguimiento","llamante_anonimo","llamante_es_victima","llamante_genero","llamante_rango_etario","llamante_provincia","victima_identificada_genero","victima_identificada_rango_etario","victima_identificada_discapacidad","victima_identificada_embarazada","victima_identificada_provincia_origen","victima_identificada_nacionalidad","denunciado_genero","denunciado_rango_etario","denunciado_provincia","connivencia_fuerzas_seguridad","connivencia_poder_politico","victimas_estimadas_cantidad","victimas_estimadas_genero","victimas_estimadas_rango_etario","victimas_estimadas_provincia_hecho","denuncia_tipo_explotacion","denuncia_via_ingreso","acercamiento_tipo","derivacion_organismo","derivacion_fecha","llamante_provincia_indec_id","victima_identificada_provincia_origen_indec_id","denunciado_provincia_indec_id","victimas_estimadas_provincia_hecho_indec_id"
"2019-01-16","Nueva","NO","No","No es Víctima","Femenino","NS/NC","SALTA","Femenino","32","NO","NO","SALTA","Argentina","NS/NC","NS/NC","NS/NC","No Refiere ","No Refiere","1","Femenino","32","Buenos Aires","Posible captación","Línea 145","ONG-Organismos nacionales","Protex","2019-01-16","66","66","","06"
"2019-01-17","Relacionada","No","Sí","No es Víctima","Femenino","35","CABA","Femenino","NS/NC","No","No","Otro País","Otros Países","Femenino","NS/NC","NS/NC","Sí","No Refiere","15","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","TV","Area Legal para judicializar","2019-01-17","02","","","02"
"2019-01-17","Nueva","No","No","No es Víctima","Masculino","NS/NC","Buenos Aires","Femenino","39","No","No","Buenos Aires","Países Limítrofes","Masculino","NS/NC","Buenos Aires","No Refiere ","No Refiere","13","Presencia de Mujeres  y Hombres ","1","Buenos Aires","Explotación Laboral","Línea 145","ONG-Organismos nacionales","Prefectura y Protex","2019-01-17","06","06","06","06"
"2019-01-17","Nueva","no","Sí","No es Víctima","Masculino","NS/NC","Corrientes","Femenino","16","NO","NO","Corrientes","NS/NC","Masculino","NS/NC","Corrientes","No Refiere ","No Refiere","4","Femenino","16","Corrientes","Explotación Sexual","Línea 145","NS/NC","Gendarmería y Protex","2019-01-17","18","18","18","18"
"2019-01-18","Nueva","No","No","No es Víctima","Femenino","NS/NC","Tucumán","Masculino","27","No","No","Tucumán","Argentina","Masculino","NS/NC","Jujuy","No Refiere ","No Refiere","104","Masculino","28","Mendoza","Explotación Laboral","Línea 145","NS/NC","Gendarmería y Protex","2019-01-18","90","90","38","50"
"2019-01-18","Nueva","Sí","No","No es Víctima","Femenino","NS/NC","Tucumán","Masculino","27","No","No","Tucumán","Argentina","Masculino","NS/NC","Jujuy","No Refiere ","No Refiere","104","Masculino","28","Mendoza","Explotación Laboral","Línea 145","NS/NC","Gendarmería y Protex","2019-01-18","90","90","38","50"
"2019-01-18","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Jujuy","Femenino","15","No","No","Jujuy","Argentina","Presencia de Mujeres  y Hombres","NS/NC","Jujuy","Sí","No Refiere","NS/NC","Femenino","15","Jujuy","Explotación Sexual","Línea 145","NS/NC","Gendarmería y Protex","2019-01-18","38","38","38","38"
"2019-01-18","Nueva","no","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Masculino","20","NO","NO","Chaco","Argentina","Masculino","NS/NC","NS/NC","No Refiere ","No Refiere","NS/NC","Masculino","20","Buenos Aires","Explotación Laboral","Línea 145","NS/NC","Policía Fed y PNR","2019-01-18","06","22","","06"
"2019-01-18","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","Tucumán","Masculino","32","NO","NO","Tucumán","Argentina","Masculino","NS/NC","NS/NC","No Refiere ","No Refiere","104","Masculino","28","Mendoza","Explotación Laboral","Línea 145","NS/NC","Gendarmería y Protex","2019-01-18","90","90","","50"
"2019-01-18","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","SALTA","FEMENINO","32","NO","NO","Salta","Argentina","NS/NC","NS/NC","NS/NC","No Refiere ","No Refiere","1","FEMENINO","32","Buenos Aires","Desaparición de personas","Línea 145","ONG-Organismos nacionales","Protex","2019-01-18","66","66","","06"
"2019-01-18","Nueva","NO","No","Víctima Directa","Masculino","24","Santiago del Estero","Masculino","24","no","no","Santiago del Estero","Argentina","Masculino","24","NS/NC","No Refiere ","No Refiere","40","Masculino","NS/NC","Santiago del Estero","Explotación Laboral","Línea 145","NS/NC","Policía y Protex","2019-01-19","86","86","","86"
"2019-01-18","Nueva","Sí","No","No es Víctima","Femenino","NS/NC","Tucumán","Masculino","27","No","No","Tucumán","Argentina","Masculino","NS/NC","Jujuy","No Refiere ","No Refiere","104","Masculino","28","Mendoza","Explotación Laboral","Línea 145","NS/NC","Gendarmería y Protex","2019-01-19","90","90","38","50"
"2019-01-18","Nueva","Sí","No","No es Víctima","Femenino","NS/NC","Tucumán","Masculino","27","No","No","NS/NC","Argentina","Masculino","NS/NC","Jujuy","No Refiere ","No Refiere","104","Masculino","28","Mendoza","Explotación Laboral","Línea 145","NS/NC","Gendarmería y Protex","2019-01-19","90","","38","50"
"2019-01-18","Nueva","No","No","Víctima Directa","Masculino","NS/NC","Río Negro","Masculino","NS/NC","No","No","Tucumán","Argentina","Masculino","NS/NC","NS/NC","No Refiere ","Sí","NS/NC","Masculino","NS/NC","Río Negro","Explotación Laboral","Línea 145","Boca en Boca","Gendarmería y Protex","2019-01-19","62","90","","62"
"2019-01-18","Ampliatoria","No","No","Víctima Directa","Masculino","21","Mendoza","Masculino","21","No","No","Tucumán","Argentina","Masculino","NS/NC","Tucumán","No Refiere ","No Refiere","104","Masculino","21","Mendoza","Explotación Laboral","Línea 145","NS/NC","Gendarmería y Protex","2019-01-18","50","90","90","50"
"2019-01-18","nueva","No","Sí","No es Víctima","Masculino","53","NS/NC","Femenino","NS/NC","NO","NO","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No Refiere ","No Refiere","NS/NC","Femenino","NS/NC","NS/NC","Explotación Sexual","Línea 145","Internet","Protex","2019-01-18","","","",""
"2019-01-19","Nueva","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","28","no","Sí","Buenos Aires","Países Limítrofes","Masculino","NS/NC","Buenos Aires","No Refiere ","No Refiere","1","Femenino","20","Buenos Aires","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Policía y Protex","2019-01-19","06","06","06","06"
"2019-01-19","Relacionada","no","No","Víctima Directa","Femenino","NS/NC","Buenos Aires","Femenino","20","No","Sí","Buenos Aires","Países Limítrofes","Masculino","NS/NC","Buenos Aires","No Refiere ","No Refiere","1","Femenino","20","Buenos Aires","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Policía y Protex","2019-01-19","06","06","06","06"
"2019-01-19","ampliatoria","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","28","no","Sí","Buenos Aires","Países Limítrofes","Masculino","NS/NC","Buenos Aires","No Refiere ","No Refiere","1","Femenino","20","Buenos Aires","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Policía y Protex","2019-01-19","06","06","06","06"
"2019-01-20","Relacionada","No","Sí","No es Víctima","Masculino","ns/NC","Córdoba","Femenino","5","Sí","Sí","NS/NC","Países Limítrofes","Masculino","nS/NC","Córdoba","No Refiere ","No Refiere","5","Femenino","5","Córdoba","Explotación Sexual","Línea 145","NS/NC","Gendarmería y Protex","2019-01-20","14","","14","14"
"2019-01-20","Amplía y está relacionada con otras Denuncias","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","28","no","Sí","Buenos Aires","Países Limítrofes","Masculino","NS/NC","Buenos Aires","No Refiere ","No Refiere","1","Femenino","20","Buenos Aires","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Protex","2019-01-19","06","06","06","06"
"2019-01-20","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Mendoza","Femenino","13","No","No","Mendoza","NS/NC","Masculino","55","Mendoza","No Refiere ","No Refiere","1","Femenino","13","Mendoza","Explotación Sexual","Línea 145","NS/NC","Protex","2019-01-20","50","50","50","50"
"2019-01-20","Nueva","No","No","Víctima Indirecta","Femenino","NS/NC","CABA","Femenino","53","Sí","No","CABA","Países Limítrofes","NS/NC","NS/NC","NS/NC","No Refiere ","No Refiere","1","Femenino","53","CABA","Desaparición de personas","Línea 145","NS/NC","Area Legal del PNR ","2019-01-20","02","02","","02"
"2019-01-20","Nueva","No","Sí","Víctima Directa","Masculino","NS/NC","Mendoza","Masculino","18","Sí","No","Mendoza","Argentina","Presencia de Mujeres  y Hombres","NS/NC","Mendoza","No Refiere ","No Refiere","1","Masculino","18","Mendoza","Explotación Laboral","Línea 145","NS/NC","Gendarmería y Protex","2019-01-20","50","50","50","50"
"2019-01-20","Relacionada","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","20","No","Sí","Buenos Aires","Países Limítrofes","Masculino","NS/NC","Buenos Aires","No Refiere ","No Refiere","1","Femenino","20","Buenos Aires","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Policía y Protex","2019-01-20","06","06","06","06"
"2019-01-21","Nueva","No","No","No es Víctima","Femenino","36","Buenos Aires","Femenino","21","No","No","Buenos Aires","Argentina","NS/NC","NS/NC","NS/NC","No Refiere ","No Refiere","1","Femenino","21","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex","2019-01-20","06","06","","06"
"2019-01-21","Nueva","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","17","No","No","Buenos Aires","Argentina","NS/NC","NS/NC","Buenos Aires","No Refiere ","No Refiere","1","Femenino","17","Buenos Aires","Desaparición de personas","Línea 145","NS/NC","Protex","2019-01-21","06","06","06","06"
"2019-01-21","Nueva","no","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","13","No","No","Buenos Aires","Argentina","Masculino","NS/NC","Buenos Aires","No Refiere ","No Refiere","13","FEMENINO","1","Buenos Aires","Grooming","Línea 145","NS/NC","PROTEX","2019-01-21","06","06","06","06"
"2019-01-21","Nueva","No","Sí","No es Víctima","Masculino","39","SALTA","Femenino","18","NO","NO","SALTA","Argentina","NS/NC","NS/NC","NS/NC","No Refiere ","No Refiere","1","FEMENINO","18","Salta","EXPLOTACIÓN SEXUAL","Línea 145","NS/NC","PROTEX","2019-01-21","66","66","","66"
"2019-01-21","Nueva","no","Sí","No es Víctima","Masculino","NS/NC","Buenos Aires","Femenino","26","NO","NO","CABA","Argentina","FEMENINO","26","BUENOS AIRES","Sí","Sí","26","FEMENINO","26","Buenos Aires","EXPLOTACIÓN SEXUAL","Línea 145","NS/NC","Area Legal para judicializar","2019-01-21","06","02","06","06"
"2019-01-21","Nueva","No","No","No es Víctima","Femenino","NS/NC","Santa Fe","Masculino","67","No","No","Santa Fe","Argentina","NS/NC","NS/NC","NS/NC","No Refiere ","No Refiere","1","Masculino","6","Santa Fe","Desaparición de personas","Línea 145","NS/NC","Protex","2019-01-21","82","82","","82"
"2019-01-21","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","Chubut","Femenino","24","No","No","Chubut","NS/NC","Masculino","40","Chubut","No Refiere ","No Refiere","1","Femenino","24","Chubut","Traslado de personas","Línea 145","NS/NC","Gendarmería y Protex","2019-01-21","26","26","26","26"
"2019-01-21","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","Buenos Aires","NS/NC","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","Buenos Aires","No Refiere ","No Refiere","5","Femenino","NS/NC","Buenos Aires","Explotación Sexual","Línea 145","Internet","Protex","2019-01-21","06","","06","06"
"2019-01-22","Nueva","No","No","Víctima Directa","Femenino","NS/NC","CABA","Femenino","NS/NC","no","no","CABA","Otros Países","NS/NC","NS/NC","NS/NC","No Refiere ","No Refiere","NS/NC","Presencia de Mujeres  y Hombres ","40","Santa Cruz","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Protex","2019-01-22","02","02","","78"
"2019-01-22","Nueva","No","No","No es Víctima","Femenino","46","Buenos Aires","Presencia de Mujeres y Hombres","3","Sí","No","Buenos Aires","Argentina","NS/NC","NS/NC","NS/NC","No Refiere ","No Refiere","3","Presencia de Mujeres  y Hombres ","3","Buenos Aires","Desaparición de personas","Línea 145","ONG-Organismos nacionales","Protex y Personas Extraviadas","2019-01-22","06","06","","06"
"2019-01-22","Nueva","no","No","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","No","Sí","Otro País","Otros Países","Presencia de Mujeres  y Hombres","NS/NC","Buenos Aires","No Refiere ","No Refiere","6","NS/NC","NS/NC","Buenos Aires","Explotación Laboral","Línea telefónica institucional","ONG-Organismos nacionales","Protex","2019-01-22","02","","06","06"
"2019-01-22","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","33","no","no","Buenos Aires","Argentina","Presencia de Mujeres  y Hombres","19","Buenos Aires","No Refiere ","No Refiere","1","Femenino","33","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex","2019-01-22","06","06","06","06"
"2019-01-23","Nueva","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","11","No","No","Buenos Aires","Argentina","Femenino","42","Buenos Aires","No Refiere ","No Refiere","1","Femenino","11","Buenos Aires","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Policía y Protex","2019-01-23","06","06","06","06"
"2019-01-23","Nueva","no","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","13","no","no","Jujuy","Argentina","Masculino","NS/NC","NS/NC","No Refiere ","No Refiere","2","Femenino","13","Buenos Aires","Explotación Laboral","Línea 145","ONG-Organismos nacionales","Policía y Protex","2019-01-23","06","38","","06"
"2019-01-23","Nueva","no","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","13","no","no","Jujuy","Argentina","Masculino","NS/NC","NS/NC","No Refiere ","No Refiere","2","Femenino","13","Buenos Aires","Explotación Laboral","Correo Electrónico","ONG-Organismos nacionales","Policía y Protex","2019-01-23","06","38","","06"
"2019-01-23","nueva","No","Sí","Víctima Directa","Masculino","NS/NC","Misiones","Masculino","24","no","no","Misiones","Argentina","Masculino","NS/NC","misiones","No Refiere ","No Refiere","40","Masculino","24","Misiones","Explotación Laboral","Línea 145","Campañas del Programa","Protex","2019-01-23","54","54","54","54"
"2019-01-23","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","Santa Fe","Femenino","NS/NC","No","No","Santa Fe","NS/NC","Presencia de Mujeres  y Hombres","NS/NC","Santa Fe","No Refiere ","No Refiere","5","Femenino","NS/NC","Santa Fe","Explotación Sexual","Línea 145","NS/NC","Protex","2019-01-23","82","82","82","82"
"2019-01-23","Nueva","No","No","No es Víctima","Femenino","NS/NC","CABA","Femenino","27","NO","No","Buenos Aires","Argentina","Masculino","NS/NC","NS/NC","Sí","No Refiere","1","Femenino","27","CABA","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Comisaría","2019-01-23","02","06","","02"
"2019-01-23","Nueva","No","Sí","Víctima Directa","Femenino","NS/NC","Buenos Aires","Femenino","NS/NC","No","No","Buenos Aires","Argentina","Masculino","NS/NC","Buenos Aires","No Refiere ","No Refiere","1","Femenino","NS/NC","Buenos Aires","Posible captación","Línea 145","NS/NC","Protex","2019-01-23","06","06","06","06"
"2019-01-24","Nueva","no","No","No es Víctima","Masculino","NS/NC","Buenos Aires","Presencia de Mujeres y Hombres","17","NO","NO","Otro País","Países Limítrofes","Masculino","NS/NC","NS/NC","No Refiere ","No Refiere","5","Presencia de Mujeres  y Hombres ","1","Buenos Aires","Explotación Laboral de N, N y A","Línea 145","ONG-Organismos nacionales","Gendarmería  y PNR","2019-01-24","06","","","06"
"2019-01-24","Nueva","no","No","No es Víctima","Masculino","47","Salta","Presencia de Mujeres y Hombres","17","NO","NO","Otro País","Países Limítrofes","Femenino","35","Otro País","Sí","Sí","NS/NC","Presencia de Mujeres  y Hombres ","17","Salta","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Protex","2019-01-24","66","","","66"
"2019-01-24","Ampliatoria","no","No","No es Víctima","Masculino","47","Salta","Presencia de Mujeres y Hombres","17","NO","NO","Otro País","Países Limítrofes","Femenino","35","Otro País","Sí","Sí","NS/NC","Presencia de Mujeres  y Hombres ","17","Salta","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Protex","2019-01-24","66","","","66"
"2019-01-24","Ampliatoria","No","Sí","No es Víctima","Femenino","NS/NC","Jujuy","Femenino","15","No","No","Jujuy","Argentina","Presencia de Mujeres  y Hombres","NS/NC","Jujuy","Sí","No Refiere","NS/NC","Femenino","15","Jujuy","Explotación Sexual","Línea 145","NS/NC","Protex","2019-01-24","38","38","38","38"
"2019-01-24","Nueva","no","Sí","No es Víctima","Femenino","NS/NC","Formosa","Femenino","13","NO","NO","Formosa","Argentina","Masculino","70","Formosa","Sí","No Refiere","NS/NC","Femenino","13","Formosa","Explotación Sexual","Línea 145","NS/NC","Gendarmería y Protex","2019-01-24","34","34","34","34"
"2019-01-24","Ampliatoria","No","Sí","No es Víctima","Femenino","NS/NC","Entre Ríos","Femenino","12","No","No","Entre Ríos","Argentina","Presencia de Mujeres  y Hombres","NS/NC","Entre Ríos","Sí","No Refiere","1","Femenino","12","Entre Ríos","Explotación Sexual","Línea 145","NS/NC","Gendarmería y Protex",,"30","30","30","30"
"2019-01-24","Nueva","no","Sí","No es Víctima","Femenino","48","Buenos Aires","Femenino","18","no","no","Buenos Aires","Países Limítrofes","Presencia de Mujeres  y Hombres","40","Buenos Aires","No Refiere ","No Refiere","7","Femenino","18","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex","2019-01-24","06","06","06","06"
"2019-01-24","Nueva","No","No","No es Víctima","Masculino","NS/NC","Salta","Femenino","18","no","No","Salta","Argentina","NS/NC","NS/NC","NS/NC","No Refiere ","No Refiere","1","Femenino","18","Salta","Desaparición de personas","Línea 145","NS/NC","Protex y Personas Extraviadas","2019-01-24","66","66","","66"
"2019-01-24","Nueva","No","No","No es Víctima","Femenino","NS/NC","La Pampa","Femenino","30","no","no","La Pampa","Argentina","NS/NC","NS/NC","NS/NC","No Refiere ","No Refiere","1","Femenino","30","La Pampa","Desaparición de personas","Línea 145","Boca en Boca","Protex y Personas Extraviadas","2019-01-25","42","42","","42"
"2019-01-25","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","Neuquén","Femenino","NS/NC","No","No","Neuquén","Otros Países","Masculino","NS/NC","NS/NC","No Refiere ","No Refiere","10","femenino","NS/NC","Neuquén","Explotación Sexual","Línea 145","NS/NC","Protex","2019-01-25","58","58","","58"
"2019-01-25","Nueva","no","No","No es Víctima","Femenino","18","Tierra del Fuego","Femenino","32","No","No","Tierra del Fuego","Argentina","Masculino","NS/NC","Tierra del Fuego","No Refiere ","No Refiere","1","Femenino","32","Tierra del Fuego","Desaparición de personas","Línea 145","ONG-Organismos nacionales","Protex y Personas Extraviadas","2019-01-25","94","94","94","94"
"2019-01-25","Nueva","No","No","No es Víctima","Femenino","NS/NC","Río Negro","Masculino","NS/NC","No","No","Tucumán","Argentina","Masculino","NS/NC","Río Negro","No Refiere ","No Refiere","20","Masculino","NS/NC","Río Negro","Posible captación","Línea 145","ONG-Organismos nacionales","Gendarmería y Protex","2019-01-25","62","90","62","62"
"2019-01-25","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","Río Negro","Masculino","NS/NC","No","No","Tucumán","Argentina","Masculino","NS/NC","Río Negro","No Refiere ","No Refiere","20","Masculino","NS/NC","Río Negro","Posible captación","Línea 145","ONG-Organismos nacionales","Gendarmería y Protex","2019-01-25","62","90","62","62"
"2019-01-25","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","NS/NC","No","No","NS/NC","NS/NC","Femenino","NS/NC","NS/NC","Sí","No Refiere","5","Femenino","NS/NC","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Policía y Protex","2019-01-25","06","","","06"
"2019-01-25","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","Río Negro","Femenino","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","Río Negro","No Refiere ","No Refiere","10","Femenino","NS/NC","Río Negro","Explotación Sexual","Línea 145","Boca en Boca","Protex","2019-01-25","62","","62","62"
"2019-01-25","Nueva","No","No","No es Víctima","Femenino","NS/NC","Neuquén","Presencia de Mujeres y Hombres","2","No","No","NS/NC","Argentina","Masculino","20","Otro País","No Refiere ","No Refiere","2","Presencia de Mujeres  y Hombres ","2","Otro País","Posible captación","Línea 145","NS/NC","Gendarmería y Protex","2019-01-25","58","","",""
"2019-01-25","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","NS/NC","Femenino","16","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No Refiere ","No Refiere","1","Femenino","16","NS/NC","Grooming","Correo Electrónico","NS/NC","Protex","2019-01-25","","","",""
"2019-01-25","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","NS/NC","Femenino","NS/NC","Sí","NO","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No Refiere ","No Refiere","1","Femenino","NS/NC","Buenos Aires","Explotación Sexual","Correo Electrónico","NS/NC","Protex","2019-01-25","","","","06"
"2019-01-26","nueva","No","Sí","No es Víctima","Masculino","NS/NC","Misiones","NS/NC","NS/NC","no","no","misiones","Argentina","Masculino","NS/NC","misiones","No Refiere ","no","NS/NC","NS/NC","NS/NC","Misiones","Explotación Laboral de N, N y A","Línea 145","NS/NC","Protex","2019-01-26","54","54","54","54"
"2019-01-26","Ampliatoria","no","No","No es Víctima","Femenino","NS/NC","Neuquén","Presencia de Mujeres y Hombres","2","No","no","Neuquén","Argentina","Masculino","20","NS/NC","No Refiere ","No","2","Presencia de Mujeres  y Hombres ","2","Otro País"," Indicadores de Posible Trata de Personas","Línea 145","NS/NC","Gendarmería y Protex","2019-01-26","58","58","",""
"2019-01-26","Nueva","No","No","No es Víctima","NS/NC","NS/NC","Córdoba","Femenino","NS/NC","no","No","Córdoba","Argentina","Masculino","NS/NC","Córdoba","No Refiere ","No","2","Femenino","15","Córdoba","Venta de Niñxs y otros delitos","Línea 145","NS/NC","Protex","2019-01-26","14","14","14","14"
"2019-01-26","Nueva","no","No","No es Víctima","Masculino","NS/NC","Córdoba","Femenino","13","No","No","NS/NC","NS/NC","NS/NC","NS/NC","Córdoba","No Refiere ","No","15","Femenino","13","Córdoba","Explotación Sexual de N, N y A","Línea 145","NS/NC","Gendarmería y Protex","2019-01-26","14","","14","14"
"2019-01-26","Nueva","no","No","Víctima Directa","Femenino","40","Buenos Aires","Femenino","40","No",,"Buenos Aires","Argentina","Masculino","48","Buenos Aires","Sí","No","1","Femenino","40","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex","2019-01-26","06","06","06","06"
"2019-01-27","Nueva","No","Sí","No es Víctima","Masculino","36","NS/NC","Femenino","23","No","No","NS/NC","Países Limítrofes","Masculino","40","Buenos Aires","No Refiere ","No","7","Femenino","18","Buenos Aires","Explotación Sexual","Línea 145","Internet","Prefectura y Protex","2019-01-27","","","06","06"
"2019-01-27","Nueva","No","Sí","No es Víctima","Masculino","58","NS/NC","Femenino","15","Sí","No","Buenos Aires","Argentina","Masculino","58","Buenos Aires","Sí","No","6","Femenino","15","Buenos Aires","Explotación sexual","Línea 145","NS/NC","Gendarmería y Protex","2019-01-27","","06","06","06"
"2019-01-28","Nueva","No","No","No es Víctima","Femenino","NS/NC","CABA","Femenino","12","no","no","Jujuy","Argentina","Masculino","60","JUJUY","No Refiere ","Sí","2","Femenino","12","JUJUY","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Protex","2019-01-28","02","38","38","38"
"2019-01-28","Ampliatoria","No","Sí","Víctima Directa","Masculino","NS/NC","Misiones","Masculino","24","no","no","Misiones","Argentina","Masculino","NS/NC","MISIONES","No Refiere ","No","40","Masculino","24","Misiones","Explotación Laboral","Línea 145","Campañas del Programa","Protex","2019-01-28","54","54","54","54"
"2019-01-28","Nueva","No","No","No es Víctima","Femenino","NS/NC","CABA","Femenino","27","Sí","No","CABA","Argentina","Masculino","56","CABA","No Refiere ","No","1","Femenino","27","CABA","Desaparición de personas","Línea 145","Boca en Boca","Area Legal para judicializar","2019-01-29","02","02","02","02"
"2019-01-29","Relacionada","No","Sí","No es Víctima","Masculino","NS/NC","Neuquén","Femenino","23","no","NO","NS/NC","NS/NC","Presencia de Mujeres y Hombres","NS/NC","NS/NC","Sí","no","10","Femenino","23","Neuquén","Explotación Sexual","Línea 145","NS/NC","protex","2019-01-29","58","","","58"
"2019-01-29","Nueva","NO","No","No es Víctima","Masculino","NS/NC","Buenos Aires","Femenino","19","NO","No","Buenos Aires","Países Limítrofes","Presencia de Mujeres y Hombres","NS/NC","Buenos Aires","No Refiere ","No","1","Femenino","19","Buenos Aires","Explotación Laboral","Línea 145","Internet","Policía y Protex","2019-01-29","06","06","06","06"
"2019-01-29","Nueva","No","No","No es Víctima","Femenino","24","CABA","NS/NC","NS/NC",,,"NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No Refiere ","nO","NS/NC","NS/NC","NS/NC","NS/NC","Publicidad de Oferta Sexual","Línea 145","NS/NC","Area Legal para judicializar","2019-01-29","02","","",""
"2019-01-29","Nueva","no","No","No es Víctima","Femenino","NS/NC","SANTA FE","Femenino","23","No","No","SANTA FE","Argentina","NS/NC","NS/NC","NS/NC","No Refiere ","No","1","Femenino","23","Santa Fe","DESAPARICIÓN DE PERSONAS","Línea 145","ONG-Organismos nacionales","Protex","2019-01-29","82","82","","82"
"2019-01-29","Ampliatoria","No","No","Víctima Directa","Masculino","24","Santiago del Estero","Masculino","24","no","no","Santiago del Estero","Argentina","Presencia de Mujeres y Hombres","NS/NC","NS/NC","No Refiere ","NO","33","Masculino","NS/NC","BUENOS AIRES","Explotación Laboral","Línea 145","NS/NC","Policía y Protex","2019-01-29","86","86","","06"
"2019-01-29","nueva","no","No","Víctima Directa","Femenino","NS/NC","Buenos Aires","Masculino","16","No","No","BUENOS AIRES","Argentina","Masculino","NS/NC","BUENOS AIRES","No Refiere ","no","1","Masculino","16","BUENOS AIRES","Explotación Laboral de N, N y A","Línea 145","NS/NC","Policía y Protex","2019-01-29","06","06","06","06"
"2019-01-29","Ampliatoria","No","No","Víctima Directa","Femenino","NS/NC","Buenos Aires","Masculino","16","No","No","BUENOS AIRES","Argentina","Masculino","NS/NC","Buenos Aires","No Refiere ","No","1","Masculino","16","Buenos Aires","Explotación Laboral de N, N y A","Línea 145","NS/NC","Policía y Protex","2019-01-29","06","06","06","06"
"2019-01-30","Ampliatoria","No","No","No es Víctima","Masculino","NS/NC","Buenos Aires","Femenino","23","NO","NO","BUENOS AIRES","Argentina","Masculino","60","BUENOS AIRES","No Refiere ","Sí","1","Femenino","NS/NC","BUENOS AIRES","Explotación Sexual","Línea 145","NS/NC","Protex","2019-01-30","06","06","06","06"
"2019-01-30","Nueva","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","18","NO","NO","BUENOS AIRES","Argentina","NS/NC","NS/NC","NS/NC","No Refiere ","NO","1","Femenino","18","Buenos Aires","DESAPARICIÓN DE PERSONAS","Línea 145","NS/NC","Protex y Personas Extraviadas","2019-01-30","06","06","","06"
"2019-01-30","Nueva","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","NS/NC","NS/NC","No","No","NS/NC","NS/NC","Masculino","NS/NC","Buenos Aires","Sí","No","NS/NC","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","NS/NC","Protex","2019-01-30","06","","06","02"
"2019-01-30","Nueva","no","No","No es Víctima","MASCULINO","NS/NC","Buenos Aires","Femenino","15","NO","NO","BUENOS AIRES","Argentina","Masculino","23","Catamarca","No Refiere ","NO","1","Femenino","15","Catamarca","Desaparición de personas","Línea 145","NS/NC","Protex y Personas Extraviadas","2019-01-30","06","06","10","10"
