"denuncia_fecha","denuncia_previa","derivacion_seguimiento","llamante_anonimo","llamante_es_victima","llamante_genero","llamante_rango_etario","llamante_provincia","victima_identificada_genero","victima_identificada_rango_etario","victima_identificada_discapacidad","victima_identificada_embarazada","victima_identificada_provincia_origen","victima_identificada_nacionalidad","denunciado_genero","denunciado_rango_etario","denunciado_provincia","connivencia_fuerzas_seguridad","connivencia_poder_politico","victimas_estimadas_cantidad","victimas_estimadas_genero","victimas_estimadas_rango_etario","victimas_estimadas_provincia_hecho","denuncia_tipo_explotacion","denuncia_via_ingreso","acercamiento_tipo","derivacion_organismo","derivacion_fecha","llamante_provincia_id","victima_identificada_provincia_origen_id","denunciado_provincia_id","victimas_estimadas_provincia_hecho_id"
"2019-05-14","Nueva","No","Sí","No es Víctima","Femenino","19","Buenos Aires","NS/NC","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","NS/NC","NS/NC","NS/NC","Buenos Aires","Explotación Sexual","Línea 145","Internet","Protex ","2019-05-15","06","","","06"
"2019-05-15","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","Tucumán","Femenino","15","No","No","Tucumán","Argentina","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","15","Tucumán","Desaparición de personas","Línea 145","Internet","Protex","2019-05-15","90","90","","90"
"2019-05-15","Ampliatoria","No","Sí","No es Víctima","Masculino","25","Salta","Femenino","16","No","No","NS/NC","Argentina","Masculino","NS/NC","NS/NC","Sí","No","5","Femenino","16","Jujuy","Explotación Sexual","Línea 145","Internet","Protex ","2019-05-15","66","","","38"
"2019-05-15","Relacionada","No","No","No es Víctima","Masculino","NS/NC","Buenos Aires","Femenino","25","No","No","Buenos Aires","Argentina","Femenino","NS/NC","CABA","No","No","3","Femenino","25","CABA","Explotación Sexual","Línea 145","Internet","Area legal del PNR (Ya judicializada)","2019-05-15","06","06","02","02"
"2019-05-15","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","NS/NC","Femenino","35","No","No","Buenos Aires","Argentina","Masculino","NS/NC","NS/NC","No","No","1","Femenino","35","NS/NC","Posible captación","Línea 145","NS/NC","Protex ","2019-05-15","","06","",""
"2019-05-15","Nueva","no","Sí","No es Víctima","Masculino","NS/NC","SALTA","Femenino","18","NO","NO","SALTA","Argentina","Masculino","40","SALTA","NO","NO","1","Femenino","18","SALTA","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-05-15","66","66","66","66"
"2019-05-15","Ampliatoria","no","No","No es Víctima","Femenino","NS/NC","caba","Femenino","35","No","No","Buenos Aires","Argentina","Masculino","NS/NC","NS/NC","No","No","1","Femenino","35","NS/NC","Posible captación","Línea 145","NS/NC","Protex ","2019-05-15","02","06","",""
"2019-05-16","Nueva","no","No","No es Víctima","Masculino","NS/NC","caba","Femenino","NS/NC","no","no","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","no","no","NS/NC","Femenino","NS/NC","Buenos Aires","Publicidad de Oferta Sexual","Correo Electrónico","NS/NC","Area Legal para judicializar","2019-05-16","02","","","06"
"2019-05-16","Ampliatoria","No","No","No es Víctima","Masculino","NS/NC","CABA","Femenino","17","No","No","CABA","Argentina","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","17","CABA","Desaparición de personas","Línea 145","NS/NC","Area legal del PNR (Ya judicializada)","2019-05-16","02","02","","02"
"2019-05-16","Nueva","No","No","No es Víctima","Masculino","NS/NC","Mendoza","Femenino","20","no","no","NS/NC","NS/NC","Masculino","NS/NC","NS/NC","no","no","1","Femenino","20","Mendoza","Explotación Sexual","Línea 145","NS/NC","Gendarmería y Protex","2019-05-16","50","","","50"
"2019-05-16","Ampliatoria","No","No","No es Víctima","Masculino","NS/NC","CABA","Femenino","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","NS/NC","Femenino","NS/NC","CABA","Publicidad de Oferta Sexual","Correo Electrónico","NS/NC","Area Legal para judicializar","2019-05-16","02","","","02"
"2019-05-16","Relacionada","No","Sí","No es Víctima","Femenino","NS/NC","Córdoba","Masculino","65","Sí","No","Córdoba","Argentina","Presencia de M y H","70","Córdoba","No","No","2","Masculino","60","Córdoba","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-05-16","14","14","14","14"
"2019-05-16","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Santa Fe","Femenino","11","No","No","NS/NC","NS/NC","Masculino","60","NS/NC","No","No","1","Femenino","11","Santa Fe","Posible captación","Línea 145","NS/NC","Protex ","2019-05-16","82","","","82"
"2019-05-16","Ampliatoria","No","Sí","No es Víctima","Masculino","NS/NC","Salta","Femenino","18","No","No","Salta","Argentina","Masculino","40","Salta","No","No","1","Femenino","18","Salta","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-05-16","66","66","66","66"
"2019-05-16","Nueva","No","No","No es Víctima","Masculino","NS/NC","Chaco","Presencia de M y H","NS/NC","No","No","Chaco","Argentina","NS/NC","NS/NC","Chaco","No","No","2","Presencia de M y H","NS/NC","Chaco","Explotación Laboral","Correo Electrónico","NS/NC","Gendarmería y Protex","2019-05-16","22","22","22","22"
"2019-05-16","Ampliatoria","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","7","No","No","Buenos Aires","Argentina","Presencia de M y H","31","Buenos Aires","No","No","2","Femenino","7","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-05-16","06","06","06","06"
"2019-05-16","Ampliatoria","No","No","No es Víctima","Masculino","NS/NC","caba","Femenino","35","No","No","Buenos Aires","Argentina","Masculino","NS/NC","NS/NC","No","No","1","Femenino","35","NS/NC","Posible captación","Línea 145","NS/NC","Protex ","2019-05-16","02","06","",""
"2019-05-17","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","Tucumán","Femenino","45","No","No","Tucumán","Argentina","Masculino","63","Tucumán","No","No","1","Femenino","45","Tucumán","Explotación Sexual","Línea 145","Boca en Boca","Protex ","2019-05-17","90","90","90","90"
"2019-05-17","Nueva","No","No","No es Víctima","Femenino","NS/NC","Chubut","Femenino","22","No","No","Chubut","Argentina","Masculino","NS/NC","NS/NC","No","No","1","Femenino","22","Chubut","Posible captación","Línea 145","Internet","Protex ","2019-05-17","26","26","","26"
"2019-05-17","Nueva","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","14","No","No","Buenos Aires","Argentina","Masculino","NS/NC","NS/NC","No","No","4","Presencia de M y H","14","Buenos Aires","Posible captación","Línea 145","Boca en Boca","Protex ","2019-05-17","06","06","","06"
"2019-05-17","Nueva","No","No","No es Víctima","Femenino","NS/NC","CABA","Femenino","27","No","No","NS/NC","Países Limítrofes","Presencia de M y H","NS/NC","Buenos Aires","No","No","1","Femenino","27","NS/NC","Reducción a la servidumbre o situaciones análogas","Línea 145","ONG-Organismos nacionales","Protex ","2019-05-17","02","","06",""
"2019-05-17","Ampliatoria","No","No","No es Víctima","Femenino","42","BUENOS AIRES","Femenino","20","Sí","No","Buenos Aires","Argentina","NS/NC","NS/NC","Buenos Aires","No","No","1","Femenino","20","Buenos Aires","Desaparición de personas","Línea 149","ONG-Organismos nacionales","Protex ","2019-05-17","06","06","06","06"
"2019-05-17","Ampliatoria","No","No","No es Víctima","Masculino","NS/NC","NS/NC","Femenino","35","No","No","Buenos Aires","Argentina","Masculino","NS/NC","NS/NC","No","No","1","Femenino","35","NS/NC","Posible captación","Línea 145","NS/NC","Protex ","2019-05-17","","06","",""
"2019-05-17","Nueva","No","Sí","Víctima Directa","Masculino","41","Córdoba","Masculino","NS/NC","No","No","Buenos Aires","Argentina","Masculino","65","Córdoba","No","No","4","Masculino","4","Córdoba","Explotación Laboral","Línea 145","Otros modos de acercamiento a la Línea","Gendarmería y Protex","2019-05-17","14","06","14","14"
"2019-05-18","Nueva","No","No","Víctima Directa","Femenino","32","Buenos Aires","Femenino","32","Sí","No","Buenos Aires","Argentina","Masculino","70","Buenos Aires","No","No","1","Femenino","32","Buenos Aires","Posible captación","Línea 145","NS/NC","Prefectura Naval y Protex","2019-05-18","06","06","06","06"
"2019-05-18","Ampliatoria","No","No","Víctima Directa","Femenino","32","Buenos Aires","Femenino","32","Sí","No","Buenos Aires","Argentina","Masculino","70","Buenos Aires","No","No","1","Femenino","32","Buenos Aires","Posible captación","Correo Electrónico","NS/NC","Prefectura Naval y Protex","2019-05-18","06","06","06","06"
"2019-05-19","Nueva","No","Sí","No es Víctima","Masculino","30","Mendoza","Masculino","NS/NC","No","No","Mendoza","Otros Países","Masculino","NS/NC","Mendoza","No","No","1","Masculino","NS/NC","Mendoza","Explotación Laboral","Línea 145","Campañas del Programa","Gendarmería y Protex","2019-05-19","50","50","50","50"
"2019-05-19","Nueva","No","Sí","No es Víctima","Masculino","70","Buenos Aires","Femenino","17","No","No","Buenos Aires","Argentina","Masculino","60","Buenos Aires","No","No","3","Femenino","17","Buenos Aires","Explotación Laboral","Línea 145","TV","Protex ","2019-05-19","06","06","06","06"
"2019-05-20","Ampliatoria","No","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","25","No","No","CABA","Argentina","Presencia de M y H","30","NS/NC","Sí","No","NS/NC","Femenino","25","CABA","Explotación Sexual","Línea 145","NS/NC","Area legal del PNR (Ya judicializada)","2019-05-20","02","02","","02"
"2019-05-20","Nueva","Sí","No","No es Víctima","Femenino","23","CABA","Femenino","22","No","No","CABA","Argentina","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","22","Buenos Aires","Desaparición de personas","Línea 145","NS/NC","Area legal del PNR (Ya judicializada)","2019-05-20","02","02","","06"
"2019-05-20","Ampliatoria","No","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","CABA","NS/NC","NS/NC","NS/NC","ns/nc","No","No","NS/NC","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","NS/NC","Area legal del PNR (Ya judicializada)","2019-05-20","02","02","","02"
"2019-05-20","Ampliatoria","No","Sí","No es Víctima","NS/NC","NS/NC","Buenos Aires","Femenino","35","No","No","Buenos Aires","Argentina","Masculino","44","NS/NC","No","No","1","Femenino","35","NS/NC","Posible captación","Línea 145","NS/NC","Protex ","2019-05-20","06","06","",""
"2019-05-20","Ampliatoria","NO","No","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","NS/NC","NS/NC","Masculino","NS/NC","NS/NC","No","No","2","Femenino","15","CABA","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-05-20","02","","","02"
"2019-05-20","NUEVA","no","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Masculino","6","NO","NO","NS/NC","Argentina","Presencia de M y H","NS/NC","Buenos Aires","NO","NO","1","Masculino","6","Buenos Aires","Explotación Laboral de N, N y A","Línea 145","ONG-Organismos nacionales","Gendarmería y Protex","2019-05-20","06","","06","06"
"2019-05-21","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Córdoba","Femenino","14","No","No","NS/NC","Argentina","Masculino","NS/NC","Córdoba","No","No","NS/NC","Femenino","16","Córdoba","Explotación Sexual","Línea 145","NS/NC","Gendarmería y Protex","2019-05-21","14","","14","14"
"2019-05-20","Ampliatoria","no","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Masculino","6","NO","NO","NS/NC","Argentina","Presencia de M y H","NS/NC","Buenos Aires","NO","NO","1","Masculino","6","Buenos Aires","Explotación Laboral de N, N y A","Línea 145","ONG-Organismos nacionales","Gendarmería y Protex","2019-05-20","06","","06","06"
"2019-05-20","Relacionada","No","No","No es Víctima","Masculino","NS/NC","Misiones","Femenino","5","No","No","CABA","Argentina","Masculino","64","CABA","No","No","2","Femenino","5","CABA","Reducción a la servidumbre o situaciones análogas","Línea 145","NS/NC","Area legal del PNR (Ya judicializada)","2019-05-21","54","02","02","02"
"2019-05-21","Ampliatoria","Sí","No","No es Víctima","Femenino","23","CABA","Femenino","22","No","No","CABA","Argentina","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","22","Buenos Aires","Desaparición de personas","Línea telefónica institucional","NS/NC","Area legal del PNR (Ya judicializada)","2019-05-21","02","02","","06"
"2019-05-21","Ampliatoria","no","No","Víctima Directa","Femenino","22","CABA","Femenino","22","No","No","CABA","Argentina","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","22","Buenos Aires","Desaparición de personas","Línea telefónica institucional","NS/NC","Area legal del PNR (Ya judicializada)","2019-05-21","02","02","","06"
"2019-05-21","Amplía y está relacionada con otras Denuncias","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","4","No","No","NS/NC","NS/NC","Masculino","63","NS/NC","No","No","2","Femenino","4","NS/NC","Reducción a la servidumbre o situaciones análogas","Línea 145","NS/NC","Area legal del PNR (Ya judicializada)","2019-05-21","06","","",""
"2019-05-21","Amplía y está relacionada con otras Denuncias","No","No","No es Víctima","Masculino","56","Buenos Aires","Femenino","35","No","NO","NS/NC","Argentina","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","35","NS/NC","Desaparición de personas","Línea 145","NS/NC","Protex ","2019-05-21","06","","",""
"2019-05-21","Relacionada","No","No","No es Víctima","Femenino","NS/NC","CABA","NS/NC","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","Exploacion Sexual","Correo Electrónico","ONG-Organismos nacionales","Area legal del PNR (Ya judicializada)","2019-05-21","02","","",""
"2019-05-21","Ampliatoria","no","No","Víctima Directa","Femenino","22","CABA","Femenino","22","No","No","CABA","Argentina","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","22","Buenos Aires","Desaparición de personas","Línea 145","NS/NC","Area legal del PNR (Ya judicializada)","2019-05-21","02","02","","06"
"2019-05-21","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","NS/NC","Femenino","NS/NC","No","No","NS/NC","Otros Países","Masculino","NS/NC","CABA","No","Sí","1","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-05-21","","","02","02"
"2019-05-21","Nueva","No","No","No es Víctima","Femenino","NS/NC","NS/NC","Femenino","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","NS/NC","Femenino","NS/NC","NS/NC","Publicidad de Oferta Sexual","Correo Electrónico","NS/NC","Protex ","2019-05-22","","","",""
"2019-05-22","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","NS/NC","Femenino","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","NS/NC","Femenino","NS/NC","CABA","Publicidad de Oferta Sexual","Correo Electrónico","NS/NC","Protex ","2019-05-22","","","","02"
"2019-05-22","Nueva","No","No","Víctima Directa","Femenino","24","NS/NC","Femenino","24","No","Sí","Buenos Aires","Argentina","Femenino","NS/NC","Buenos Aires","No","No","1","Femenino","24","Buenos Aires","Venta de Niñxs y otros delitos","Línea 145","NS/NC","Comisaría","2019-05-22","","06","06","06"
"2019-05-22","Nueva","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","15","No","No","Buenos Aires","Argentina","Presencia de M y H","14","NS/NC","No","No","1","Femenino","15","Buenos Aires","Desaparición de personas","Correo Electrónico","NS/NC","Protex","2019-05-22","06","06","","06"
"2019-05-22","Ampliatoria","No","No","No es Víctima","Masculino","NS/NC","NS/NC","Femenino","35","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","35","NS/NC","Posible captación","Correo Electrónico","NS/NC","Protex ","2019-05-22","","","",""
"2019-05-22","Nueva","No","Sí","No es Víctima","Femenino","29","Buenos Aires","NS/NC","NS/NC","No","No","Buenos Aires","NS/NC","NS/NC","NS/NC","Buenos Aires","No","No","NS/NC","NS/NC","NS/NC","Buenos Aires","Posible captación","Línea 145","Internet","Protex ","2019-05-22","06","06","06","06"
"2019-05-22","Relacionada","No","Sí","No es Víctima","Femenino","26","CABA","Femenino","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","caba","no","no","NS/NC","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","Boca en Boca","Area legal del PNR (Ya judicializada)","2019-05-22","02","","02","02"
"2019-05-22","Ampliatoria","No","Sí","Víctima Directa","Femenino","24","Buenos Aires","Femenino","24","Sí","Sí","Buenos Aires","Argentina","Femenino","NS/NC","Buenos Aires","No","No","1","Femenino","24","CABA","Venta de Niñxs y otros delitos","Línea 145","NS/NC","COmisaría","2019-05-22","06","06","06","02"
"2019-05-22","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","CABA","Femenino","53","No","No","CABA","NS/NC","Masculino","63","CABA","No","Sí","1","Femenino","56","CABA","Explotación Sexual","Línea 145","NS/NC","Area Legal para judicializar","2019-05-22","02","02","02","02"
"2019-05-22","Nueva","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","24","No","No","Buenos Aires","Argentina","Femenino","NS/NC","Buenos Aires","No","No","1","Femenino","NS/NC","Buenos Aires","Venta de Niñxs y otros delitos","Línea 145","NS/NC","COmisaría","2019-05-23","06","06","06","06"
"2019-05-23","Nueva","No","No","No es Víctima","Femenino","21","Mendoza","Masculino","42","No","No","Mendoza","Argentina","Masculino","36","Mendoza","No","No","1","Masculino","42","Mendoza","Explotación Laboral","Línea 145","TV","Gendarmería y Protex","2019-05-23","50","50","50","50"
"2019-05-23","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","CABA","Femenino","15","No","No","Buenos Aires","Argentina","Presencia de M y H","14","NS/NC","No","No","1","Femenino","15","Buenos Aires","Posible captación","Correo Electrónico","ONG-Organismos nacionales","Protex ","2019-05-23","02","06","","06"
"2019-05-23","Nueva","No","No","No es Víctima","Femenino","37","Entre Ríos","Masculino","14","No","No","Entre Ríos","Argentina","Femenino","NS/NC","Entre Ríos","No","No","1","Masculino","14","Entre Ríos","Traslado de personas","Línea 145","NS/NC","Gendarmería y Protex","2019-05-23","30","30","30","30"
"2019-05-24","Nueva","Sí","Sí","No es Víctima","Femenino","NS/NC","Santa Fe","Femenino","3","No","No","Santa Fe","Argentina","Femenino","55","Santa Fe","Sí","Sí","NS/NC","Femenino","3","Santiado del Estero","Explotación Sexual","Línea 145","NS/NC","Gendarmería y Protex","2019-05-24","82","82","82",""
"2019-05-24","Nueva","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","48","No","No","Buenos Aires","Argentina","Masculino","NS/NC","Buenos Aires","Sí","No","1","Femenino","48","Buenos Aires","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Gendarmería y Protex","2019-05-24","06","06","06","06"
"2019-05-24","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","48","No","No","Buenos Aires","Argentina","Masculino","NS/NC","Buenos Aires","Sí","No","1","Femenino","48","Buenos Aires","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Gendarmería y Protex","2019-05-24","06","06","06","06"
"2019-05-24","Relacionada","No","Sí","No es Víctima","Femenino","NS/NC","Jujuy","Femenino","18","No","No","NS/NC","Argentina","Masculino","NS/NC","NS/NC","Sí","No","NS/NC","Femenino","18","Jujuy","Explotación Sexual","Línea 145","Radio","Protex ","2019-05-24","38","","","38"
"2019-05-24","Nueva","No","Sí","No es Víctima","NS/NC","NS/NC","Córdoba","Femenino","19","No","No","NS/NC","NS/NC","NS/NC","NS/NC","Córdoba","No","No","4","Femenino","19","Córdoba","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-05-24","14","","14","14"
"2019-05-24","Relacionada","No","No","No es Víctima","Femenino","NS/NC","NS/NC","Femenino","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","NS/NC","Femenino","NS/NC","CABA","Explotación Sexual","Correo Electrónico","ONG-Organismos nacionales","Area legal del PNR (Ya judicializada)","2019-05-24","","","","02"
"2019-05-24","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","NS/NC","Femenino","15","No","No","Jujuy","NS/NC","Masculino","NS/NC","Jujuy","No","No","NS/NC","Femenino","NS/NC","Jujuy","Posible captación","Línea 145","TV","Protex ","2019-05-24","","38","38","38"
"2019-05-24","Nueva","No","No","No es Víctima","Femenino","NS/NC","Santa Cruz","Femenino","3","No","No","Santa Fe","NS/NC","Femenino","55","Santa Fe","Sí","Sí","NS/NC","Femenino","NS/NC","Santa Fe","Explotación Sexual","Línea 145","NS/NC","Gendarmería y Protex","2019-05-24","78","82","82","82"
"2019-05-25","Nueva","No","Sí","Víctima Directa","Femenino","NS/NC","Buenos Aires","Femenino","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","1","NS/NC","NS/NC","NS/NC","Oferta Laboral Engañosa","Línea 145","NS/NC","Protex ","2019-05-25","06","","",""
"2019-05-26","Relacionada","No","Sí","No es Víctima","Masculino","NS/NC","San Juan","Femenino","13","No","No","San Juan","NS/NC","Masculino","NS/NC","San Juan","No","No","4","Femenino","13","San Juan","Explotación Sexual","Línea 145","NS/NC","Gendarmería y Protex","2019-05-26","70","70","70","70"
"2019-05-26","Nueva","no","Sí","No es Víctima","Masculino","NS/NC","NS/NC","Femenino","15","NO","NO","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","NO","NO","1","Femenino","15","CABA","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-05-26","","","","02"
"2019-05-26","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","NS/NC","Femenino","NS/NC","No","No","NS/NC","NS/NC","Masculino","NS/NC","CABA","NO","NO","NS/NC","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-05-26","","","02","02"
"2019-05-27","Ampliatoria","No","No","Víctima Indirecta","Femenino","NS/NC","Buenos Aires","Femenino","12","No","No","Buenos Aires","Argentina","Presencia de M y H","30","Buenos Aires","No","No","1","Femenino","12","Buenos Aires","Posible captación","Línea 145","ONG-Organismos nacionales","Protex ","2019-05-27","06","06","06","06"
"2019-05-27","Nueva","No","No","No es Víctima","Femenino","NS/NC","Santiado del Estero","Femenino","37","No","No","Santiado del Estero","Argentina","NS/NC","NS/NC","NS/NC","No","No","NS/NC","Femenino","37","Santiado del Estero","Desaparición de personas","Línea 145","NS/NC","Protex ","2019-05-27","","","",""
"2019-05-27","Relacionada","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","NS/NC","No","No","NS/NC","Países Limítrofes","Presencia de M y H","NS/NC","Buenos Aires","No","No","8","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-05-27","06","","06","02"
"2019-05-27","Nueva","No","No","Víctima Directa","Femenino","23","CABA","Femenino","23","No","No","CABA","Argentina","Masculino","NS/NC","NS/NC","No","No","1","Femenino","23","CABA","Explotación Laboral","Línea 145","Otros modos de acercamiento a la Línea","Area Legal para judicializar","2019-05-27","02","02","","02"
"2019-05-27","Nueva","no","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","26","NO","NO","CABA","Argentina","NS/NC","NS/NC","NS/NC","NO","NO","1","Femenino","26","CABA","EXPLOTACIÓN SEXUAL","Línea 145","NS/NC","Protex ","2019-05-27","06","02","","02"
"2019-05-27","Nueva","Sí","No","No es Víctima","Femenino","NS/NC","CABA","FEmenino","19","NO","NO","CABA","Países Limítrofes","NS/NC","NS/NC","NS/NC","NO","NO","1","Femenino","19","CABA","EXPLOTACIÓN SEXUAL","Línea 145","ONG-Organismos nacionales","Otro","2019-05-27","02","02","","02"
"2019-05-27","Nueva","no","No","No es Víctima","Femenino","NS/NC","Mendoza","Masculino","NS/NC","NO","NO","sALTA","Argentina","Masculino","NS/NC","Mendoza","NO","NO","1","Masculino","NS/NC","MENDOZA","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-05-27","50","66","50","50"
"2019-05-27","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","Mendoza","Presencia de M y Trans","NS/NC","No","No","NS/NC","Argentina","Presencia de M y Trans","NS/NC","Mendoza","No","No","3","Presencia de M y Trans","NS/NC","Mendoza","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-05-27","50","","50","50"
"2019-05-27","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","26","No","No","CABA","Argentina","NS/NC","NS/NC","NS/NC","No","No","1","Trans","NS/NC","CABA","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-05-27","06","02","","02"
"2019-05-28","Nueva","no","No","Víctima Indirecta","Femenino","37","Buenos Aires","Femenino","13","no","no","Buenos Aires","Argentina","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","13","Buenos Aires","Desaparición de personas","Línea 145","NS/NC","Protex ","2019-05-28","06","06","","06"
"2019-05-28","Ampliatoria","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","7","No","No","Buenos Aires","Argentina","Presencia de M y H","31","CABA","No","No","2","Femenino","7","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-05-28","06","06","02","06"
"2019-05-28","Relacionada","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","13","No","No","Buenos Aires","Argentina","Masculino","NS/NC","Buenos Aires","No","No","NS/NC","Femenino","13","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-05-28","06","06","06","06"
"2019-05-28","Relacionada","No","Sí","Víctima Directa","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","NS/NC","Argentina","femenino","NS/NC","Otros paises","No","No","NS/NC","Femenino","NS/NC","NS/NC","Explotación Sexual","Línea 145","NS/NC","Area Legal del PNR (Ya judicializada)","2019-05-28","02","","",""
"2019-05-28","Nueva","no","No","No es Víctima","Femenino","NS/NC","CABA","Masculino","19","no","no","caba","Argentina","Masculino","27","ns/nc","no","no","1","Masculino","19","CABA","Reducción a la servidumbre o situaciones análogas","Línea 145","ONG-Organismos nacionales","Policía Federal y Protex","2019-05-28","02","02","","02"
"2019-05-28","Nueva","no","Sí","No es Víctima","Masculino","18","Buenos Aires","Femenino","20","No","No","NS/NC","Argentina","Masculino","37","NS/NC","No","No","2","Femenino","20","Buenos Aires","Explotación Sexual","Línea 145","Internet","Protex ","2019-05-28","06","","","06"
"2019-05-28","Nueva","No","Sí","No es Víctima","Masculino","20","Córdoba","Femenino","NS/NC","No","No","Córdoba","NS/NC","NS/NC","NS/NC","Córdoba","No","No","NS/NC","Femenino","NS/NC","Córdoba","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-05-29","14","14","14","14"
"2019-05-28","Nueva","No","No","Víctima Directa","Masculino","34","Santiado del Estero","Masculino","17","No","No","Santiado del Estero","Argentina","Masculino","NS/NC","Tucumán","No","No","8","Masculino","NS/NC","Tucumán","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-05-28","","","90","90"
"2019-05-28","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","Mendoza","Masculino","NS/NC","No","No","Salta","Argentina","Masculino","NS/NC","Mendoza","No","No","3","Masculino","NS/NC","Mendoza","Explotación Laboral","Línea 145","NS/NC","Gendarmería y Protex","2019-05-29","50","66","50","50"
"2019-05-28","Nueva","No","No","Víctima Indirecta","Femenino","46","Buenos Aires","Femenino","14","No","No","Buenos Aires","Argentina","NS/NC","NS/NC","Buenos Aires","No","No","1","Femenino","14","Buenos Aires","Desaparición de personas","Línea 145","NS/NC","Protex ","2019-05-29","06","06","06","06"
"2019-05-29","Nueva","No","No","Víctima Directa","Femenino","29","salta","Femenino","29","no","no","salta","Argentina","femenino","NS/NC","salta","no","no","1","Femenino","29","salta","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-05-29","66","66","66","66"
