"denuncia_fecha","denuncia_previa","derivacion_seguimiento","llamante_anonimo","llamante_es_victima","llamante_genero","llamante_rango_etario","llamante_provincia","victima_identificada_genero","victima_identificada_rango_etario","victima_identificada_discapacidad","victima_identificada_embarazada","victima_identificada_provincia_origen","victima_identificada_nacionalidad","denunciado_genero","denunciado_rango_etario","denunciado_provincia","connivencia_fuerzas_seguridad","connivencia_poder_politico","victimas_estimadas_cantidad","victimas_estimadas_genero","victimas_estimadas_rango_etario","victimas_estimadas_provincia_hecho","denuncia_tipo_explotacion","denuncia_via_ingreso","acercamiento_tipo","derivacion_organismo","derivacion_fecha","llamante_provincia_indec_id","victima_identificada_provincia_origen_indec_id","denunciado_provincia_indec_id","victimas_estimadas_provincia_hecho_indec_id"
"2019-02-17","Nueva","No","sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","19","no","no","Buenos Aires","NS/NC","Presencia de M y H","25","BUENOS AIRES","no","no","10","Femenino","17","BUENOS AIRES","Explotación Sexual","Línea 145","TV","Prefectura Naval y Protex","2019-02-17","06","06","06","06"
"2019-02-18","Nueva","No","sí","No es Víctima","Masculino","NS/NC","Buenos Aires","Presencia de M y H","NS/NC","No","No","Buenos Aires","Países Limítrofes","Presencia de M y H","NS/NC","Buenos Aires","No","No","6","Presencia de M y H","NS/NC","Buenos Aires","Explotación Laboral","Línea 145","Boca en Boca","Protex ","2019-02-18","06","06","06","06"
"2019-02-18","Nueva","No","sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","15","No","No","CABA","Argentina","NS/NC","NS/NC","NS/NC","No","No","NS/NC","Femenino","15","CABA","Grooming","Línea 145","Boca en Boca","Area Legal para judicializar","2019-02-18","02","02","","02"
"2019-02-18","Nueva","No","No","No es Víctima","Masculino","60","Misiones","Femenino","31","no","no","MISIONES","Argentina","NS/NC","NS/NC","MISIONES","No","No","1","Femenino","31","MISIONES","Desaparición de personas","Línea 145","Otros modos de acercamiento a la Línea","Protex ","2019-02-18","54","54","54","54"
"2019-02-18","Relacionada","No","No","No es Víctima","Femenino","NS/NC","Corrientes","Masculino","8","Sí","No","Corrientes","Otros Países","Presencia de M y H","60","Corrientes","no","no","2","Masculino","8","Corrientes","Posible captación","Línea 145","ONG-Organismos nacionales","Protex ","2019-02-18","18","18","18","18"
"2019-02-18","Nueva","No","sí","No es Víctima","Masculino","NS/NC","Buenos Aires","NS/NC","NS/NC","No","No","NS/NC","NS/NC","Masculino","NS/NC","BUENOS AIRES","No","No","NS/NC","NS/NC","NS/NC","BUENOS AIRES","Posible captación","Línea 145","NS/NC","Protex ","2019-02-18","06","","06","06"
"2019-02-18","Nueva","No","sí","No es Víctima","MASCULINO","NS/NC","Córdoba","Masculino","NS/NC","No","No","SALTA","Países Limítrofes","NS/NC","NS/NC","NS/NC","No","No","40","Masculino","NS/NC","Córdoba","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-02-18","14","66","","14"
"2019-02-18","Relacionada","No","No","No es Víctima","Masculino","NS/NC","Santa Fe","NS/NC","NS/NC","No","no","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","NS/NC","NS/NC","NS/NC","Santa Fe","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-02-18","82","","","82"
"2019-02-18","Nueva","No","sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","Buenos Aires","No","No","1","Femenino","NS/NC","CABA","Posible captación","Línea 145","NS/NC","Policía Federal y Area Legal del PNR","2019-02-18","02","","06","02"
"2019-02-18","Nueva","No","No","No es Víctima","FEMENINO","NS/NC","Santa Fe","Femenino","35","No","no","NS/NC","Otros Países","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","35","SANTA FE","Explotación sexual","Línea 145","ONG-Organismos nacionales","Protex ","2019-02-18","82","","","82"
"2019-02-19","Nueva","No","sí","No es Víctima","Masculino","NS/NC","CÓRDOBA","Femenino","13","No","No","NS/NC","NS/NC","Femenino","NS/NC","NS/NC","no","No","10","Femenino","13","CÓRDOBA","Explotación Sexual de N, N y A","Línea 145","Internet","Protex ","2019-02-19","14","","","14"
"2019-02-19","Ampliatoria","No","sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","40","no","no","NS/NC","Otros Países","Masculino","NS/NC","BUENOS AIRES","No","No","1","Femenino","40","Buenos Aires","Traslado de personas","Línea 145","NS/NC","Area Legal del PNR (ya judicializada)","2019-02-19","06","","06","06"
"2019-02-19","Relacionada","No","sí","No es Víctima","Masculino","NS/NC","Santa Fe","Femenino","NS/NC","no","no","NS/NC","NS/NC","Femenino","NS/NC","santa fe","No","No","NS/NC","Femenino","NS/NC","SANTA FE","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-02-19","82","","82","82"
"2019-02-19","Ampliatoria","No","sí","No es Víctima","Masculino","NS/NC","Buenos Aires","Femenino","18","NO","NO","NS/NC","NS/NC","FEMENINO","NS/NC","Buenos Aires","NO","No","2","Femenino","18","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Area Legal para judicializar","2019-02-19","06","","06","06"
"2019-02-19","Nueva","No","No","Víctima Directa","Femenino","24","Buenos Aires","NS/NC","NS/NC","No","No","NS/NC","NS/NC","Femenino","NS/NC","CABA","No","No","NS/NC","Femenino","NS/NC","NS/NC","Posible captación","Línea 145","NS/NC","Protex ","2019-02-19","06","","02",""
"2019-02-19","Ampliatoria","Sí","No","Víctima Directa","Femenino","20","SANTA FE","Femenino","20","NO","NO","SANTA FE","Argentina","Masculino","23","Santa Fe","NO","NO","1","Femenino","20","SANTA FE","Reducción a la servidumbre o situaciones análogas","Correo Electrónico","NS/NC","Protex ","2019-02-19","82","82","82","82"
"2019-02-19","Nueva","No","No","No es Víctima","Femenino","NS/NC","Neuquén","Presencia de M y H","5","No","No","Neuquén","Países Limítrofes","NS/NC","NS/NC","NS/NC","No","No","3","Presencia de M y H","5","Neuquén","Traslado de personas","Línea 145","NS/NC","Gendarmería y Protex","2019-02-19","58","58","","58"
"2019-02-19","Nueva","No","No","No es Víctima","Femenino","16","Buenos Aires","Femenino","17","No","No","Corrientes","Argentina","Masculino","40","Buenos Aires","No","No","1","Femenino","17","Buenos Aires","Posible captación","Línea 145","NS/NC","Policía Federal y Protex","2019-02-20","06","18","06","06"
"2019-02-19","Nueva","No","No","Víctima Directa","Masculino","NS/NC","Río Negro","Masculino","NS/NC","No","No","Tucumán","Argentina","Masculino","NS/NC","Río Negro","No","No","40","Masculino","NS/NC","Río Negro","Explotación Laboral","Línea 145","NS/NC","Gendarmería y Protex","2019-02-20","62","90","62","62"
"2019-02-19","Nueva","No","sí","No es Víctima","Femenino","NS/NC","Mendoza","Femenino","20","No","No","Mendoza","Argentina","Masculino","40","MENDOZA","No","No","1","Femenino","20","Mendoza","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-02-19","50","50","50","50"
"2019-02-19","Ampliatoria","No","No","No es Víctima","Masculino","NS/NC","Santa Fe","Femenino","24","No","no","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","5","Femenino","24","Santa Fe","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-02-19","82","","","82"
"2019-02-20","Nueva","No","sí","No es Víctima","Femenino","NS/NC","Mendoza","Femenino","14","No","Sí","NS/NC","NS/NC","Masculino","NS/NC","Mendoza","Sí","No","20","Femenino","14","Mendoza","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Gendarmería y Protex","2019-02-20","50","","50","50"
"2019-02-20","Nueva","No","No","Víctima Indirecta","Femenino","NS/NC","TIERRA DEL FUEGO","Femenino","8","No","No","TIERRA DEL FUEGO","Argentina","Masculino","NS/NC","Internet","No","No","1","Femenino","8","Internet","Grooming","Línea 145","NS/NC","Protex ","2019-02-20","94","94","",""
"2019-02-20","Nueva","No","No","No es Víctima","Femenino","NS/NC","Tucumán","Masculino","18","No","No","Tucumán","Argentina","Presencia de M y H","35","Tucumán","Sí","No","46","Masculino","18","La Rioja","Explotación Laboral","Línea 145","NS/NC","Gendarmería y Protex","2019-02-20","90","90","90","46"
"2019-02-20","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","Tucumán","Masculino","18","No","No","Tucumán","Argentina","Presencia de M y H","35","Tucumán","Sí","No","46","Masculino","18","La Rioja","Explotación Laboral","Línea 145","NS/NC","Gendarmería y Protex","2019-02-20","90","90","90","46"
"2019-02-20","Ampliatoria","No","sí","No es Víctima","MASCULINO","NS/NC","Córdoba","Masculino","NS/NC","No","No","SALTA","Países Limítrofes","NS/NC","NS/NC","NS/NC","No","No","40","Masculino","NS/NC","Córdoba","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-02-20","14","66","","14"
"2019-02-20","Relacionada","No","No","No es Víctima","Femenino","NS/NC","Mendoza","Femenino","14","No","Sí","Mendoza","NS/NC","Masculino","NS/NC","Mendoza","No","No","20","Femenino","14","Mendoza","Explotación Sexual","Correo Electrónico","NS/NC","Gendarmería y Protex","2019-02-20","50","50","50","50"
"2019-02-20","Nueva","No","sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Masculino","30","Sí","No","CABA","NS/NC","NS/NC","NS/NC","CABA","No","No","NS/NC","Femenino","NS/NC","NS/NC","Explotación Laboral","Línea 145","NS/NC","Policía Federal y Area Legal del PNR","2019-02-20","06","02","02",""
"2019-02-20","Nueva","No","sí","No es Víctima","Masculino","55","CABA","FEMENINO","NS/NC","NO","NO","CABA","NS/NC","NS/NC","NS/NC","CABA","NO","NO","1","Femenino","NS/NC","CABA","Publicidad de Oferta Sexual","Línea 145","Internet","Area Legal para judicializar","2019-02-20","02","02","02","02"
"2019-02-20","Nueva","No","sí","No es Víctima","Masculino","NS/NC","Buenos Aires","Femenino","NS/NC","NO","NO","Buenos Aires","Argentina","NS/NC","NS/NC","Buenos Aires","No","No","NS/NC","Femenino","NS/NC","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-02-20","06","06","06","06"
"2019-02-21","Relacionada","No","No","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","CABA","NS/NC","NS/NC","NS/NC","NS/NC","No","No","3","Femenino","NS/NC","CABA","Publicidad de Oferta Sexual","Correo Electrónico","NS/NC","Area Legal del PNR (ya judicializada)","2019-02-21","02","02","","02"
"2019-02-21","Nueva","No","sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","25","No","No","NS/NC","NS/NC","Masculino","NS/NC","NS/NC","No","No","1","Femenino","25","CABA","Posible captación","Línea 145","NS/NC","Protex ","2019-02-21","02","","","02"
"2019-02-21","Nueva","No","sí","No es Víctima","Masculino","NS/NC","NS/NC","NS/NC","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","NS/NC","Femenino","NS/NC","NS/NC","Explotación Sexual","Línea 145","NS/NC","Area Legal para judicializar","2019-02-21","","","",""
"2019-02-21","Nueva","No","sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","13","No","Sí","NS/NC","NS/NC","Femenino","40","Buenos Aires","Sí","No","6","Femenino","13","Buenos Aires","Explotación Sexual de N, N y A","Línea 145","NS/NC","Prefectura Naval y Protex","2019-02-21","06","","06","06"
"2019-02-21","Ampliatoria","No","No","Víctima Directa","Femenino","20","Santa Fe","Femenino","20","No","No","Santa Fe","Argentina","Masculino","NS/NC","NS/NC","No","No","1","Femenino","20","Santa Fe","Posible captación","Correo Electrónico","NS/NC","Protex ","2019-02-21","82","82","","82"
"2019-02-22","Ampliatoria","No","sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","13","No","Sí","NS/NC","NS/NC","Femenino","40","Buenos Aires","Sí","No","6","Femenino","13","Buenos Aires","Explotación Sexual de N, N y A","Línea 145","NS/NC","Protex ","2019-02-22","06","","06","06"
"2019-02-22","Ampliatoria","No","No","Víctima Directa","Femenino","NS/NC","Santa Fe","Femenino","NS/NC","No","No","Santa Fe","Argentina","Masculino","NS/NC","NS/NC","No","No","1","Femenino","NS/NC","Santa Fe","Posible captación","Correo Electrónico","NS/NC","Protex ","2019-02-22","82","82","","82"
"2019-02-22","Relacionada","No","No","No es Víctima","Masculino","NS/NC","San Luis","Femenino","14","No","Sí","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","NS/NC","Femenino","14","Mendoza","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Protex ","2019-02-22","74","","","50"
"2019-02-22","Relacionada","No","sí","No es Víctima","Femenino","NS/NC","La Rioja","Femenino","14","No","Sí","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","NS/NC","Femenino","14","Mendoza","Explotación Sexual","Línea 145","Internet","Protex ","2019-02-22","46","","","50"
"2019-02-22","Ampliatoria","No","No","No es Víctima","Femenino","16","Buenos Aires","Femenino","17","No","No","Corrientes","Argentina","Masculino","40","Buenos Aires","No","No","1","Femenino","17","Buenos Aires","Posible captación","Línea 145","NS/NC","Protex ","2019-02-22","06","18","06","06"
"2019-02-22","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","17","No","No","Corrientes","Argentina","Masculino","40","Buenos Aires","No","No","1","Femenino","17","Buenos Aires","Posible captación","Línea 145","NS/NC","Protex ","2019-02-22","06","18","06","06"
"2019-02-22","Nueva","No","sí","Víctima Directa","Femenino","19","Salta","Femenino","19","No","No","SALTA","Argentina","NS/NC","NS/NC","SALTA","No","No","1","Femenino","19","Salta","Posible captación","Línea 145","NS/NC","Gendarmería y Protex","2019-02-22","66","66","66","66"
"2019-02-22","Nueva","No","sí","No es Víctima","Masculino","NS/NC","NS/NC","NS/NC","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","NS/NC","Femenino","NS/NC","NS/NC","Explotación Sexual","Línea 145","Boca en Boca","Policía Federal y Protex","2019-02-22","","","",""
"2019-02-22","Nueva","No","sí","No es Víctima","Masculino","NS/NC","CABA","Femenino","20","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","5","Femenino","20","CABA","Explotación Sexual","Línea 145","Internet","Area Legal para judicializar","2019-02-22","02","","","02"
"2019-02-22","Nueva","No","No","No es Víctima","Masculino","NS/NC","Córdoba","Presencia de M y Trans","NS/NC","No","No","Córdoba","Argentina","Masculino","NS/NC","Córdoba","No","No","NS/NC","Presencia de M y Trans","NS/NC","Córdoba","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-02-22","14","14","14","14"
"2019-02-23","Nueva","No","No","No es Víctima","Femenino","64","Formosa","Masculino","39","No","No","Formosa","Argentina","Masculino","NS/NC","Formosa","No","No","1","Masculino","39","NS/NC","Oferta Laboral Engañosa","Línea 145","Internet","Gendarmería y Protex","2019-02-23","34","34","34",""
"2019-02-24","Nueva","No","sí","No es Víctima","Masculino","NS/NC","Santa Fe","Otros Géneros","NS/NC","No","No","Santa Fe","NS/NC","Masculino","NS/NC","Santa Fe","Sí","No","NS/NC","Otros Géneros","NS/NC","Santa Fe","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-02-24","82","82","82","82"
"2019-02-24","Nueva","No","sí","No es Víctima","Femenino","NS/NC","NS/NC","Femenino","NS/NC","No","No","NS/NC","Otros Países","Presencia de M y H","47","NS/NC","Sí","NO","NS/NC","Femenino","NS/NC","CABA","Venta de Niñxs y otros delitos","Línea 145","NS/NC","Gendarmería y Area Legal del PNR","2019-02-24","","","","02"
"2019-02-25","Nueva","No","No","Víctima Directa","Femenino","NS/NC","NS/NC","Femenino","NS/NC","No","No","NS/NC","Otros Países","Masculino","NS/NC","NS/NC","No","No","1","Femenino","NS/NC","NS/NC","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-02-25","","","",""
"2019-02-25","Nueva","No","No","Víctima Directa","Masculino","43","Río Negro","Masculino","22","NO","NO","Río Negro","NS/NC","Masculino","69","Río Negro","No","NO","50","Masculino","18","Río Negro","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-02-25","62","62","62","62"
"2019-02-25","Nueva","No","sí","No es Víctima","Femenino","NS/NC","Río Negro","Femenino","18","No","No","Río Negro","NS/NC","Masculino","NS/NC","Río Negro","No","No","NS/NC","Femenino","18","Río Negro","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-02-25","62","62","62","62"
"2019-02-25","Nueva","No","sí","No es Víctima","Masculino","33","CABA","NS/NC","NS/NC","No","No","NS/NC","Países Limítrofes","NS/NC","NS/NC","CABA","No","No","5","NS/NC","NS/NC","CABA","Explotación Laboral","Línea 145","Internet","Area Legal para judicializar","2019-02-25","02","","02","02"
"2019-02-25","Amplía y está relacionada con otras Denuncias","No","sí","No es Víctima","Masculino","NS/NC","Santa Fe","Femenino","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","NS/NC","NS/NC","NS/NC","Santa Fe","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-02-25","82","","","82"
"2019-02-25","Nueva","No","sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","21","No","No","NS/NC","Países Limítrofes","Femenino","NS/NC","Buenos Aires","No","No","2","Femenino","NS/NC","Buenos Aires","Explotación Laboral","Línea 145","NS/NC","Policía Federal y Protex","2019-02-25","06","","06","06"
"2019-02-25","Ampliatoria","No","sí","No es Víctima","Femenino","26","Buenos Aires","Femenino","21","No","No","NS/NC","Países Limítrofes","Femenino","30","Buenos Aires","No","No","2","Femenino","21","Buenos Aires","Explotación Laboral","Línea 145","Internet","Policía Federal y Protex","2019-02-25","06","","06","06"
"2019-02-25","Nueva","No","sí","No es Víctima","Femenino","22","Santa Fe","Femenino","38","NO","NO","Santa Fe","Argentina","Presencia de M y H","NS/NC","Santa Fe","Sí","nO","1","Femenino","38","Santa Fe","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-02-25","82","82","82","82"
"2019-02-25","Relacionada","No","sí","No es Víctima","Masculino","46","Córdoba","Femenino","14","No","No","NS/NC","NS/NC","Masculino","NS/NC","NS/NC","No","No","20","Femenino","14","Mendoza","Explotación Sexual de N, N y A","Línea 145","Internet","Protex ","2019-02-25","14","","","50"
"2019-02-25","Ampliatoria","No","No","Víctima Directa","Femenino","NS/NC","Santa Fe","Femenino","NS/NC","No","No","Santa Fe","Argentina","Masculino","NS/NC","NS/NC","No","No","1","Femenino","NS/NC","Santa Fe","Posible captación","Correo Electrónico","NS/NC","Protex ","2019-02-25","82","82","","82"
"2019-02-25","Nueva","No","sí","No es Víctima","Femenino","NS/NC","Mendoza","Femenino","16","No","No","mendoza","NS/NC","Presencia de M y H","NS/NC","Mendoza","No","No","6","Femenino","16","Mendoza","Explotación Sexual de N, N y A","Línea 145","NS/NC","Gendarmería y Protex","2019-02-25","50","50","50","50"
"2019-02-26","Relacionada","No","Sí","No es Víctima","Masculino","NS/NC","Córdoba","Femenino","14","No","No","NS/NC","NS/NC","Masculino","NS/NC","NS/NC","No","No","20","Femenino","14","Mendoza","Explotación Sexual de N, N y A","Línea 145","Internet","Protex ","2019-02-26","14","","","50"
"2019-02-26","Relacionada","No","No","No es Víctima","Femenino","NS/NC","NS/NC","Femenino","NS/NC","No","No","NS/NC","NS/NC","Femenino","NS/NC","NS/NC","No","No","NS/NC","Femenino","NS/NC","Buenos Aires","Publicidad de Oferta Sexual","Línea 145","NS/NC","Area Legal para judicializar","2019-02-26","","","","06"
"2019-02-26","Ampliatoria","No","Sí","No es Víctima","Masculino","NS/NC","Mendoza","Femenino","15","No","No","Mendoza","NS/NC","Femenino","NS/NC","Mendoza","No","No","8","Femenino","15","Mendoza","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-02-26","50","50","50","50"
"2019-02-26","Nueva","No","No","No es Víctima","Femenino","NS/NC","Formosa","Femenino","84","Sí","No","formosa","Argentina","Femenino","99","Formosa","Sí","No","1","Femenino","84","FORMOSA","Reducción a la servidumbre o situaciones análogas","Línea 145","NS/NC","Gendarmería y Protex","2019-02-26","34","34","34","34"
"2019-02-26","Nueva","No","sí","No es Víctima","Femenino","65","Buenos Aires","Femenino","21","No","No","Buenos Aires","Países Limítrofes","Presencia de M y H","NS/NC","Buenos Aires","Sí","No","4","Femenino","21","Buenos Aires","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Gendarmería y Protex","2019-02-26","06","06","06","06"
"2019-02-26","Ampliatoria","no","sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","8","No","No","Buenos Aires","Países Limítrofes","Presencia de M y H","NS/NC","Buenos Aires","Sí","NO","1","Femenino","8","Buenos Aires","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Gendarmería y Protex","2019-02-26","06","06","06","06"
"2019-02-26","Ampliatoria","No","sí","No es Víctima","Femenino","NS/NC","NS/NC","NS/NC","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","NS/NC","NS/NC","NS/NC","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-02-26","","","","06"
"2019-02-26","Nueva","no","sí","No es Víctima","Masculino","NS/NC","NS/NC","Femenino","19","No","No","NS/NC","Países Limítrofes","Femenino","25","NS/NC","No","No","7","Femenino","19","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-02-26","","","","06"
"2019-02-27","Nueva","No","sí","No es Víctima","Masculino","NS/NC","Santa Cruz","Femenino","NS/NC","No","No","NS/NC","NS/NC","Femenino","NS/NC","SANTA CRUZ","NO","NO","NS/NC","Femenino","NS/NC","SANTA CRUZ","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-02-27","78","","78","78"
"2019-02-27","Nueva","Sí","sí","No es Víctima","Masculino","NS/NC","Corrientes","Femenino","14","No","No","Corrientes","Argentina","Presencia de M y H","35","Corrientes","Sí","No","2","Femenino","14","Corrientes","Traslado de personas","Línea 145","NS/NC","Prefectura Naval y Protex","2019-02-27","18","18","18","18"
"2019-02-27","Ampliatoria","No","Sí","Víctima Directa","Femenino","NS/NC","Buenos Aires","Presencia de M y H","NS/NC","No","No","Buenos Aires","Países Limítrofes","Presencia de M y H","NS/NC","Buenos Aires","No","No","2","Femenino","NS/NC","Buenos Aires","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-02-27","06","06","06","06"
"2019-02-27","Ampliatoria","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","21","No","No","NS/NC","Países Limítrofes","Femenino","NS/NC","Buenos Aires","No","No","3","Femenino","2","Buenos Aires","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-02-27","06","","06","06"
"2019-02-27","Ampliatoria","No","No","No es Víctima","Femenino","50","Mendoza","Presencia de M y H","14","No","No","Mendoza","Argentina","Masculino","35","Mendoza","No","No","4","Presencia de M y H","14","Mendoza","Explotación Laboral","Línea 145","Internet","Protex ","2019-02-27","50","50","50","50"
"2019-02-27","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Presencia de M y H","NS/NC","No","No","Buenos Aires","Argentina","Masculino","NS/NC","Buenos Aires","No","Sí","7","Presencia de M y H","NS/NC","Buenos Aires","Explotación Laboral","Línea 145","NS/NC","Gendarmería y Protex","2019-02-28","06","06","06","06"
"2019-02-27","Ampliatoria","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Presencia de M y H","12","No","No","NS/NC","Países Limítrofes","Femenino","NS/NC","Buenos Aires","No","No","6","Presencia de M y H","2","Buenos Aires","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-02-27","06","","06","06"
"2019-02-27","Relacionada","No","No","No es Víctima","Masculino","NS/NC","NS/NC","Femenino","NS/NC","No","No","NS/NC","Argentina","Masculino","NS/NC","CABA","No","No","NS/NC","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","NS/NC","Area Legal para judicializar","2019-02-28","","","02","02"
"2019-02-27","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","21","No","No","Buenos Aires","Argentina","Masculino","42","Buenos Aires","No","No","1","Femenino","21","Otro País","Explotación Sexual","Línea 145","NS/NC","Policía Federal y Protex","2019-02-27","06","06","06",""
"2019-02-28","Nueva","No","No","Víctima Directa","Masculino","NS/NC","NS/NC","Masculino","20","No","No","NS/NC","Otros Países","Masculino","NS/NC","Buenos Aires","No","No","6","Presencia de M y H","20","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-02-28","","","06","06"
"2019-02-28","Nueva","no","Sí","No es Víctima","Femenino","NS/NC","CABA","NS/NC","NS/NC","No","No","CABA","NS/NC","Masculino","NS/NC","Buenos Aires","Sí","No","NS/NC","NS/NC","NS/NC","Buenos Aires","Venta de Niñxs y otros delitos","Línea 149","NS/NC","Otros","2019-02-28","02","02","06","06"
"2019-02-28","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Salta","Femenino","15","No","No","Salta","Argentina","Masculino","44","Salta","Sí","No","5","Femenino","15","Salta","Explotación Sexual","Línea 145","NS/NC","Gendarmería y Protex","2019-02-28","66","66","66","66"
"2019-02-28","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","Mendoza","Femenino","20","No","No","NS/NC","NS/NC","Presencia de M y H","44","Mendoza","Sí","Sí","2","Femenino","20","Mendoza","Explotación Sexual","Línea 145","NS/NC","Gendarmería y Protex","2019-02-28","50","","50","50"
"2019-02-28","Nueva","NO","No","No es Víctima","Masculino","NS/NC","Buenos Aires","Femenino","24","Sí","No","Buenos Aires","Argentina","Masculino","NS/NC","Buenos Aires","NO","NO","1","Femenino","24","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-02-28","06","06","06","06"
