"denuncia_fecha","denuncia_previa","derivacion_seguimiento","llamante_anonimo","llamante_es_victima","llamante_genero","llamante_rango_etario","llamante_provincia","victima_identificada_genero","victima_identificada_rango_etario","victima_identificada_discapacidad","victima_identificada_embarazada","victima_identificada_provincia_origen","victima_identificada_nacionalidad","denunciado_genero","denunciado_rango_etario","denunciado_provincia","connivencia_fuerzas_seguridad","connivencia_poder_politico","victimas_estimadas_cantidad","victimas_estimadas_genero","victimas_estimadas_rango_etario","victimas_estimadas_provincia_hecho","denuncia_tipo_explotacion","denuncia_via_ingreso","acercamiento_tipo","derivacion_organismo","derivacion_fecha","llamante_provincia_indec_id","victima_identificada_provincia_origen_indec_id","denunciado_provincia_indec_id","victimas_estimadas_provincia_hecho_indec_id"
"2018-11-12","Sí","No","No","No","Femenino","61 en adelante","Buenos Aires","Femenino","18 a 25","No","No","Buenos Aires","No refiere","Masculino","18 a 25","Ciudad Autónoma de Buenos Aires","No","No","1","Femenino","18 a 25","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Área legal para judicializar","2018-11-12","06","06","02","02"
"2018-11-12","No","No","Sí","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","14 a 15","No","No","Sin dato/no contesta","Extranjera","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","0","Femenino","14 a 15","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Boca en boca","Fuerzas de seguridad federal","2018-11-14","02","","02","02"
"2018-11-12","No","No","No","No","Masculino","26 a 40","Misiones","Femenino","No sabe/no contesta","No","No","Misiones","No refiere","Masculino","26 a 40","Sin dato/no contesta","No","No","4","Femenino","No sabe/no contesta","Misiones","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-11-12","54","54","","54"
"2018-11-12","No","No","No","No","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","0","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Correo institucional","No contesta / No se consultó","Área legal para judicializar","2018-11-12","02","","02","02"
"2018-11-12","No","Sí","No","No","Masculino","No sabe/no contesta","Buenos Aires","Masculino","0 a 13","No","No","Buenos Aires","Argentina","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Buenos Aires","No","No","3","Masculino","0 a 13","Buenos Aires","Posible trata de personas (hecho indefinido)","Línea 145","No contesta / No se consultó","Protex","2018-11-14","06","06","06","06"
"2018-11-12","Sí","No","Sí","No","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Sin dato/no contesta","No refiere","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","20","Femenino","16 a 17 (específico para trabajo adolescente)","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","No contesta / No se consultó","Area legal ya judicializada","2018-11-13","02","","02","02"
"2018-11-13","No","No","No","No","Femenino","No sabe/no contesta","Santa Fe","No sabe/no contesta","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Santa Fe","No","No","0","No sabe/no contesta","No sabe/no contesta","Santa Fe","Oferta laboral engañosa","Línea 145","ONG - Organismos nacionales","Protex","2018-11-13","82","","82","82"
"2018-11-13","No","No","No","No","Femenino","26 a 40","Buenos Aires","Femenino","18 a 25","No","No","Buenos Aires","Argentina","Masculino","26 a 40","Buenos Aires","No","No","1","Femenino","18 a 25","Buenos Aires","Explotación sexual","Línea 145","No contesta / No se consultó","Protex","2018-11-13","06","06","06","06"
"2018-11-13","No","No","No","No","Femenino","41 a 60","Ciudad Autónoma de Buenos Aires","Femenino","14 a 15","No","No","Ciudad Autónoma de Buenos Aires","Argentina","Masculino","26 a 40","Sin dato/no contesta","No","No","2","Femenino","14 a 15","Ciudad Autónoma de Buenos Aires","Posible captación","Línea 145","Boca en boca","Área legal para judicializar","2018-11-13","02","02","","02"
"2018-11-13","No","No","Sí","No","Femenino","No sabe/no contesta","Tucumán","Femenino","18 a 25","No","No","Sin dato/no contesta","No refiere","Situaciones con hombres y mujeres o trans (varios)","61 en adelante","Tucumán","No","No","4","Femenino","18 a 25","Tucumán","Explotación sexual","Línea 145","Otros","Protex","2018-11-13","90","","90","90"
"2018-11-14","No","No","Sí","No","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","18 a 25","No","No","Sin dato/no contesta","Extranjera","Masculino","26 a 40","Ciudad Autónoma de Buenos Aires","No","No","7","Femenino","18 a 25","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Área legal para judicializar","2018-11-14","02","","02","02"
"2018-11-14","No","No","No","Sí","Femenino","41 a 60","Sin dato/no contesta","Femenino","41 a 60","No","No","Internet","Extranjera","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","0","Femenino","No sabe/no contesta","Internet","Posible captación","Línea 145","Internet","Protex","2018-11-14","","","",""
"2018-11-14","No","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","18 a 25","No","No","Buenos Aires","Argentina","Masculino","41 a 60","Buenos Aires","No","No","1","Femenino","18 a 25","Buenos Aires","Posible captación","Línea 145","No contesta / No se consultó","Protex","2018-11-14","06","06","06","06"
"2018-11-14","Sí","No","No","No","Femenino","No sabe/no contesta","Sin dato/no contesta","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Santa Fe","No refiere","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Santa Fe","No","No","1","Femenino","16 a 17 (específico para trabajo adolescente)","Santa Fe","Posible trata de personas (hecho indefinido)","Correo institucional","No contesta / No se consultó","Fuerzas de seguridad federal","2018-11-14","","82","82","82"
"2018-11-14","No","No","Sí","No","Femenino","No sabe/no contesta","Santa Fe","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Santa Fe","Argentina","Masculino","No sabe/no contesta","Santa Fe","Sí","No","4","Femenino","14 a 15","Santa Fe","Explotación sexual","Línea 145","Campañas del programa","Fuerzas de seguridad federal","2018-11-14","82","82","82","82"
"2018-11-14","Sí","No","No","No","Femenino","No sabe/no contesta","Sin dato/no contesta","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Santa Fe","No refiere","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Santa Fe","No","No","1","Femenino","16 a 17 (específico para trabajo adolescente)","Santa Fe","Posible trata de personas (hecho indefinido)","Correo institucional","No contesta / No se consultó","Protex","2018-11-14","","82","82","82"
"2018-11-15","No","No","Sí","No","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No sabe/no contesta","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Femenino","41 a 60","Ciudad Autónoma de Buenos Aires","No","No","0","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Área legal para judicializar","2018-11-15","02","","02","02"
"2018-11-16","No","No","Sí","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","18 a 25","No","No","Sin dato/no contesta","Argentina","Femenino","61 en adelante","Ciudad Autónoma de Buenos Aires","No","No","1","Femenino","18 a 25","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-11-16","02","","02","02"
"2018-11-16","No","No","No","No","Masculino","No sabe/no contesta","Buenos Aires","No sabe/no contesta","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","100","Femenino","No sabe/no contesta","Buenos Aires","Explotación laboral","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-11-16","06","","","06"
"2018-11-16","Sí","No","No","No","Masculino","No sabe/no contesta","Buenos Aires","No sabe/no contesta","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Masculino","61 en adelante","Buenos Aires","No","No","120","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Buenos Aires","Posible trata de personas (hecho indefinido)","Línea 145","Otros","Protex","2018-11-16","06","","06","06"
"2018-11-16","No","No","Sí","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Femenino","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","No sabe/no contesta","Sin dato/no contesta","Oferta laboral engañosa","Línea 145","No contesta / No se consultó","Protex","2018-11-16","06","","",""
"2018-11-17","No","No","Sí","No","Femenino","No sabe/no contesta","Tucumán","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Sin dato/no contesta","No refiere","Femenino","41 a 60","Sin dato/no contesta","No","No","1","Femenino","16 a 17 (específico para trabajo adolescente)","Tucumán","Explotación sexual niñas, niños y adolescentes","Línea 145","No contesta / No se consultó","Fuerzas de seguridad federal","2018-11-17","90","","","90"
"2018-11-17","No","No","Sí","No","Femenino","No sabe/no contesta","Santa Fe","Femenino","18 a 25","No","No","Santa Fe","Argentina","Masculino","No sabe/no contesta","Santa Fe","No","No","13","Femenino","16 a 17 (específico para trabajo adolescente)","Santa Fe","Explotación sexual","Línea 145","No contesta / No se consultó","Fuerzas de seguridad federal","2018-11-17","82","82","82","82"
"2018-11-18","Sí","No","No","No","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Femenino","No sabe/no contesta","Sin dato/no contesta","No","No","0","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","No contesta / No se consultó","Área legal para judicializar","2018-11-18","02","","","02"
"2018-11-18","Sí","No","No","No","Masculino","No sabe/no contesta","Sin dato/no contesta","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","0","Masculino","0 a 13","Sin dato/no contesta","Pornografía infantil","Correo institucional","No contesta / No se consultó","Protex","2018-11-18","","","",""
"2018-11-20","No","Sí","Sí","No","Femenino","No sabe/no contesta","San Juan","Femenino","18 a 25","No","No","San Juan","Argentina","Masculino","18 a 25","Mendoza","No","No","1","Femenino","18 a 25","Mendoza","Posible captación","Línea 145","No contesta / No se consultó","Protex","2018-11-20","70","70","50","50"
"2018-11-20","No","No","No","No","Femenino","No sabe/no contesta","Sin dato/no contesta","No sabe/no contesta","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Buenos Aires","No","No","0","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","Posible trata de personas (hecho indefinido)","Correo institucional","No contesta / No se consultó","Protex","2018-11-20","","","06",""
"2018-11-20","No","No","No","Sí","Masculino","26 a 40","Ciudad Autónoma de Buenos Aires","Situaciones con hombres y mujeres o trans (varios)","26 a 40","Sí","No","Río Negro","Extranjera","Masculino","41 a 60","Río Negro","No","No","3","Situaciones con hombres y mujeres o trans (varios)","26 a 40","Río Negro","Explotación laboral","Línea 145","No contesta / No se consultó","Protex","2018-11-20","02","62","62","62"
"2018-11-20","No","No","Sí","No","Femenino","41 a 60","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación laboral","Llamadas realizadas por seguimiento","TV","Área legal para judicializar","2018-11-20","02","","","02"
"2018-11-20","No","No","Sí","No","Masculino","No sabe/no contesta","Neuquén","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Neuquén","Extranjera","Femenino","No sabe/no contesta","Neuquén","No","No","1","Femenino","16 a 17 (específico para trabajo adolescente)","Neuquén","Explotación laboral niñas, niños y adolescentes","Línea 145","No contesta / No se consultó","Protex","2018-11-20","58","58","58","58"
"2018-11-20","Sí","No","No","No","Femenino","No sabe/no contesta","Sin dato/no contesta","No sabe/no contesta","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Sin dato/no contesta","No","No","0","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","Posible trata de personas (hecho indefinido)","Línea 145","ONG - Organismos nacionales","Protex","2018-11-20","","","",""
"2018-11-20","No","No","Sí","No","Masculino","No sabe/no contesta","Neuquén","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Neuquén","Extranjera","Femenino","No sabe/no contesta","Neuquén","No","No","1","Femenino","16 a 17 (específico para trabajo adolescente)","Neuquén","Explotación laboral niñas, niños y adolescentes","Línea 145","No contesta / No se consultó","Protex","2018-11-20","58","58","58","58"
"2018-11-21","No","No","No","No","Femenino","No sabe/no contesta","Mendoza","Femenino","14 a 15","Sí","Sí","Mendoza","No refiere","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","14 a 15","Mendoza","Desaparición","Línea 145","No contesta / No se consultó","Área legal para judicializar","2018-11-21","50","50","","50"
"2018-11-21","No","No","No","No","Femenino","No sabe/no contesta","Neuquén","Situaciones con hombres y mujeres o trans (varios)","0 a 13","No","No","Salta","No refiere","Masculino","No sabe/no contesta","Neuquén","No","No","10","Situaciones con hombres y mujeres o trans (varios)","0 a 13","Neuquén","Explotación laboral","Línea 145","No contesta / No se consultó","Protex","2018-11-21","58","66","58","58"
"2018-11-21","No","No","No","Sí","Femenino","No sabe/no contesta","Buenos Aires","Situaciones con hombres y mujeres o trans (varios)","0 a 13","No","No","Sin dato/no contesta","Argentina","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","20","Situaciones con hombres y mujeres o trans (varios)","0 a 13","Buenos Aires","Pornografía infantil","Línea 145","No contesta / No se consultó","Protex","2018-11-21","06","","","06"
"2018-11-21","No","No","No","No","Masculino","No sabe/no contesta","Córdoba","Situaciones con hombres y mujeres o trans (varios)","0 a 13","Sí","Sí","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Córdoba","No","No","15","Situaciones con hombres y mujeres o trans (varios)","0 a 13","Córdoba","Explotación sexual","Línea 145","No contesta / No se consultó","Fuerzas de seguridad federal","2018-11-21","14","","14","14"
"2018-11-21","No","No","No","No","Femenino","No sabe/no contesta","Córdoba","Femenino","18 a 25","Sí","No","Córdoba","No refiere","Masculino","26 a 40","Córdoba","No","No","1","Femenino","18 a 25","Córdoba","Posible trata de personas (hecho indefinido)","Línea 145","No contesta / No se consultó","Protex","2018-11-21","14","14","14","14"
"2018-11-21","Sí","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","Situaciones con hombres y mujeres o trans (varios)","0 a 13","No","No","Sin dato/no contesta","Argentina","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","20","Situaciones con hombres y mujeres o trans (varios)","0 a 13","Buenos Aires","Pornografía infantil","Línea 145","No contesta / No se consultó","Protex","2018-11-21","06","","","06"
"2018-11-22","No","No","Sí","No","Masculino","No sabe/no contesta","Buenos Aires","Femenino","26 a 40","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","4","Femenino","26 a 40","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-11-22","06","","","06"
"2018-11-22","No","No","No","No","Femenino","No sabe/no contesta","Tucumán","Femenino","18 a 25","No","No","Tucumán","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","24","Femenino","18 a 25","Tucumán","Desaparición","Línea 145","ONG - Organismos nacionales","Protex","2018-11-22","90","90","","90"
"2018-11-22","Sí","No","No","Sí","Masculino","26 a 40","Ciudad Autónoma de Buenos Aires","Situaciones con hombres y mujeres o trans (varios)","26 a 40","Sí","No","Río Negro","Extranjera","Masculino","41 a 60","Río Negro","No","No","3","Situaciones con hombres y mujeres o trans (varios)","26 a 40","Río Negro","Explotación laboral","Correo institucional","No contesta / No se consultó","Protex","2018-11-22","02","62","62","62"
"2018-11-22","Sí","No","No","No","Femenino","18 a 25","Buenos Aires","Femenino","0 a 13","No","No","Buenos Aires","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","0 a 13","Buenos Aires","Posible captación","Línea 145","Otros","Protex","2018-11-22","06","06","","06"
"2018-11-22","No","No","Sí","No","Masculino","No sabe/no contesta","Tucumán","Femenino","18 a 25","No","No","Tucumán","No refiere","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","24","Femenino","18 a 25","Tucumán","Desaparición","Línea 145","Otros","Protex","2018-11-23","90","90","","90"
"2018-11-22","Sí","No","No","No","Masculino","41 a 60","Buenos Aires","Femenino","18 a 25","No","No","Sin dato/no contesta","Extranjera","Femenino","41 a 60","Ciudad Autónoma de Buenos Aires","Sí","No","11","Femenino","18 a 25","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","TV","Area legal ya judicializada","2018-11-22","06","","02","02"
"2018-11-22","No","No","Sí","No","Masculino","No sabe/no contesta","Sin dato/no contesta","Situaciones con hombres y mujeres o trans (varios)","0 a 13","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","0","Situaciones con hombres y mujeres o trans (varios)","0 a 13","Sin dato/no contesta","Pornografía infantil","Línea 145","Otros","Protex","2018-11-22","","","",""
"2018-11-22","No","No","No","No","Masculino","No sabe/no contesta","Sin dato/no contesta","Femenino","14 a 15","No","No","Sin dato/no contesta","No refiere","Femenino","No sabe/no contesta","San Juan","No","No","5","Femenino","14 a 15","San Juan","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-11-22","","","70","70"
"2018-11-22","No","No","No","No","Masculino","41 a 60","Ciudad Autónoma de Buenos Aires","Femenino","18 a 25","No","No","Misiones","Argentina","Masculino","41 a 60","Ciudad Autónoma de Buenos Aires","No","No","1","Femenino","18 a 25","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Internet","Área legal para judicializar","2018-11-23","02","54","02","02"
"2018-11-23","Sí","No","No","No","Femenino","No sabe/no contesta","Tucumán","Femenino","18 a 25","No","No","Tucumán","Argentina","Masculino","18 a 25","Tucumán","No","No","1","Femenino","18 a 25","Buenos Aires","Desaparición","Línea 145","Otros","Protex","2018-11-23","90","90","90","06"
"2018-11-23","No","No","Sí","No","Femenino","No sabe/no contesta","Buenos Aires","No sabe/no contesta","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Femenino","No sabe/no contesta","Buenos Aires","No","Sí","0","Femenino","No sabe/no contesta","Buenos Aires","Explotación sexual niñas, niños y adolescentes","Línea 145","Boca en boca","Protex","2018-11-26","06","","06","06"
"2018-11-23","No","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","14 a 15","No","No","Buenos Aires","Argentina","Masculino","No sabe/no contesta","Buenos Aires","No","No","0","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","Posible captación","Línea 145","Boca en boca","Fuerzas de seguridad federal","2018-11-23","06","06","06",""
"2018-11-23","No","No","Sí","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","18 a 25","No","No","Ciudad Autónoma de Buenos Aires","No refiere","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","18 a 25","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","No contesta / No se consultó","Área legal para judicializar","2018-11-23","02","02","","02"
"2018-11-23","Sí","No","Sí","No","Femenino","No sabe/no contesta","Buenos Aires","No sabe/no contesta","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Femenino","No sabe/no contesta","Buenos Aires","No","Sí","0","Femenino","No sabe/no contesta","Buenos Aires","Explotación sexual niñas, niños y adolescentes","Línea 145","Boca en boca","Protex","2018-11-26","06","","06","06"
"2018-11-23","Sí","No","No","Sí","Masculino","26 a 40","Ciudad Autónoma de Buenos Aires","Situaciones con hombres y mujeres o trans (varios)","26 a 40","Sí","No","Río Negro","Extranjera","Masculino","41 a 60","Río Negro","No","No","3","Situaciones con hombres y mujeres o trans (varios)","26 a 40","Río Negro","Explotación laboral","Línea 145","No contesta / No se consultó","Protex","2018-11-23","02","62","62","62"
"2018-11-23","No","No","Sí","Sí","Femenino","No sabe/no contesta","Sin dato/no contesta","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","No sabe/no contesta","Sin dato/no contesta","Oferta laboral engañosa","Línea 145","Otros","Protex","2018-11-23","","","",""
"2018-11-24","No","No","No","No","Femenino","41 a 60","Ciudad Autónoma de Buenos Aires","Femenino","16 a 17 (específico para trabajo adolescente)","Sí","No","Ciudad Autónoma de Buenos Aires","Argentina","Masculino","26 a 40","Sin dato/no contesta","No","No","1","Femenino","16 a 17 (específico para trabajo adolescente)","Ciudad Autónoma de Buenos Aires","Desaparición","Línea 145","Otros","Área legal para judicializar","2018-11-24","02","02","","02"
"2018-11-24","Sí","No","No","No","Femenino","41 a 60","Ciudad Autónoma de Buenos Aires","Femenino","16 a 17 (específico para trabajo adolescente)","Sí","No","Ciudad Autónoma de Buenos Aires","Argentina","Masculino","26 a 40","Sin dato/no contesta","Sí","No","1","Femenino","16 a 17 (específico para trabajo adolescente)","Ciudad Autónoma de Buenos Aires","Desaparición","Línea 145","Otros","Area legal ya judicializada","2018-11-24","02","02","","02"
"2018-11-24","Sí","No","No","Sí","Femenino","No sabe/no contesta","Sin dato/no contesta","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","No sabe/no contesta","Sin dato/no contesta","Oferta laboral engañosa","Correo institucional","Otros","Protex","2018-11-24","","","",""
"2018-11-24","No","No","No","No","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Sin dato/no contesta","No refiere","Situaciones con hombres y mujeres o trans (varios)","26 a 40","Ciudad Autónoma de Buenos Aires","No","No","0","Femenino","16 a 17 (específico para trabajo adolescente)","Sin dato/no contesta","Explotación sexual","Correo institucional","Otros","Protex","2018-11-24","02","","02",""
"2018-11-24","Sí","Sí","No","No","Masculino","18 a 25","Ciudad Autónoma de Buenos Aires","Femenino","18 a 25","Sí","No","Buenos Aires","Argentina","Femenino","41 a 60","Buenos Aires","No","No","2","Femenino","18 a 25","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-11-25","02","06","06","06"
"2018-11-25","No","No","Sí","No","Femenino","18 a 25","Santa Fe","Femenino","18 a 25","No","No","Santa Fe","No refiere","Masculino","41 a 60","Santa Fe","No","No","21","Femenino","18 a 25","Santa Fe","Posible captación","Línea 145","Otros","Protex","2018-11-25","82","82","82","82"
"2018-11-25","Sí","No","Sí","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","1","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Area legal ya judicializada","2018-11-25","02","","02","02"
"2018-11-26","No","No","No","No","Femenino","41 a 60","Ciudad Autónoma de Buenos Aires","Masculino","16 a 17 (específico para trabajo adolescente)","No","No","Ciudad Autónoma de Buenos Aires","Argentina","Femenino","26 a 40","Ciudad Autónoma de Buenos Aires","No","No","1","Masculino","16 a 17 (específico para trabajo adolescente)","Ciudad Autónoma de Buenos Aires","Desaparición","Línea 145","Otros","Area legal ya judicializada","2018-11-26","02","02","02","02"
"2018-11-26","Sí","No","No","No","Femenino","No sabe/no contesta","Sin dato/no contesta","No sabe/no contesta","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","0","No sabe/no contesta","No sabe/no contesta","Catamarca","Explotación sexual","Correo institucional","ONG - Organismos nacionales","Protex","2018-11-26","","","","10"
"2018-11-26","No","No","Sí","No","Femenino","No sabe/no contesta","Sin dato/no contesta","Masculino","18 a 25","Sí","No","Mendoza","No refiere","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Mendoza","No","No","1","Masculino","18 a 25","Mendoza","Explotación laboral","Llamadas realizadas por seguimiento","No contesta / No se consultó","Protex","2018-11-26","","50","50","50"
"2018-11-26","No","No","Sí","Sí","Femenino","No sabe/no contesta","Sin dato/no contesta","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Femenino","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","No sabe/no contesta","Sin dato/no contesta","Oferta laboral engañosa","Correo institucional","No contesta / No se consultó","Protex","2018-11-26","","","",""
"2018-11-26","No","No","Sí","No","Femenino","18 a 25","Buenos Aires","Femenino","No sabe/no contesta","No","No","Neuquén","No refiere","Masculino","No sabe/no contesta","Neuquén","No","No","1","Femenino","No sabe/no contesta","Neuquén","Posible captación","Línea 145","No contesta / No se consultó","Protex","2018-11-26","06","58","58","58"
"2018-11-26","No","No","No","No","Femenino","No sabe/no contesta","Mendoza","Femenino","18 a 25","Sí","No","Ciudad Autónoma de Buenos Aires","Argentina","Masculino","No sabe/no contesta","Mendoza","No","No","1","Femenino","18 a 25","Mendoza","Posible trata de personas (hecho indefinido)","Línea 145","No contesta / No se consultó","Fuerzas de seguridad federal","2018-11-26","50","02","50","50"
"2018-11-26","Sí","No","No","Sí","Femenino","No sabe/no contesta","Sin dato/no contesta","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","1","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Oferta laboral engañosa","Correo institucional","No contesta / No se consultó","Protex","2018-11-26","","","02","02"
"2018-11-27","No","No","No","No","Femenino","26 a 40","Misiones","Femenino","16 a 17 (específico para trabajo adolescente)","No","Sí","Misiones","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","16 a 17 (específico para trabajo adolescente)","Misiones","Desaparición","Línea 145","No contesta / No se consultó","Protex","2018-11-27","54","54","","54"
"2018-11-27","No","No","Sí","No","Femenino","No sabe/no contesta","Mendoza","Femenino","0 a 13","No","No","Mendoza","Argentina","Femenino","No sabe/no contesta","Mendoza","No","No","1","Femenino","0 a 13","Mendoza","Explotación sexual niñas, niños y adolescentes","Línea 145","No contesta / No se consultó","Fuerzas de seguridad federal","2018-11-27","50","50","50","50"
"2018-11-27","Sí","No","Sí","No","Masculino","No sabe/no contesta","Neuquén","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Neuquén","Extranjera","Femenino","No sabe/no contesta","Neuquén","No","No","1","Femenino","16 a 17 (específico para trabajo adolescente)","Neuquén","Explotación laboral niñas, niños y adolescentes","Línea 145","No contesta / No se consultó","Protex","2018-11-27","58","58","58","58"
"2018-11-27","No","No","No","No","Femenino","41 a 60","Buenos Aires","Masculino","16 a 17 (específico para trabajo adolescente)","No","No","Buenos Aires","Argentina","Femenino","No sabe/no contesta","Sin dato/no contesta","No","No","1","Masculino","16 a 17 (específico para trabajo adolescente)","Ciudad Autónoma de Buenos Aires","Pornografía infantil","Línea 145","No contesta / No se consultó","Protex","2018-11-27","06","06","","02"
