"denuncia_fecha","denuncia_previa","derivacion_seguimiento","llamante_anonimo","llamante_genero","llamante_rango_etario","llamante_provincia","llamante_es_victima","victima_genero","victima_rango_etario","victima_discapacidad","victima_embarazada","victima_provincia_origen","victima_cantidad","victima_nacionalidad","denunciado_genero","denunciado_provincia","connivencia_fuerzas_seguridad","connivencia_poder_politico","hecho_provincia","denuncia_tipo_explotacion","denuncia_via_ingreso","acercamiento_tipo","derivacion_organismo","derivacion_fecha","llamante_provincia_indec_id","victima_provincia_origen_indec_id","denunciado_provincia_indec_id","hecho_provincia_indec_id"
"2018-01-15","No","No","No","Sin datos","0 a 13","Sin dato/no contesta","Sí","Femenino","26 a 40","No","No","Ciudad Autónoma de Buenos Aires","0","Argentina","No sabe/no contesta","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Desaparición","Línea 145","Otros","Area legal ya judicializada","2018-01-15","","","",""
"2018-01-15","Sí","No","No","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Salta","0","Argentina","No sabe/no contesta","Sin dato/no contesta","No","No","Sin dato/no contesta","Desaparición","Línea 145","Internet","Fuerzas de seguridad federal","2018-01-15","","66","",""
"2018-01-15","No","No","No","Sin datos","14 a 16","Sin dato/no contesta","Sin datos","Femenino","0 a 13","No","No","Jujuy","0","Argentina","Femenino","Mendoza","No","No","Mendoza","Explotación laboral","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-01-15","","38","50","50"
"2018-01-15","No","No","Sí","Sin datos","0 a 13","Sin dato/no contesta","No","No sabe/no contesta","No refiere","No","No","Sin dato/no contesta","0","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Salta","Explotación sexual","Línea 145","Otros","Protex","2018-01-15","","","","66"
"2018-01-16","No","No","Sí","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","Masculino","No refiere","No","No","Sin dato/no contesta","2","No refiere","No sabe/no contesta","Buenos Aires","No","No","Buenos Aires","Explotación laboral","Línea 145","Capacitación","Protex","2018-01-16","","","06","06"
"2018-01-16","No","No","Sí","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Sin dato/no contesta","3","No refiere","Femenino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-01-16","","","06","06"
"2018-01-16","Sí","No","Sí","Sin datos","0 a 13","Sin dato/no contesta","Sí","Masculino","No refiere","No","No","Ciudad Autónoma de Buenos Aires","1","Extranjera","Masculino","Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación laboral","Línea 145","Otros","Área legal para judicializar","2018-01-16","","","06",""
"2018-01-16","No","No","No","Sin datos","0 a 13","Córdoba","Sin datos","Femenino","18 a 25","No","No","Buenos Aires","1","Argentina","Masculino","Buenos Aires","No","No","Buenos Aires","Posible captación","Línea 145","ONG - Organismos nacionales","Protex","2018-01-16","14","06","06","06"
"2018-01-16","Sí","No","No","Sin datos","14 a 16","Sin dato/no contesta","Sí","Femenino","18 a 25","No","No","Sin dato/no contesta","15","Argentina","Femenino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-01-16","","","",""
"2018-01-16","No","No","Sí","Sin datos","0 a 13","Chubut","Sin datos","Femenino","26 a 40","No","No","Sin dato/no contesta","0","No refiere","Femenino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex",,"26","","06","06"
"2018-01-16","Sí","No","Sí","Sin datos","14 a 16","Sin dato/no contesta","Sin datos","Femenino","26 a 40","No","No","Corrientes","2","Argentina","Femenino","San Luis","No","No","San Luis","Explotación sexual","Línea 145","Otros","Protex","2018-01-16","","18","74","74"
"2018-01-17","No","No","Sí","Sin datos","0 a 13","Sin dato/no contesta","Sí","Femenino","No refiere","No","No","Sin dato/no contesta","0","No refiere","Femenino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Internet","Área legal para judicializar","2018-01-17","","","",""
"2018-01-17","Sí","No","Sí","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Sin dato/no contesta","0","No refiere","Femenino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-01-17","","","06","06"
"2018-01-17","No","No","Sí","Sin datos","14 a 16","Sin dato/no contesta","Sin datos","Femenino","No refiere","Sí","No","Sin dato/no contesta","0","No refiere","Situaciones con hombres y mujeres o trans (varios)","Córdoba","No","No","Córdoba","Explotación sexual","Línea 145","Otros","Protex","2018-01-17","","","14","14"
"2018-01-17","No","No","No","Sin datos","14 a 16","Corrientes","Sin datos","Femenino","0 a 13","No","No","Mendoza","2","Argentina","Situaciones con hombres y mujeres o trans (varios)","San Luis","No","No","San Luis","Explotación sexual","Línea 145","Internet","Protex","2018-01-17","18","50","74","74"
"2018-01-17","No","No","Sí","Sin datos","14 a 16","Sin dato/no contesta","Sin datos","Femenino","14 a 16","No","No","Sin dato/no contesta","3","No refiere","Masculino","Mendoza","Sí","No","Mendoza","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-01-17","","","50","50"
"2018-01-17","No","No","Sí","Sin datos","14 a 16","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Buenos Aires","1","No refiere","Masculino","Sin dato/no contesta","No","No","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-01-17","","06","","06"
"2018-01-17","No","No","Sí","Sin datos","14 a 16","Sin dato/no contesta","Sin datos","No sabe/no contesta","0 a 13","No","No","Buenos Aires","3","Extranjera","No sabe/no contesta","Buenos Aires","No","No","Buenos Aires","Venta de niños y otros delitos","Línea 145","Otros","Protex","2018-01-17","","06","06","06"
"2018-01-17","No","No","Sí","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","Femenino","14 a 16","No","No","Buenos Aires","3","No refiere","Femenino","Buenos Aires","No","No","Buenos Aires","Explotación sexual niñas, niños y adolescentes","Línea 145","Internet","Fuerzas de seguridad federal","2018-01-17","","06","06","06"
"2018-01-17","No","No","Sí","Sin datos","No refiere","Chubut","Sin datos","Femenino","No refiere","No","No","Córdoba","0","No refiere","No sabe/no contesta","Córdoba","No","No","Córdoba","Explotación laboral","Línea 145","Internet","Protex","2018-01-17","26","14","14","14"
"2018-01-17","No","No","No","Sin datos","0 a 13","Córdoba","Sin datos","Femenino","18 a 25","No","No","Neuquén","7","No refiere","Femenino","Neuquén","No","No","Neuquén","Explotación sexual","Línea 145","Otros","Protex","2018-01-17","14","58","58","58"
"2018-01-18","Sí","No","Sí","Sin datos","14 a 16","Sin dato/no contesta","Sin datos","Femenino","14 a 16","No","No","Sin dato/no contesta","3","No refiere","Masculino","Mendoza","Sí","No","Mendoza","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-01-17","","","50","50"
"2018-01-18","Sí","No","No","Sin datos","14 a 16","Corrientes","Sin datos","Femenino","0 a 13","No","No","Mendoza","2","Argentina","Situaciones con hombres y mujeres o trans (varios)","San Luis","No","No","San Luis","Explotación sexual","Línea 145","Internet","Protex","2018-01-18","18","50","74","74"
"2018-01-18","No","No","No","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","No","Jujuy","2","Argentina","Femenino","Buenos Aires","No","No","Jujuy","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-01-18","","38","06","38"
"2018-01-18","No","No","No","Sin datos","14 a 16","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Sin dato/no contesta","0","Extranjera","Femenino","Neuquén","Sí","No","Neuquén","Explotación sexual","Línea 145","Internet","Protex","2018-01-18","","","58","58"
"2018-01-18","No","No","Sí","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","Femenino","14 a 16","No","No","Neuquén","0","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Neuquén","Desaparición","Línea 145","Otros","Protex","2018-01-18","","58","","58"
"2018-01-18","No","No","No","Sin datos","No refiere","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","Sí","Buenos Aires","0","No refiere","Masculino","Buenos Aires","Sí","Sí","Buenos Aires","Explotación sexual","Correo institucional","Otros","Protex","2018-01-18","","06","06","06"
"2018-01-19","No","No","Sí","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","Femenino","14 a 16","No","No","Buenos Aires","5","No refiere","Femenino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","TV","Fuerzas de seguridad federal","2018-01-18","","06","06","06"
"2018-01-19","No","No","Sí","Sin datos","0 a 13","Sin dato/no contesta","Sí","Femenino","No refiere","No","No","Ciudad Autónoma de Buenos Aires","0","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Sin dato/no contesta","Publicidad de oferta sexual","Línea 145","TV","Area legal ya judicializada","2018-01-19","","","",""
"2018-01-19","Sí","No","No","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","Femenino","14 a 16","No","No","Neuquén","0","Argentina","No sabe/no contesta","Sin dato/no contesta","No","No","Neuquén","Desaparición","Línea 145","Otros","Protex","2018-01-19","","58","","58"
"2018-01-19","No","No","Sí","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","Femenino","14 a 16","No","No","Neuquén","0","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Neuquén","Desaparición","Línea 145","Otros","Protex","2018-01-18","","58","","58"
"2018-01-19","No","No","Sí","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","Femenino","26 a 40","No","No","Tucumán","0","Argentina","Masculino","Salta","No","No","Sin dato/no contesta","Explotación sexual","Línea 145","Otros","Protex","2018-01-19","","90","66",""
"2018-01-19","No","No","Sí","Sin datos","14 a 16","Sin dato/no contesta","Sí","Femenino","18 a 25","No","No","Ciudad Autónoma de Buenos Aires","1","Argentina","Masculino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Area legal ya judicializada","2018-01-19","","","",""
"2018-01-19","No","No","No","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","Femenino","14 a 16","No","No","Salta","1","Argentina","Masculino","Sin dato/no contesta","No","No","Internet","Grooming","Línea 145","Otros","Protex","2018-01-19","","66","",""
"2018-01-19","No","No","No","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","No","Chubut","1","Argentina","Femenino","Sin dato/no contesta","No","No","Chubut","Explotación sexual","Correo institucional","Otros","Protex","2018-01-19","","26","","26"
"2018-01-19","No","No","No","Sin datos","14 a 16","Sin dato/no contesta","Sin datos","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Santa Fe","6","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Santa Fe","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-01-19","","82","","82"
"2018-01-20","Sí","No","No","Sin datos","14 a 16","Sin dato/no contesta","Sí","Femenino","No refiere","No","No","Córdoba","1","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Córdoba","Explotación sexual","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-01-20","","14","","14"
"2018-01-20","No","No","No","Sin datos","26 a 40","Córdoba","Sin datos","Situaciones con hombres y mujeres o trans (varios)","41 a 60","No","No","Buenos Aires","2","Argentina","Masculino","Buenos Aires","No","No","Buenos Aires","Explotación laboral","Línea 145","ONG - Organismos nacionales","Protex","2018-01-20","14","06","06","06"
"2018-01-20","No","No","No","Sin datos","0 a 13","Chubut","Sin datos","Femenino","0 a 13","No","No","Mendoza","1","Argentina","No sabe/no contesta","Mendoza","No","No","Mendoza","Explotación sexual","Línea 145","Boca en boca","Fuerzas de seguridad federal","2018-01-20","26","50","50","50"
"2018-01-20","No","No","Sí","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","Femenino","0 a 13","Sí","No","Buenos Aires","3","Argentina","Masculino","Buenos Aires","No","No","Buenos Aires","Explotación sexual niñas, niños y adolescentes","Línea 145","Otros","Protex","2018-01-21","","06","06","06"
"2018-01-20","No","No","No","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","Femenino","14 a 16","No","No","Sin dato/no contesta","1","Argentina","Masculino","Neuquén","No","No","Neuquén","Traslado de personas","Línea 145","ONG - Organismos nacionales","Protex","2018-01-21","","","58","58"
"2018-01-20","No","No","No","Sin datos","0 a 13","Córdoba","Sí","Femenino","0 a 13","No","No","Ciudad Autónoma de Buenos Aires","1","Argentina","Masculino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Desaparición","Línea 145","ONG - Organismos nacionales","Área legal para judicializar","2018-01-21","14","","",""
"2018-01-20","No","No","No","Sin datos","14 a 16","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","Sí","Mendoza","1","Argentina","Masculino","Mendoza","Sí","No","Mendoza","Desaparición","Línea 145","ONG - Organismos nacionales","Protex","2018-01-21","","50","50","50"
"2018-01-20","No","No","No","Sin datos","0 a 13","Chubut","Sin datos","Femenino","No refiere","No","No","Sin dato/no contesta","1","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Mendoza","Posible captación","Línea 145","Internet","Fuerzas de seguridad federal","2018-01-21","26","","","50"
"2018-01-20","Sí","No","No","Sin datos","0 a 13","Sin dato/no contesta","Sí","Femenino","No refiere","No","No","Ciudad Autónoma de Buenos Aires","1","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-01-21","","","",""
"2018-01-21","No","No","Sí","Sin datos","14 a 16","Sin dato/no contesta","Sin datos","Masculino","No refiere","No","No","Santa Fe","2","Extranjera","Femenino","Santa Fe","Sí","No","Santa Fe","Explotación laboral","Línea 145","Otros","Protex","2018-01-21","","82","82","82"
"2018-01-21","No","No","Sí","Sin datos","No refiere","Sin dato/no contesta","No","Femenino","No refiere","No","No","Sin dato/no contesta","0","Extranjera","Trans","Chubut","No","No","Chubut","Explotación sexual","Correo institucional","Otros","Protex","2018-01-21","","","26","26"
"2018-01-21","No","No","No","Sin datos","0 a 13","Córdoba","Sí","Femenino","0 a 13","No","No","Ciudad Autónoma de Buenos Aires","1","Argentina","No sabe/no contesta","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Desaparición","Línea 145","ONG - Organismos nacionales","Área legal para judicializar","2018-01-21","14","","",""
"2018-01-21","No","No","No","Sin datos","14 a 16","Sin dato/no contesta","Sin datos","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Córdoba","1","No refiere","Masculino","Córdoba","No","No","Córdoba","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-01-21","","14","14","14"
"2018-01-21","Sí","No","No","Sin datos","0 a 13","Chubut","Sin datos","Femenino","0 a 13","No","No","Mendoza","1","Argentina","No sabe/no contesta","Mendoza","No","No","Mendoza","Explotación sexual","Línea 145","Boca en boca","Fuerzas de seguridad federal","2018-01-20","26","50","50","50"
"2018-01-21","No","No","No","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","Femenino","0 a 13","No","No","Buenos Aires","1","No refiere","Femenino","Buenos Aires","No","No","Buenos Aires","Desaparición","Línea 145","Otros","Protex","2018-01-21","","06","06","06"
"2018-01-22","No","No","Sí","Sin datos","14 a 16","Sin dato/no contesta","Sí","Femenino","No refiere","No","No","Ciudad Autónoma de Buenos Aires","2","No refiere","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-01-22","","","",""
"2018-01-22","No","No","No","Sin datos","14 a 16","Sin dato/no contesta","Sin datos","Femenino","0 a 13","No","No","Santa Fe","0","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Sin dato/no contesta","Posible captación","Línea 145","Boca en boca","Protex","2018-01-22","","82","",""
"2018-01-22","Sí","No","No","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","Femenino","0 a 13","No","No","Buenos Aires","1","Argentina","Femenino","Buenos Aires","No","No","Buenos Aires","Desaparición","Correo institucional","Otros","Protex","2018-01-22","","06","06","06"
"2018-01-22","No","No","Sí","Sin datos","0 a 13","Sin dato/no contesta","Sí","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Sin dato/no contesta","6","No refiere","Femenino","Sin dato/no contesta","Sí","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-01-22","","","",""
"2018-01-23","No","No","No","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Buenos Aires","0","No refiere","Femenino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-01-23","","06","06","06"
"2018-01-23","Sí","No","No","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Buenos Aires","0","No refiere","Femenino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-01-23","","06","06","06"
"2018-01-23","No","No","No","Sin datos","14 a 16","Chaco","Sin datos","Femenino","18 a 25","No","No","Sin dato/no contesta","2","Argentina","Masculino","Sin dato/no contesta","No","Sí","Sin dato/no contesta","Desaparición","Línea 145","ONG - Organismos nacionales","Protex","2018-01-23","22","","",""
"2018-01-23","No","No","Sí","Sin datos","0 a 13","Sin dato/no contesta","Sí","Femenino","No refiere","No","No","Ciudad Autónoma de Buenos Aires","1","Extranjera","Masculino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Oferta laboral engañosa","Teléfono institucional (no salientes)","Internet","Área legal para judicializar","2018-01-23","","","",""
"2018-01-23","No","No","Sí","Sin datos","14 a 16","Sin dato/no contesta","No","Femenino","No refiere","No","No","Sin dato/no contesta","0","No refiere","Masculino","Sin dato/no contesta","No","No","Sin dato/no contesta","Explotación sexual","Línea 145","Otros","Protex","2018-01-23","","","",""
"2018-01-23","No","No","Sí","Sin datos","0 a 13","Chubut","Sin datos","No sabe/no contesta","No refiere","No","No","Buenos Aires","0","No refiere","Masculino","Buenos Aires","No","No","Buenos Aires","Explotación laboral","Línea 145","Boca en boca","Protex","2018-01-23","26","06","06","06"
"2018-01-23","No","No","Sí","Sin datos","No refiere","Sin dato/no contesta","No","Femenino","No refiere","No","No","Neuquén","5","No refiere","Femenino","Neuquén","No","No","Neuquén","Explotación sexual","Línea 145","Otros","Protex","2018-01-23","","58","58","58"
"2018-01-23","Sí","No","No","Sin datos","14 a 16","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","Sí","Mendoza","1","Argentina","Masculino","Mendoza","Sí","No","Mendoza","Desaparición","Línea 145","ONG - Organismos nacionales","Protex","2018-01-21","","50","50","50"
"2018-01-24","No","No","Sí","Sin datos","0 a 13","Sin dato/no contesta","Sí","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Ciudad Autónoma de Buenos Aires","0","No refiere","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Sí","No","Buenos Aires","Explotación sexual","Línea 145","Otros","Área legal para judicializar","2018-01-24","","","","06"
"2018-01-24","No","No","No","Sin datos","14 a 16","Chaco","Sin datos","Masculino","18 a 25","No","No","Tucumán","24","Argentina","Masculino","Río Negro","No","No","Río Negro","Explotación laboral","Línea 145","Otros","Fuerzas de seguridad federal","2018-01-24","22","90","62","62"
"2018-01-25","No","No","No","Sin datos","0 a 13","Chaco","Sí","Femenino","0 a 13","No","No","Buenos Aires","1","Argentina","Femenino","Sin dato/no contesta","No","No","Sin dato/no contesta","Grooming","Línea 145","Boca en boca","Protex","2018-01-25","22","06","",""
"2018-01-25","No","No","Sí","Sin datos","14 a 16","Sin dato/no contesta","Sin datos","No sabe/no contesta","No refiere","No","No","Sin dato/no contesta","0","No refiere","Masculino","Buenos Aires","No","No","Sin dato/no contesta","Pornografía infantil","Línea 145","Otros","Protex","2018-01-25","","","06",""
"2018-01-25","No","No","No","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","Femenino","14 a 16","No","No","Misiones","1","Argentina","No sabe/no contesta","Sin dato/no contesta","No","No","Buenos Aires","Posible trata de personas (hecho indefinido)","Línea 145","Otros","Protex","2018-01-25","","54","","06"
"2018-01-25","No","No","No","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","No sabe/no contesta","No refiere","No","No","Sin dato/no contesta","0","No refiere","Masculino","Buenos Aires","Sí","No","Buenos Aires","Explotación laboral","Línea 145","Boca en boca","Protex","2018-01-25","","","06","06"
"2018-01-25","Sí","No","Sí","Sin datos","14 a 16","Sin dato/no contesta","Sin datos","No sabe/no contesta","No refiere","No","No","Buenos Aires","8","Extranjera","Femenino","Buenos Aires","No","No","Buenos Aires","Explotación laboral","Línea 145","Otros","Protex","2018-01-25","","06","06","06"
"2018-01-25","Sí","No","No","Sin datos","14 a 16","Chaco","Sin datos","Masculino","18 a 25","No","No","Santa Fe","2","Argentina","Femenino","Santa Fe","No","No","Santa Fe","Oferta laboral engañosa","Línea 145","ONG - Organismos nacionales","Protex","2018-01-25","22","82","82","82"
"2018-01-25","Sí","No","No","Sin datos","0 a 13","Chaco","Sin datos","Femenino","18 a 25","No","No","Buenos Aires","3","Argentina","Femenino","Buenos Aires","No","No","Buenos Aires","Pornografía infantil","Línea 145","Otros","Protex","2018-01-25","22","06","06","06"
"2018-01-25","No","No","No","Sin datos","0 a 13","Chubut","Sin datos","Femenino","0 a 13","No","No","Buenos Aires","1","No refiere","Masculino","Mendoza","No","No","Sin dato/no contesta","Grooming","Línea 145","Otros","Protex","2018-01-25","26","06","50",""
"2018-01-25","No","No","No","Sin datos","14 a 16","Chaco","Sin datos","Situaciones con hombres y mujeres o trans (varios)","0 a 13","No","No","Mendoza","3","Argentina","Masculino","Mendoza","No","No","Mendoza","Posible captación","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-01-26","22","50","50","50"
"2018-01-26","No","No","No","Sin datos","14 a 16","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","No","Tucumán","1","Argentina","Femenino","Tucumán","No","No","Tucumán","Desaparición","Línea 145","Otros","Protex","2018-01-26","","90","90","90"
"2018-01-26","No","No","No","Sin datos","0 a 13","Sin dato/no contesta","No","Masculino","No refiere","No","No","Buenos Aires","2","No refiere","Femenino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Correo institucional","Otros","Protex","2018-01-26","","06","06","06"
"2018-01-26","Sí","No","Sí","Sin datos","14 a 16","Sin dato/no contesta","Sin datos","Masculino","16 a 17 (específico para trabajo adolescente)","No","No","Neuquén","7","Extranjera","Femenino","Neuquén","Sí","No","Neuquén","Explotación sexual","Línea 145","Otros","Protex","2018-01-26","","58","58","58"
"2018-01-26","No","Sí","Sí","Sin datos","14 a 16","Sin dato/no contesta","Sin datos","Femenino","0 a 13","No","No","Buenos Aires","2","No refiere","Masculino","Buenos Aires","No","No","Buenos Aires","Venta de niños y otros delitos","Línea 145","Otros","Juzgado / Fiscalía","2018-01-26","","06","06","06"
"2018-01-26","Sí","No","No","Sin datos","No refiere","Sin dato/no contesta","No","No sabe/no contesta","No refiere","No","No","Sin dato/no contesta","0","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Sin dato/no contesta","Oferta laboral engañosa","Correo institucional","Otros","Protex","2018-01-27","","","",""
"2018-01-27","Sí","No","Sí","Sin datos","0 a 13","Chubut","Sin datos","Femenino","26 a 40","No","No","Misiones","0","Argentina","Masculino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Área legal para judicializar","2018-01-27","26","54","",""
"2018-01-27","Sí","No","Sí","Sin datos","0 a 13","Chubut","Sí","Femenino","14 a 16","No","No","Misiones","3","Argentina","Masculino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Área legal para judicializar","2018-01-27","26","54","",""
"2018-01-27","Sí","No","Sí","Sin datos","14 a 16","Sin dato/no contesta","Sin datos","Situaciones con hombres y mujeres o trans (varios)","0 a 13","No","No","Sin dato/no contesta","3","Extranjera","Femenino","Buenos Aires","No","No","Buenos Aires","Venta de niños y otros delitos","Línea 145","Otros","Protex","2018-01-27","","","06","06"
"2018-01-27","No","No","No","Sin datos","0 a 13","Chubut","Sin datos","Femenino","26 a 40","No","No","Buenos Aires","3","Argentina","Femenino","Sin dato/no contesta","No","No","Sin dato/no contesta","Explotación laboral","Correo institucional","Internet","Protex","2018-01-27","26","06","",""
"2018-01-27","No","No","Sí","Sin datos","0 a 13","Corrientes","Sin datos","Femenino","No refiere","No","No","Buenos Aires","3","No refiere","Masculino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","Boca en boca","Protex","2018-01-27","18","06","06","06"
"2018-01-27","No","No","Sí","Sin datos","14 a 16","Sin dato/no contesta","Sí","Femenino","14 a 16","No","No","Ciudad Autónoma de Buenos Aires","6","Argentina","Masculino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-01-27","","","",""
"2018-01-28","No","No","No","Sin datos","14 a 16","Sin dato/no contesta","Sin datos","Masculino","41 a 60","No","No","Santiago del Estero","30","Argentina","Masculino","Santiago del Estero","No","No","Santiago del Estero","Explotación laboral","Línea 145","Otros","Fuerzas de seguridad federal","2018-01-28","","86","86","86"
"2018-01-28","No","No","No","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","No","Misiones","1","Argentina","Masculino","Buenos Aires","No","No","Buenos Aires","Desaparición","Línea 145","Otros","Fuerzas de seguridad federal","2018-01-28","","54","06","06"
"2018-01-28","Sí","No","No","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","No","Misiones","1","Argentina","Masculino","Buenos Aires","No","No","Buenos Aires","Desaparición","Línea 145","Otros","Fuerzas de seguridad federal","2018-01-28","","54","06","06"
"2018-01-29","Sí","No","No","Sin datos","0 a 13","Chaco","Sí","Femenino","14 a 16","No","No","Buenos Aires","1","Argentina","Femenino","Sin dato/no contesta","No","No","Sin dato/no contesta","Grooming","Correo institucional","Boca en boca","Protex","2018-01-29","22","06","",""
"2018-01-29","Sí","No","Sí","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","No sabe/no contesta","No refiere","No","No","Santiago del Estero","0","No refiere","Masculino","Santiago del Estero","No","No","Santiago del Estero","Posible captación","Línea 145","Otros","Protex","2018-01-29","","86","86","86"
"2018-01-30","No","No","No","Sin datos","0 a 13","Chaco","Sí","Femenino","18 a 25","No","No","Ciudad Autónoma de Buenos Aires","1","Extranjera","Masculino","Sin dato/no contesta","No","No","Buenos Aires","Oferta laboral engañosa","Línea 145","ONG - Organismos nacionales","Área legal para judicializar","2018-01-30","22","","","06"
"2018-01-30","No","No","No","Sin datos","0 a 13","Chubut","Sin datos","Femenino","18 a 25","No","No","Sin dato/no contesta","2","Argentina","Masculino","Sin dato/no contesta","No","Sí","Sin dato/no contesta","Desaparición","Línea 145","ONG - Organismos nacionales","Protex","2018-01-30","26","","",""
"2018-01-30","No","No","Sí","Sin datos","14 a 16","Sin dato/no contesta","No","Femenino","26 a 40","No","No","Córdoba","2","No refiere","Masculino","Córdoba","No","No","Sin dato/no contesta","Explotación sexual","Línea 145","Otros","Protex","2018-01-30","","14","14",""
